,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
861,205569,https://sofifa.com/player/205569/james-ward-prowse/180002,J. Ward-Prowse,James Ward-Prowse,"CM, RM, CAM",78,86,15000000.0,70000.0,22,1994-11-01,173,66,17.0,Southampton,English Premier League,1.0,SUB,16.0,,2011-06-01,2022.0,14,England,,,,Right,3,3,2,Medium/Medium,Normal (170-185),Yes,31500000.0,#Crosser,"Early Crosser, Long Passer (AI), Set Play Specialist, Takes Finesse Free Kicks",66.0,66.0,84.0,75.0,61.0,67.0,88,61,57,83,51,71,88,83,82,81,67,65,74,74,79,74,68,77,61,70,67,65,62,82,80,79,55,65,62,12,12,10,15,15,,67+1,67+1,67+1,73,72,72,72,73,75+1,75+1,75+1,75+1,77+1,77+1,77+1,75+1,72+1,72+1,72+1,72+1,72+1,70+1,64+1,64+1,64+1,70+1,20+1,https://cdn.sofifa.net/players/205/569/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1684,173436,https://sofifa.com/player/173436/nathan-dyer/180002,N. Dyer,Nathan Dyer,"RM, RW",75,75,6500000.0,60000.0,29,1987-11-29,167,62,1960.0,Swansea City,English Premier League,1.0,RES,12.0,,2009-06-02,2020.0,14,England,,,,Right,3,4,2,High/High,Lean (170-),Yes,12400000.0,,Speed Dribbler (AI),83.0,72.0,67.0,80.0,38.0,63.0,64,73,32,74,52,80,58,42,65,77,85,82,85,67,93,75,72,72,55,74,69,35,72,66,70,67,33,45,48,12,11,14,8,16,,69+1,69+1,69+1,75,74,74,74,75,74+1,74+1,74+1,74+1,68+1,68+1,68+1,74+1,61+1,58+1,58+1,58+1,61+1,57+1,49+1,49+1,49+1,57+1,18+1,https://cdn.sofifa.net/players/173/436/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
3662,201514,https://sofifa.com/player/201514/elias-kachunga/180002,E. Kachunga,Elias Kachunga,"RM, ST",72,75,3900000.0,30000.0,25,1992-04-22,178,74,1939.0,Huddersfield Town,English Premier League,1.0,RM,9.0,,2016-06-01,2020.0,110,Congo DR,,,,Right,2,3,1,Medium/Medium,Lean (170-185),No,8100000.0,,Avoids Using Weaker Foot,84.0,71.0,63.0,72.0,37.0,74.0,66,73,73,66,68,72,66,46,54,71,85,83,74,71,74,72,80,81,73,66,67,25,71,66,65,69,20,53,32,12,12,7,8,8,,73+1,73+1,73+1,72,72,72,72,72,70+1,70+1,70+1,71+1,65+1,65+1,65+1,71+1,57+1,54+1,54+1,54+1,57+1,56+1,51+1,51+1,51+1,56+1,17+1,https://cdn.sofifa.net/players/201/514/18_120.png,https://cdn.sofifa.net/teams/1939/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/cd.png
18,192985,https://sofifa.com/player/192985/kevin-de-bruyne/180002,K. De Bruyne,Kevin De Bruyne,"CAM, CM, RM",89,92,83000000.0,275000.0,26,1991-06-28,181,68,10.0,Manchester City,English Premier League,1.0,RCM,17.0,,2015-08-30,2021.0,7,Belgium,1325.0,RCM,7.0,Right,4,4,4,High/High,Normal (170-185),Yes,159800000.0,"#Playmaker, #Engine, #Crosser, #Complete Midfielder","Early Crosser, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Set Play Specialist",75.0,84.0,88.0,85.0,45.0,75.0,90,83,53,90,82,85,83,83,84,87,76,75,80,88,75,85,65,87,73,86,68,56,84,90,77,84,30,51,40,15,13,5,10,13,,81+3,81+3,81+3,85+2,85+2,85+2,85+2,85+2,86+3,86+3,86+3,85+3,84+3,84+3,84+3,85+3,71+3,70+3,70+3,70+3,71+3,66+3,57+3,57+3,57+3,66+3,21+3,https://cdn.sofifa.net/players/192/985/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
104,180403,https://sofifa.com/player/180403/willian-borges-da-silva/180002,Willian,Willian Borges da Silva,"RW, RM, CAM",84,84,31500000.0,200000.0,28,1988-08-09,175,77,5.0,Chelsea,English Premier League,1.0,SUB,22.0,,2013-08-28,2020.0,54,Brazil,1370.0,SUB,19.0,Right,4,4,3,High/High,Lean (170-185),Yes,58300000.0,"#Dribbler, #Engine, #Acrobat","Flair, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",88.0,76.0,81.0,86.0,49.0,64.0,77,77,29,82,59,87,82,85,77,86,91,86,89,83,81,71,46,87,62,81,44,55,80,83,70,79,43,58,51,14,12,13,7,13,,74+2,74+2,74+2,83+1,82+1,82+1,82+1,83+1,83+1,83+1,83+1,83+1,80+2,80+2,80+2,83+1,72+2,68+2,68+2,68+2,72+2,68+2,55+2,55+2,55+2,68+2,19+2,https://cdn.sofifa.net/players/180/403/18_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1370/60.png,https://cdn.sofifa.net/flags/br.png
566,176571,https://sofifa.com/player/176571/andre-ayew/180002,A. Ayew,André Ayew Pelé,"RM, ST, CAM",79,79,13000000.0,110000.0,27,1989-12-17,176,72,19.0,West Ham United,English Premier League,1.0,SUB,20.0,,2016-08-09,2019.0,117,Ghana,,,,Left,3,3,3,High/Medium,Normal (170-185),Yes,24700000.0,,"Avoids Using Weaker Foot, Selfish",75.0,74.0,75.0,79.0,56.0,77.0,77,73,76,77,65,78,74,57,71,79,76,75,86,75,81,75,88,86,71,75,78,52,79,75,71,74,49,60,57,10,6,12,7,15,,76+2,76+2,76+2,77+1,77+1,77+1,77+1,77+1,77+2,77+2,77+2,77+2,75+2,75+2,75+2,77+2,69+2,68+2,68+2,68+2,69+2,68+2,65+2,65+2,65+2,68+2,17+2,https://cdn.sofifa.net/players/176/571/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gh.png
868,207494,https://sofifa.com/player/207494/jesse-lingard/180002,J. Lingard,Jesse Lingard,"RM, LW, LM, RW",78,80,13000000.0,100000.0,24,1992-12-15,175,62,11.0,Manchester United,English Premier League,1.0,SUB,14.0,,2010-07-01,2021.0,14,England,1318.0,SUB,17.0,Right,3,3,2,High/High,Lean (170-185),Yes,25000000.0,,"Beat Offside Trap, Flair, Long Shot Taker (AI), Outside Foot Shot",83.0,74.0,72.0,81.0,51.0,67.0,72,72,61,75,64,79,74,56,65,82,84,83,85,75,84,76,65,79,61,80,66,53,79,74,65,75,52,46,44,14,10,8,13,9,,75+1,75+1,75+1,78,78,78,78,78,77+1,77+1,77+1,77+1,73+1,73+1,73+1,77+1,67+1,64+1,64+1,64+1,67+1,64+1,58+1,58+1,58+1,64+1,18+1,https://cdn.sofifa.net/players/207/494/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
1113,203299,https://sofifa.com/player/203299/andre-carrillo/180002,A. Carrillo,André Martín Carrillo Díaz,"RM, LM",77,78,10500000.0,60000.0,26,1991-06-14,181,78,1795.0,Watford,English Premier League,1.0,RM,28.0,SL Benfica,,2018.0,59,Peru,111108.0,CAM,18.0,Right,4,4,2,High/Medium,Lean (170-185),No,,,"Flair, Speed Dribbler (AI)",84.0,73.0,71.0,79.0,32.0,67.0,76,71,70,73,74,79,78,55,60,79,86,83,80,75,77,76,74,65,72,75,53,34,76,75,68,73,19,32,25,11,14,13,12,7,,75+1,75+1,75+1,77,77,77,77,77,76+1,76+1,76+1,76+1,69+1,69+1,69+1,76+1,58+1,53+1,53+1,53+1,58+1,54+1,47+1,47+1,47+1,54+1,18+1,https://cdn.sofifa.net/players/203/299/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111108/60.png,https://cdn.sofifa.net/flags/pe.png
1866,205601,https://sofifa.com/player/205601/christian-atsu/180002,C. Atsu,Christian Atsu Twasam,"RM, LM, CM",75,78,8500000.0,50000.0,25,1992-01-10,172,68,13.0,Newcastle United,English Premier League,1.0,LM,30.0,,2017-06-09,2021.0,117,Ghana,,,,Left,3,3,1,High/Low,Normal (170-185),Yes,16800000.0,#Speedster,Speed Dribbler (AI),91.0,67.0,70.0,79.0,35.0,50.0,67,65,50,75,58,79,70,55,65,76,94,89,89,73,92,72,68,56,46,66,49,35,73,70,73,64,29,37,35,13,12,12,10,9,,70+1,70+1,70+1,76,74,74,74,76,75+1,75+1,75+1,74+1,68+1,68+1,68+1,74+1,58+1,54+1,54+1,54+1,58+1,55+1,46+1,46+1,46+1,55+1,18+1,https://cdn.sofifa.net/players/205/601/18_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gh.png
1432,201884,https://sofifa.com/player/201884/robbie-brady/180002,R. Brady,Robbie Brady,"LM, LB",76,79,9500000.0,60000.0,25,1992-01-14,175,69,1796.0,Burnley,English Premier League,1.0,LM,12.0,,2017-01-31,2020.0,25,Republic of Ireland,1355.0,LB,19.0,Left,4,3,1,High/Medium,Normal (170-185),Yes,18800000.0,,"Early Crosser, Technical Dribbler (AI), Set Play Specialist",81.0,71.0,75.0,76.0,65.0,69.0,80,68,59,71,66,76,81,79,75,75,83,79,77,74,78,77,75,76,69,74,58,66,72,75,72,73,62,68,71,12,8,13,7,7,,72+1,72+1,72+1,75,74,74,74,75,74+1,74+1,74+1,75+1,73+1,73+1,73+1,75+1,73+1,70+1,70+1,70+1,73+1,72+1,67+1,67+1,67+1,72+1,16+1,https://cdn.sofifa.net/players/201/884/18_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1355/60.png,https://cdn.sofifa.net/flags/ie.png
484,199434,https://sofifa.com/player/199434/dusan-tadic/180002,D. Tadić,Dušan Tadić,"CAM, LM, RM",80,80,15000000.0,100000.0,28,1988-11-20,181,76,17.0,Southampton,English Premier League,1.0,RM,11.0,,2014-07-08,2020.0,51,Serbia,,,,Left,2,4,2,Medium/Low,Normal (170-185),Yes,28500000.0,,"Diver, Injury Free, Avoids Using Weaker Foot, Flair, Playmaker (AI), Technical Dribbler (AI)",70.0,67.0,80.0,83.0,37.0,63.0,79,65,63,81,73,83,83,76,77,85,70,70,81,78,80,69,64,69,62,66,56,31,73,84,75,77,40,34,26,11,11,14,9,16,,72+1,72+1,72+1,77,76,76,76,77,79+1,79+1,79+1,78+1,74+1,74+1,74+1,78+1,60+1,59+1,59+1,59+1,60+1,56+1,49+1,49+1,49+1,56+1,19+1,https://cdn.sofifa.net/players/199/434/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/rs.png
3229,230005,https://sofifa.com/player/230005/tom-davies/180002,T. Davies,Tom Davies,"CM, CAM",73,85,7000000.0,50000.0,19,1998-06-30,180,70,7.0,Everton,English Premier League,1.0,SUB,26.0,,2015-09-20,2022.0,14,England,,,,Right,3,3,1,Medium/Medium,Normal (170-185),Yes,14700000.0,,,73.0,61.0,71.0,74.0,58.0,73.0,66,64,52,79,40,73,43,55,71,77,74,73,75,65,75,70,57,81,69,56,77,56,66,73,42,74,54,64,58,11,12,9,14,10,,67+1,67+1,67+1,71,70,70,70,71,72+1,72+1,72+1,72+1,72+1,72+1,72+1,72+1,68+1,68+1,68+1,68+1,68+1,66+1,62+1,62+1,62+1,66+1,17+1,https://cdn.sofifa.net/players/230/005/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
239,186561,https://sofifa.com/player/186561/aaron-ramsey/180002,A. Ramsey,Aaron Ramsey,"CM, CDM, RM",82,83,25500000.0,130000.0,26,1990-12-26,183,76,1.0,Arsenal,English Premier League,1.0,RCM,8.0,,2008-06-13,2018.0,50,Wales,1367.0,RF,10.0,Right,3,3,3,High/High,Lean (170-185),Yes,49100000.0,#Engine,"Injury Prone, Long Shot Taker (AI)",68.0,75.0,79.0,81.0,65.0,75.0,75,72,58,84,79,81,70,70,80,82,67,68,76,81,75,81,67,89,69,74,73,69,82,80,75,81,60,70,67,6,11,5,10,8,,75+2,75+2,75+2,78+1,78+1,78+1,78+1,78+1,79+2,79+2,79+2,79+2,80+2,80+2,80+2,79+2,75+2,75+2,75+2,75+2,75+2,73+2,69+2,69+2,69+2,73+2,17+2,https://cdn.sofifa.net/players/186/561/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1367/60.png,https://cdn.sofifa.net/flags/gb-wls.png
23,176635,https://sofifa.com/player/176635/mesut-ozil/180002,M. Özil,Mesut Özil,"CAM, RW",88,88,60000000.0,250000.0,28,1988-10-15,180,76,1.0,Arsenal,English Premier League,1.0,RW,11.0,,2013-09-02,2018.0,21,Germany,1337.0,CAM,10.0,Left,2,4,4,Medium/Low,Lean (170-185),Yes,111000000.0,#Playmaker ,"Finesse Shot, Flair, Playmaker (AI), Technical Dribbler (AI)",71.0,74.0,87.0,86.0,24.0,58.0,82,74,54,89,77,86,84,79,84,90,75,68,83,87,70,70,52,69,57,76,48,24,83,92,67,78,22,16,19,6,14,10,6,14,,76+3,76+3,76+3,83+2,82+2,82+2,82+2,83+2,85+3,85+3,85+3,83+3,79+3,79+3,79+3,83+3,58+3,57+3,57+3,57+3,58+3,52+3,41+3,41+3,41+3,52+3,18+3,https://cdn.sofifa.net/players/176/635/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1337/60.png,https://cdn.sofifa.net/flags/de.png
