,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
2859,189446,https://sofifa.com/player/189446/junior-stanislas/180002,J. Stanislas,Junior Stanislas,"RM, LM",73,73,4200000.0,60000.0,27,1989-11-26,183,76,1943.0,AFC Bournemouth,English Premier League,1.0,SUB,19.0,,2014-07-01,2019.0,14,England,,,,Right,3,4,1,High/Medium,Lean (170-185),Yes,7900000.0,,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Technical Dribbler (AI)",80.0,68.0,71.0,73.0,32.0,56.0,71,70,43,73,51,73,71,75,65,74,77,83,79,67,62,70,48,76,57,66,31,60,66,73,61,65,16,27,29,13,8,6,7,6,,67+1,67+1,67+1,72,71,71,71,72,72+1,72+1,72+1,72+1,68+1,68+1,68+1,72+1,59+1,55+1,55+1,55+1,59+1,55+1,43+1,43+1,43+1,55+1,15+1,https://cdn.sofifa.net/players/189/446/18_120.png,https://cdn.sofifa.net/teams/1943/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
303,54050,https://sofifa.com/player/54050/wayne-rooney/180002,W. Rooney,Wayne Mark Rooney,"CAM, ST",81,81,15500000.0,120000.0,31,1985-10-24,176,83,7.0,Everton,English Premier League,1.0,RS,10.0,,2017-07-09,2019.0,14,England,,,,Right,4,3,4,Medium/Medium,Stocky (170-185),Yes,29500000.0,,"Long Passer (AI), Chip Shot (AI)",68.0,81.0,81.0,76.0,52.0,81.0,78,80,75,81,83,73,84,81,82,80,67,68,71,83,77,86,76,78,83,79,81,54,79,80,83,88,48,51,37,10,11,13,8,7,,79+2,79+2,79+2,77+2,78+2,78+2,78+2,77+2,78+3,78+3,78+3,77+3,77+3,77+3,77+3,77+3,66+3,68+3,68+3,68+3,66+3,63+3,63+3,63+3,63+3,63+3,17+3,https://cdn.sofifa.net/players/054/050/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
267,202652,https://sofifa.com/player/202652/raheem-sterling/180002,R. Sterling,Raheem Sterling,"RW, RM, LM",82,87,29500000.0,140000.0,22,1994-12-08,170,69,10.0,Manchester City,English Premier League,1.0,SUB,7.0,,2015-07-14,2020.0,14,England,1318.0,SUB,22.0,Right,3,4,3,High/Medium,Lean (170-),Yes,56800000.0,"#Speedster, #Acrobat","Flair, Speed Dribbler (AI)",93.0,71.0,74.0,85.0,46.0,61.0,73,73,38,81,59,85,64,49,67,84,94,92,91,79,92,68,60,75,64,70,34,26,81,75,63,74,48,58,54,15,12,12,15,9,,74+2,74+2,74+2,81+1,80+1,80+1,80+1,81+1,80+2,80+2,80+2,81+2,74+2,74+2,74+2,81+2,67+2,61+2,61+2,61+2,67+2,64+2,53+2,53+2,53+2,64+2,20+2,https://cdn.sofifa.net/players/202/652/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
28,188567,https://sofifa.com/player/188567/pierre-emerick-aubameyang/180002,P. Aubameyang,Pierre-Emerick Emiliano François Aubameyang,ST,88,88,61000000.0,160000.0,28,1989-06-18,187,80,22.0,Borussia Dortmund,German 1. Bundesliga,1.0,ST,17.0,,2013-07-04,2020.0,115,Gabon,,,,Right,4,3,3,Medium/Low,Lean (185+),Yes,103700000.0,"#Poacher, #Speedster","Injury Free, Beat Offside Trap, Finesse Shot, Speed Dribbler (AI), Chip Shot (AI), Takes Finesse Free Kicks",96.0,84.0,75.0,81.0,37.0,71.0,77,88,79,77,86,82,78,74,64,82,95,96,77,87,70,81,77,79,77,79,43,48,89,77,79,84,28,25,36,6,9,15,9,9,,85+3,85+3,85+3,84+2,84+2,84+2,84+2,84+2,82+3,82+3,82+3,83+3,74+3,74+3,74+3,83+3,65+3,59+3,59+3,59+3,65+3,62+3,52+3,52+3,52+3,62+3,17+3,https://cdn.sofifa.net/players/188/567/18_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/ga.png
109,189505,https://sofifa.com/player/189505/pedro-rodriguez-ledesma/180002,Pedro,Pedro Eliezer Rodríguez Ledesma,"RW, LW",84,84,30500000.0,200000.0,29,1987-07-28,169,65,5.0,Chelsea,English Premier League,1.0,RW,11.0,,2015-08-20,2019.0,45,Spain,1362.0,SUB,11.0,Right,5,4,3,High/Medium,Normal (170-),Yes,56400000.0,,Finesse Shot,82.0,77.0,77.0,85.0,37.0,62.0,78,81,55,83,70,84,81,57,70,87,84,80,84,84,82,71,67,78,56,78,56,49,84,77,66,78,30,32,31,5,11,12,15,9,,77+2,77+2,77+2,83+1,82+1,82+1,82+1,83+1,82+2,82+2,82+2,82+2,77+2,77+2,77+2,82+2,65+2,61+2,61+2,61+2,65+2,60+2,50+2,50+2,50+2,60+2,18+2,https://cdn.sofifa.net/players/189/505/18_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png
3265,231943,https://sofifa.com/player/231943/richarlison-de-andrade/180002,Richarlison,Richarlison de Andrade,"LM, CF, RM, CAM",73,85,7000000.0,40000.0,20,1997-05-10,181,70,1795.0,Watford,English Premier League,1.0,LM,11.0,,2017-08-08,2022.0,54,Brazil,,,,Right,5,3,1,High/High,Normal (170-185),No,14700000.0,,,81.0,70.0,60.0,77.0,25.0,74.0,63,72,70,68,63,78,40,34,42,76,83,79,78,72,70,74,60,79,76,63,68,16,76,69,71,70,21,22,19,12,7,8,11,13,,74+1,74+1,74+1,74,74,74,74,74,72+1,72+1,72+1,72+1,63+1,63+1,63+1,72+1,53+1,48+1,48+1,48+1,53+1,49+1,43+1,43+1,43+1,49+1,17+1,https://cdn.sofifa.net/players/231/943/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/br.png
1684,173436,https://sofifa.com/player/173436/nathan-dyer/180002,N. Dyer,Nathan Dyer,"RM, RW",75,75,6500000.0,60000.0,29,1987-11-29,167,62,1960.0,Swansea City,English Premier League,1.0,RES,12.0,,2009-06-02,2020.0,14,England,,,,Right,3,4,2,High/High,Lean (170-),Yes,12400000.0,,Speed Dribbler (AI),83.0,72.0,67.0,80.0,38.0,63.0,64,73,32,74,52,80,58,42,65,77,85,82,85,67,93,75,72,72,55,74,69,35,72,66,70,67,33,45,48,12,11,14,8,16,,69+1,69+1,69+1,75,74,74,74,75,74+1,74+1,74+1,74+1,68+1,68+1,68+1,74+1,61+1,58+1,58+1,58+1,61+1,57+1,49+1,49+1,49+1,57+1,18+1,https://cdn.sofifa.net/players/173/436/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
898,219411,https://sofifa.com/player/219411/jose-izquierdo/180002,J. Izquierdo,José Heriberto Izquierdo Mena,LW,78,80,13000000.0,50000.0,24,1992-07-07,171,75,1808.0,Brighton & Hove Albion,English Premier League,1.0,SUB,19.0,,2017-08-16,2022.0,56,Colombia,,,,Right,3,4,2,High/Medium,Normal (170-185),No,27000000.0,"#Speedster, #Acrobat","Injury Prone, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",93.0,73.0,67.0,82.0,27.0,62.0,70,71,60,69,54,83,75,34,63,78,93,93,90,71,83,80,73,84,63,77,27,37,75,72,58,73,18,21,15,13,8,12,7,13,,74+1,74+1,74+1,78,77,77,77,78,76+1,76+1,76+1,77+1,69+1,69+1,69+1,77+1,57+1,51+1,51+1,51+1,57+1,53+1,41+1,41+1,41+1,53+1,17+1,https://cdn.sofifa.net/players/219/411/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/co.png
9,183277,https://sofifa.com/player/183277/eden-hazard/180002,E. Hazard,Eden Hazard,LW,90,91,90500000.0,300000.0,26,1991-01-07,173,76,5.0,Chelsea,English Premier League,1.0,LW,10.0,,2012-07-01,2020.0,7,Belgium,1325.0,LF,10.0,Right,4,4,4,High/Medium,Normal (170-185),Yes,174200000.0,"#Speedster, #Dribbler, #Acrobat","Beat Offside Trap, Finesse Shot, Flair, Playmaker (AI), Technical Dribbler (AI)",90.0,82.0,84.0,92.0,32.0,66.0,80,83,57,86,79,93,82,79,81,92,93,87,93,85,91,79,59,79,65,82,54,41,85,86,86,87,25,27,22,11,12,6,8,8,,82+3,82+3,82+3,88+2,87+2,87+2,87+2,88+2,88+3,88+3,88+3,87+3,81+3,81+3,81+3,87+3,64+3,61+3,61+3,61+3,64+3,59+3,47+3,47+3,47+3,59+3,18+3,https://cdn.sofifa.net/players/183/277/18_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
297,222492,https://sofifa.com/player/222492/leroy-sane/180002,L. Sané,Leroy Aziz Sané,"LW, RW, LM",82,91,34000000.0,120000.0,21,1996-01-11,183,75,10.0,Manchester City,English Premier League,1.0,SUB,19.0,,2016-08-02,2021.0,21,Germany,,,,Left,3,3,2,High/Medium,Lean (170-185),Yes,70700000.0,"#Speedster, #Dribbler","Avoids Using Weaker Foot, Beat Offside Trap, Flair, Speed Dribbler (AI)",94.0,77.0,72.0,86.0,35.0,70.0,76,78,72,75,64,87,82,62,64,84,93,94,89,79,82,78,66,80,70,77,58,32,82,69,63,76,26,32,35,8,12,9,9,14,,80+1,80+1,80+1,82,81,81,81,82,80+1,80+1,80+1,81+1,72+1,72+1,72+1,81+1,63+1,57+1,57+1,57+1,63+1,59+1,50+1,50+1,50+1,59+1,18+1,https://cdn.sofifa.net/players/222/492/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/de.png
18,192985,https://sofifa.com/player/192985/kevin-de-bruyne/180002,K. De Bruyne,Kevin De Bruyne,"CAM, CM, RM",89,92,83000000.0,275000.0,26,1991-06-28,181,68,10.0,Manchester City,English Premier League,1.0,RCM,17.0,,2015-08-30,2021.0,7,Belgium,1325.0,RCM,7.0,Right,4,4,4,High/High,Normal (170-185),Yes,159800000.0,"#Playmaker, #Engine, #Crosser, #Complete Midfielder","Early Crosser, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Set Play Specialist",75.0,84.0,88.0,85.0,45.0,75.0,90,83,53,90,82,85,83,83,84,87,76,75,80,88,75,85,65,87,73,86,68,56,84,90,77,84,30,51,40,15,13,5,10,13,,81+3,81+3,81+3,85+2,85+2,85+2,85+2,85+2,86+3,86+3,86+3,85+3,84+3,84+3,84+3,85+3,71+3,70+3,70+3,70+3,71+3,66+3,57+3,57+3,57+3,66+3,21+3,https://cdn.sofifa.net/players/192/985/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
11647,230899,https://sofifa.com/player/230899/ademola-lookman/180002,A. Lookman,Ademola Lookman,"LM, ST",64,82,975000.0,15000.0,19,1997-10-20,174,78,7.0,Everton,English Premier League,1.0,SUB,31.0,,2017-01-05,2021.0,14,England,,,,Right,4,2,1,High/Medium,Lean (170-185),Yes,2500000.0,,,84.0,68.0,48.0,73.0,17.0,60.0,51,68,49,53,58,75,48,34,39,66,85,83,87,59,80,70,68,58,57,69,68,13,69,44,65,60,16,13,12,12,12,9,15,6,,66+1,66+1,66+1,67,66,66,66,67,63+1,63+1,63+1,63+1,52+1,52+1,52+1,63+1,44+1,38+1,38+1,38+1,44+1,40+1,35+1,35+1,35+1,40+1,16+1,https://cdn.sofifa.net/players/230/899/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
727,157665,https://sofifa.com/player/157665/scott-dann/180002,S. Dann,Scott Dann,CB,78,78,7500000.0,50000.0,30,1987-02-14,188,78,1799.0,Crystal Palace,English Premier League,1.0,CB,6.0,,2014-01-31,2020.0,14,England,,,,Right,3,2,2,Low/Medium,Normal (185+),Yes,14300000.0,,Power Header,45.0,40.0,52.0,49.0,79.0,77.0,30,40,85,63,29,38,30,29,65,63,44,45,49,77,54,52,69,73,82,32,73,80,36,55,30,71,77,78,78,6,10,15,7,9,,54+1,54+1,54+1,48,51,51,51,48,52+1,52+1,52+1,51+1,60+1,60+1,60+1,51+1,64+1,72+1,72+1,72+1,64+1,68+1,77+1,77+1,77+1,68+1,16+1,https://cdn.sofifa.net/players/157/665/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
3355,155355,https://sofifa.com/player/155355/chung-yong-lee/180002,Lee Chung Yong,이청용 李青龙,"CAM, LM",72,72,3100000.0,40000.0,28,1988-07-02,180,68,1799.0,Crystal Palace,English Premier League,1.0,RES,14.0,,2015-02-02,2018.0,167,Korea Republic,,,,Right,3,4,2,High/High,Lean (170-185),Yes,6000000.0,,,72.0,63.0,71.0,72.0,50.0,61.0,69,61,58,73,66,71,72,65,66,72,73,71,75,74,78,65,70,75,56,62,56,56,70,74,63,72,42,52,43,6,7,7,8,7,,67+1,67+1,67+1,70,70,70,70,70,71+1,71+1,71+1,71+1,69+1,69+1,69+1,71+1,63+1,62+1,62+1,62+1,63+1,61+1,55+1,55+1,55+1,61+1,14+1,https://cdn.sofifa.net/players/155/355/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/kr.png
566,176571,https://sofifa.com/player/176571/andre-ayew/180002,A. Ayew,André Ayew Pelé,"RM, ST, CAM",79,79,13000000.0,110000.0,27,1989-12-17,176,72,19.0,West Ham United,English Premier League,1.0,SUB,20.0,,2016-08-09,2019.0,117,Ghana,,,,Left,3,3,3,High/Medium,Normal (170-185),Yes,24700000.0,,"Avoids Using Weaker Foot, Selfish",75.0,74.0,75.0,79.0,56.0,77.0,77,73,76,77,65,78,74,57,71,79,76,75,86,75,81,75,88,86,71,75,78,52,79,75,71,74,49,60,57,10,6,12,7,15,,76+2,76+2,76+2,77+1,77+1,77+1,77+1,77+1,77+2,77+2,77+2,77+2,75+2,75+2,75+2,77+2,69+2,68+2,68+2,68+2,69+2,68+2,65+2,65+2,65+2,68+2,17+2,https://cdn.sofifa.net/players/176/571/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gh.png
1032,187084,https://sofifa.com/player/187084/mame-diouf/180002,M. Diouf,Mame Biram Diouf,"ST, RM, RWB",77,77,9000000.0,80000.0,29,1987-12-16,185,79,1806.0,Stoke City,English Premier League,1.0,RWB,18.0,,2014-07-01,2020.0,136,Senegal,,,,Right,3,3,2,High/Medium,Normal (185+),Yes,17100000.0,,"Power Header, Target Forward",83.0,75.0,56.0,68.0,42.0,78.0,62,77,84,67,71,65,32,36,31,70,81,85,74,76,66,80,92,77,80,64,72,51,78,60,75,73,42,29,21,1,1,1,1,1,,76+1,76+1,76+1,71,72,72,72,71,68+1,68+1,68+1,69+1,61+1,61+1,61+1,69+1,58+1,54+1,54+1,54+1,58+1,56+1,55+1,55+1,55+1,56+1,9+1,https://cdn.sofifa.net/players/187/084/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/sn.png
834,200529,https://sofifa.com/player/200529/nacer-chadli/180002,N. Chadli,Nacer Chadli,"RM, LM, CAM",78,78,11000000.0,70000.0,27,1989-08-02,187,80,109.0,West Bromwich Albion,English Premier League,1.0,SUB,22.0,,2016-08-29,2020.0,7,Belgium,1325.0,SUB,22.0,Right,4,3,2,Medium/Medium,Normal (185+),Yes,20900000.0,,Technical Dribbler (AI),76.0,77.0,75.0,78.0,45.0,76.0,75,76,67,77,73,83,77,78,68,80,74,78,65,75,54,81,71,77,83,76,59,43,77,76,76,79,37,48,44,12,11,12,10,13,,77+1,77+1,77+1,77,78,78,78,77,77+1,77+1,77+1,77+1,73+1,73+1,73+1,77+1,64+1,62+1,62+1,62+1,64+1,61+1,57+1,57+1,57+1,61+1,19+1,https://cdn.sofifa.net/players/200/529/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
868,207494,https://sofifa.com/player/207494/jesse-lingard/180002,J. Lingard,Jesse Lingard,"RM, LW, LM, RW",78,80,13000000.0,100000.0,24,1992-12-15,175,62,11.0,Manchester United,English Premier League,1.0,SUB,14.0,,2010-07-01,2021.0,14,England,1318.0,SUB,17.0,Right,3,3,2,High/High,Lean (170-185),Yes,25000000.0,,"Beat Offside Trap, Flair, Long Shot Taker (AI), Outside Foot Shot",83.0,74.0,72.0,81.0,51.0,67.0,72,72,61,75,64,79,74,56,65,82,84,83,85,75,84,76,65,79,61,80,66,53,79,74,65,75,52,46,44,14,10,8,13,9,,75+1,75+1,75+1,78,78,78,78,78,77+1,77+1,77+1,77+1,73+1,73+1,73+1,77+1,67+1,64+1,64+1,64+1,67+1,64+1,58+1,58+1,58+1,64+1,18+1,https://cdn.sofifa.net/players/207/494/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
1013,183569,https://sofifa.com/player/183569/eric-maxim-choupo-moting/180002,E. Choupo-Moting,Jean-Eric Maxim Choupo-Moting,"LM, ST",77,77,9000000.0,70000.0,28,1989-03-23,191,91,1806.0,Stoke City,English Premier League,1.0,LW,10.0,,2017-08-07,2020.0,103,Cameroon,,,,Right,4,4,2,Medium/Low,Normal (185+),No,17100000.0,,"Selfish, Flair, Technical Dribbler (AI)",77.0,73.0,68.0,83.0,36.0,72.0,64,75,74,75,75,86,76,44,68,83,76,78,76,77,66,77,64,75,77,64,59,38,76,66,68,72,26,36,20,9,9,9,16,6,,77,77,77,76,77,77,77,76,76+1,76+1,76+1,76+1,71+1,71+1,71+1,76+1,58+1,57+1,57+1,57+1,58+1,55+1,50+1,50+1,50+1,55+1,17+1,https://cdn.sofifa.net/players/183/569/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/cm.png
178,201942,https://sofifa.com/player/201942/roberto-firmino-barbosa-de-oliveira/180002,Roberto Firmino,Roberto Firmino Barbosa de Oliveira,"ST, CF, CAM",83,87,34000000.0,130000.0,25,1991-10-02,181,76,9.0,Liverpool,English Premier League,1.0,ST,9.0,,2015-07-06,2020.0,54,Brazil,1370.0,SUB,21.0,Right,4,4,3,High/High,Lean (170-185),Yes,67200000.0,"#Dribbler, #Engine","Flair, Chip Shot (AI), Technical Dribbler (AI)",77.0,81.0,79.0,85.0,46.0,77.0,72,83,72,83,79,87,80,67,75,85,77,77,82,82,81,79,81,86,76,80,66,37,84,83,72,78,30,59,42,8,11,9,6,10,,81+2,81+2,81+2,82+1,83+1,83+1,83+1,82+1,83+2,83+2,83+2,82+2,79+2,79+2,79+2,82+2,66+2,65+2,65+2,65+2,66+2,63+2,58+2,58+2,58+2,63+2,17+2,https://cdn.sofifa.net/players/201/942/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1370/60.png,https://cdn.sofifa.net/flags/br.png
16,184941,https://sofifa.com/player/184941/alexis-sanchez/180002,A. Sánchez,Alexis Alejandro Sánchez Sánchez,"LM, ST, LW, RM",89,89,67500000.0,250000.0,28,1988-12-19,169,62,1.0,Arsenal,English Premier League,1.0,LW,7.0,,2014-07-10,2018.0,55,Chile,111459.0,LS,7.0,Right,3,4,4,High/High,Normal (170-),Yes,124900000.0,"#Dribbler, #Acrobat","Flair, Long Shot Taker (AI), Technical Dribbler (AI), Through Ball",86.0,84.0,80.0,89.0,40.0,78.0,80,85,70,81,83,90,78,78,73,87,88,84,90,87,87,84,85,85,72,82,80,42,86,83,77,86,30,39,35,10,10,15,12,13,,83+4,83+4,83+4,86+3,85+3,85+3,85+3,86+3,85+4,85+4,85+4,85+4,79+4,79+4,79+4,85+4,66+4,64+4,64+4,64+4,66+4,62+4,56+4,56+4,56+4,62+4,20+4,https://cdn.sofifa.net/players/184/941/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111459/60.png,https://cdn.sofifa.net/flags/cl.png
60,189242,https://sofifa.com/player/189242/philippe-coutinho-correia/180002,Coutinho,Philippe Coutinho Correia,"LW, CAM",86,89,56000000.0,200000.0,25,1992-06-12,171,68,9.0,Liverpool,English Premier League,1.0,LCM,10.0,,2013-01-30,2022.0,54,Brazil,1370.0,RW,11.0,Right,4,4,3,High/High,Lean (170-185),Yes,110600000.0,"#Dribbler, #Acrobat","Finesse Shot, Flair, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",82.0,78.0,83.0,88.0,35.0,64.0,77,74,47,85,75,88,84,82,78,88,88,77,92,81,92,80,59,80,61,86,55,30,83,87,64,85,24,44,40,12,7,9,14,6,,77+3,77+3,77+3,84+2,83+2,83+2,83+2,84+2,85+3,85+3,85+3,83+3,79+3,79+3,79+3,83+3,64+3,61+3,61+3,61+3,64+3,60+3,49+3,49+3,49+3,60+3,18+3,https://cdn.sofifa.net/players/189/242/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1370/60.png,https://cdn.sofifa.net/flags/br.png
1450,204366,https://sofifa.com/player/204366/jurgen-locadia/180002,J. Locadia,Jürgen Locadia,"ST, LW",76,81,10500000.0,20000.0,23,1993-11-07,185,87,247.0,PSV,Holland Eredivisie,1.0,ST,19.0,,2010-07-01,2020.0,34,Netherlands,,,,Right,4,2,1,Medium/Medium,Normal (185+),No,15500000.0,,Beat Offside Trap,79.0,75.0,69.0,72.0,36.0,77.0,67,74,66,72,67,73,65,75,69,72,76,82,69,70,63,83,58,72,82,75,74,37,71,67,69,76,30,34,31,10,7,8,13,10,,74+2,74+2,74+2,72+1,73+1,73+1,73+1,72+1,72+2,72+2,72+2,72+2,67+2,67+2,67+2,72+2,57+2,57+2,57+2,57+2,57+2,55+2,51+2,51+2,51+2,55+2,17+2,https://cdn.sofifa.net/players/204/366/18_120.png,https://cdn.sofifa.net/teams/247/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/nl.png
1005,183130,https://sofifa.com/player/183130/marc-albrighton/180002,M. Albrighton,Marc Albrighton,LM,77,77,9500000.0,70000.0,27,1989-11-18,175,74,95.0,Leicester City,English Premier League,1.0,LM,11.0,,2014-07-01,2020.0,14,England,,,,Right,3,3,2,High/High,Lean (170-185),Yes,18100000.0,#Engine,Early Crosser,79.0,69.0,74.0,77.0,47.0,70.0,83,69,42,69,72,77,82,73,73,77,79,79,79,71,81,72,62,86,62,67,73,56,73,74,60,72,41,50,45,15,9,8,15,14,,69+1,69+1,69+1,75,73,73,73,75,74+1,74+1,74+1,76+1,72+1,72+1,72+1,76+1,67+1,64+1,64+1,64+1,67+1,63+1,55+1,55+1,55+1,63+1,19+1,https://cdn.sofifa.net/players/183/130/18_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1109,202515,https://sofifa.com/player/202515/jese-rodriguez-ruiz/180002,Jesé,Jesé Rodríguez Ruíz,"LM, ST",77,81,11500000.0,60000.0,24,1993-02-26,178,72,1806.0,Stoke City,English Premier League,1.0,ST,11.0,Paris Saint-Germain,,2018.0,45,Spain,,,,Right,4,4,2,Medium/Low,Normal (170-185),Yes,,,"Selfish, Flair, Technical Dribbler (AI)",83.0,71.0,73.0,81.0,24.0,56.0,73,71,42,77,55,81,74,66,69,81,87,80,85,71,74,73,71,63,62,72,29,33,75,70,68,74,16,23,12,13,7,6,13,15,,71+1,71+1,71+1,77,76,76,76,77,76+1,76+1,76+1,76+1,69+1,69+1,69+1,76+1,55+1,51+1,51+1,51+1,55+1,49+1,38+1,38+1,38+1,49+1,18+1,https://cdn.sofifa.net/players/202/515/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/es.png
4424,200759,https://sofifa.com/player/200759/jeffrey-schlupp/180002,J. Schlupp,Jeffrey Schlupp,"LB, LM, LWB",71,76,2600000.0,30000.0,24,1992-12-23,178,72,1799.0,Crystal Palace,English Premier League,1.0,SUB,15.0,,2017-01-13,2021.0,117,Ghana,,,,Left,2,2,1,High/Medium,Normal (170-185),Yes,5200000.0,,Speed Dribbler (AI),87.0,61.0,61.0,73.0,67.0,76.0,64,56,64,65,64,74,62,34,55,69,84,89,81,68,79,74,77,76,79,53,70,65,69,63,68,64,68,68,70,9,7,8,10,9,,68+1,68+1,68+1,69,69,69,69,69,67+1,67+1,67+1,69+1,65+1,65+1,65+1,69+1,70+1,67+1,67+1,67+1,70+1,70+1,69+1,69+1,69+1,70+1,15+1,https://cdn.sofifa.net/players/200/759/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gh.png
