,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
727,157665,https://sofifa.com/player/157665/scott-dann/180002,S. Dann,Scott Dann,CB,78,78,7500000.0,50000.0,30,1987-02-14,188,78,1799.0,Crystal Palace,English Premier League,1.0,CB,6.0,,2014-01-31,2020.0,14,England,,,,Right,3,2,2,Low/Medium,Normal (185+),Yes,14300000.0,,Power Header,45.0,40.0,52.0,49.0,79.0,77.0,30,40,85,63,29,38,30,29,65,63,44,45,49,77,54,52,69,73,82,32,73,80,36,55,30,71,77,78,78,6,10,15,7,9,,54+1,54+1,54+1,48,51,51,51,48,52+1,52+1,52+1,51+1,60+1,60+1,60+1,51+1,64+1,72+1,72+1,72+1,64+1,68+1,77+1,77+1,77+1,68+1,16+1,https://cdn.sofifa.net/players/157/665/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
180,204485,https://sofifa.com/player/204485/riyad-mahrez/180002,R. Mahrez,Riyad Mahrez,RM,83,84,30500000.0,90000.0,26,1991-02-21,179,67,95.0,Leicester City,English Premier League,1.0,RM,26.0,,2014-01-11,2020.0,97,Algeria,,,,Left,4,5,3,Medium/Medium,Lean (170-185),Yes,60200000.0,"#Dribbler, #Acrobat","Diver, Selfish, Finesse Shot, Flair, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",82.0,74.0,78.0,88.0,28.0,55.0,81,74,45,78,71,88,79,75,74,88,85,80,92,75,85,76,62,75,51,72,40,38,79,79,72,82,25,23,19,15,9,13,11,6,,74+2,74+2,74+2,82+1,80+1,80+1,80+1,82+1,81+2,81+2,81+2,81+2,74+2,74+2,74+2,81+2,60+2,55+2,55+2,55+2,60+2,54+2,41+2,41+2,41+2,54+2,18+2,https://cdn.sofifa.net/players/204/485/18_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/dz.png
104,180403,https://sofifa.com/player/180403/willian-borges-da-silva/180002,Willian,Willian Borges da Silva,"RW, RM, CAM",84,84,31500000.0,200000.0,28,1988-08-09,175,77,5.0,Chelsea,English Premier League,1.0,SUB,22.0,,2013-08-28,2020.0,54,Brazil,1370.0,SUB,19.0,Right,4,4,3,High/High,Lean (170-185),Yes,58300000.0,"#Dribbler, #Engine, #Acrobat","Flair, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",88.0,76.0,81.0,86.0,49.0,64.0,77,77,29,82,59,87,82,85,77,86,91,86,89,83,81,71,46,87,62,81,44,55,80,83,70,79,43,58,51,14,12,13,7,13,,74+2,74+2,74+2,83+1,82+1,82+1,82+1,83+1,83+1,83+1,83+1,83+1,80+2,80+2,80+2,83+1,72+2,68+2,68+2,68+2,72+2,68+2,55+2,55+2,55+2,68+2,19+2,https://cdn.sofifa.net/players/180/403/18_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1370/60.png,https://cdn.sofifa.net/flags/br.png
6432,221618,https://sofifa.com/player/221618/lys-mousset/180002,L. Mousset,Lys Mousset,ST,69,78,1600000.0,30000.0,21,1996-02-08,184,80,1943.0,AFC Bournemouth,English Premier League,1.0,SUB,31.0,,2016-06-30,2020.0,18,France,,,,Right,2,3,1,Medium/Medium,Lean (170-185),Yes,3500000.0,,,80.0,72.0,39.0,67.0,21.0,60.0,29,71,67,45,47,74,34,31,33,56,78,81,74,60,64,76,70,53,74,76,33,18,66,47,75,60,14,15,17,12,14,13,6,16,,68+1,68+1,68+1,62,64,64,64,62,60+1,60+1,60+1,58+1,49+1,49+1,49+1,58+1,40+1,36+1,36+1,36+1,40+1,38+1,36+1,36+1,36+1,38+1,17+1,https://cdn.sofifa.net/players/221/618/18_120.png,https://cdn.sofifa.net/teams/1943/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/fr.png
186,209331,https://sofifa.com/player/209331/mohamed-salah/180002,M. Salah,Mohamed Salah Ghaly,RW,83,86,32500000.0,130000.0,25,1992-06-15,175,71,9.0,Liverpool,English Premier League,1.0,RW,11.0,,2017-07-01,2022.0,111,Egypt,111130.0,ST,10.0,Left,2,4,3,High/Medium,Normal (170-185),Yes,64200000.0,"#Speedster, #Dribbler, #Acrobat","Beat Offside Trap, Finesse Shot, Speed Dribbler (AI)",93.0,73.0,74.0,87.0,45.0,66.0,73,79,59,79,71,87,70,60,65,87,93,93,86,82,84,71,70,77,61,62,63,55,83,78,61,75,37,43,41,14,14,9,11,14,,78+2,78+2,78+2,83+1,82+1,82+1,82+1,83+1,81+2,81+2,81+2,82+2,75+2,75+2,75+2,82+2,68+2,64+2,64+2,64+2,68+2,64+2,56+2,56+2,56+2,64+2,21+2,https://cdn.sofifa.net/players/209/331/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111130/60.png,https://cdn.sofifa.net/flags/eg.png
576,183108,https://sofifa.com/player/183108/nordin-amrabat/180002,N. Amrabat,Noureddine Amrabat,"RM, RWB, CAM",79,79,12000000.0,30000.0,30,1987-03-31,181,84,100888.0,CD Leganés,Spain Primera Division,1.0,SUB,25.0,Watford,,2018.0,129,Morocco,,,,Right,2,4,2,High/Medium,Normal (170-185),Yes,,,"Selfish, Speed Dribbler (AI)",81.0,75.0,76.0,82.0,57.0,72.0,80,74,68,78,73,83,77,68,67,79,83,80,88,74,76,81,56,69,77,72,67,54,73,78,77,69,47,65,55,11,14,7,6,13,,76+1,76+1,76+1,79,77,77,77,79,78+1,78+1,78+1,78+1,74+1,74+1,74+1,78+1,69+1,67+1,67+1,67+1,69+1,67+1,63+1,63+1,63+1,67+1,18+1,https://cdn.sofifa.net/players/183/108/18_120.png,https://cdn.sofifa.net/teams/100888/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/ma.png
36,168542,https://sofifa.com/player/168542/david-josue-jimenez-silva/180002,David Silva,David Josué Jiménez Silva,"CAM, CM, LM",87,87,44000000.0,225000.0,31,1986-01-08,173,67,10.0,Manchester City,English Premier League,1.0,LCM,21.0,,2010-07-14,2019.0,45,Spain,1362.0,LM,21.0,Left,2,4,4,High/Low,Normal (170-185),Yes,81400000.0,"#Playmaker, #Acrobat","Avoids Using Weaker Foot, Finesse Shot, Flair, Playmaker (AI), Takes Finesse Free Kicks",68.0,72.0,87.0,87.0,38.0,61.0,83,71,54,91,79,84,82,75,79,90,72,65,92,84,89,71,66,78,56,73,51,43,81,92,73,92,25,44,29,1,1,1,1,1,,75+3,75+3,75+3,82+2,81+2,81+2,81+2,82+2,84+3,84+3,84+3,82+3,81+3,81+3,81+3,82+3,65+3,64+3,64+3,64+3,65+3,59+3,50+3,50+3,50+3,59+3,10+3,https://cdn.sofifa.net/players/168/542/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png
814,194932,https://sofifa.com/player/194932/andros-townsend/180002,A. Townsend,Andros Townsend,"LM, RM",78,79,12500000.0,60000.0,25,1991-07-16,181,73,1799.0,Crystal Palace,English Premier League,1.0,SUB,10.0,,2016-07-01,2021.0,14,England,,,,Left,4,3,2,High/Medium,Normal (170-185),Yes,24700000.0,,"Selfish, Long Shot Taker (AI), Speed Dribbler (AI)",85.0,75.0,73.0,80.0,33.0,63.0,77,72,52,75,59,82,71,76,67,79,86,84,82,71,72,82,48,76,59,77,58,21,70,71,83,68,39,31,27,13,11,11,11,13,,73+1,73+1,73+1,77,76,76,76,77,76+1,76+1,76+1,77+1,69+1,69+1,69+1,77+1,59+1,54+1,54+1,54+1,59+1,55+1,45+1,45+1,45+1,55+1,18+1,https://cdn.sofifa.net/players/194/932/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
868,207494,https://sofifa.com/player/207494/jesse-lingard/180002,J. Lingard,Jesse Lingard,"RM, LW, LM, RW",78,80,13000000.0,100000.0,24,1992-12-15,175,62,11.0,Manchester United,English Premier League,1.0,SUB,14.0,,2010-07-01,2021.0,14,England,1318.0,SUB,17.0,Right,3,3,2,High/High,Lean (170-185),Yes,25000000.0,,"Beat Offside Trap, Flair, Long Shot Taker (AI), Outside Foot Shot",83.0,74.0,72.0,81.0,51.0,67.0,72,72,61,75,64,79,74,56,65,82,84,83,85,75,84,76,65,79,61,80,66,53,79,74,65,75,52,46,44,14,10,8,13,9,,75+1,75+1,75+1,78,78,78,78,78,77+1,77+1,77+1,77+1,73+1,73+1,73+1,77+1,67+1,64+1,64+1,64+1,67+1,64+1,58+1,58+1,58+1,64+1,18+1,https://cdn.sofifa.net/players/207/494/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
1013,183569,https://sofifa.com/player/183569/eric-maxim-choupo-moting/180002,E. Choupo-Moting,Jean-Eric Maxim Choupo-Moting,"LM, ST",77,77,9000000.0,70000.0,28,1989-03-23,191,91,1806.0,Stoke City,English Premier League,1.0,LW,10.0,,2017-08-07,2020.0,103,Cameroon,,,,Right,4,4,2,Medium/Low,Normal (185+),No,17100000.0,,"Selfish, Flair, Technical Dribbler (AI)",77.0,73.0,68.0,83.0,36.0,72.0,64,75,74,75,75,86,76,44,68,83,76,78,76,77,66,77,64,75,77,64,59,38,76,66,68,72,26,36,20,9,9,9,16,6,,77,77,77,76,77,77,77,76,76+1,76+1,76+1,76+1,71+1,71+1,71+1,76+1,58+1,57+1,57+1,57+1,58+1,55+1,50+1,50+1,50+1,55+1,17+1,https://cdn.sofifa.net/players/183/569/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/cm.png
1113,203299,https://sofifa.com/player/203299/andre-carrillo/180002,A. Carrillo,André Martín Carrillo Díaz,"RM, LM",77,78,10500000.0,60000.0,26,1991-06-14,181,78,1795.0,Watford,English Premier League,1.0,RM,28.0,SL Benfica,,2018.0,59,Peru,111108.0,CAM,18.0,Right,4,4,2,High/Medium,Lean (170-185),No,,,"Flair, Speed Dribbler (AI)",84.0,73.0,71.0,79.0,32.0,67.0,76,71,70,73,74,79,78,55,60,79,86,83,80,75,77,76,74,65,72,75,53,34,76,75,68,73,19,32,25,11,14,13,12,7,,75+1,75+1,75+1,77,77,77,77,77,76+1,76+1,76+1,76+1,69+1,69+1,69+1,76+1,58+1,53+1,53+1,53+1,58+1,54+1,47+1,47+1,47+1,54+1,18+1,https://cdn.sofifa.net/players/203/299/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111108/60.png,https://cdn.sofifa.net/flags/pe.png
5589,225632,https://sofifa.com/player/225632/oliver-burke/180002,O. Burke,Oliver Burke,"RM, ST",70,84,3900000.0,30000.0,20,1997-04-07,188,74,109.0,West Bromwich Albion,English Premier League,1.0,SUB,17.0,,2017-08-25,2022.0,42,Scotland,,,,Right,3,3,1,High/Low,Normal (185+),No,9800000.0,,"Beat Offside Trap, Speed Dribbler (AI)",90.0,62.0,60.0,71.0,36.0,69.0,63,67,44,65,48,73,62,38,55,69,85,94,67,66,66,70,50,62,79,53,59,34,64,57,42,64,36,38,27,13,11,7,7,15,,67+1,67+1,67+1,69,68,68,68,69,66+1,66+1,66+1,69+1,60+1,60+1,60+1,69+1,56+1,52+1,52+1,52+1,56+1,53+1,48+1,48+1,48+1,53+1,17+1,https://cdn.sofifa.net/players/225/632/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-sct.png
484,199434,https://sofifa.com/player/199434/dusan-tadic/180002,D. Tadić,Dušan Tadić,"CAM, LM, RM",80,80,15000000.0,100000.0,28,1988-11-20,181,76,17.0,Southampton,English Premier League,1.0,RM,11.0,,2014-07-08,2020.0,51,Serbia,,,,Left,2,4,2,Medium/Low,Normal (170-185),Yes,28500000.0,,"Diver, Injury Free, Avoids Using Weaker Foot, Flair, Playmaker (AI), Technical Dribbler (AI)",70.0,67.0,80.0,83.0,37.0,63.0,79,65,63,81,73,83,83,76,77,85,70,70,81,78,80,69,64,69,62,66,56,31,73,84,75,77,40,34,26,11,11,14,9,16,,72+1,72+1,72+1,77,76,76,76,77,79+1,79+1,79+1,78+1,74+1,74+1,74+1,78+1,60+1,59+1,59+1,59+1,60+1,56+1,49+1,49+1,49+1,56+1,19+1,https://cdn.sofifa.net/players/199/434/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/rs.png
416,164859,https://sofifa.com/player/164859/theo-walcott/180002,T. Walcott,Theo Walcott,"RM, LM, ST",80,80,15000000.0,120000.0,28,1989-03-16,176,68,1.0,Arsenal,English Premier League,1.0,SUB,14.0,,2006-01-20,2019.0,14,England,,,,Right,3,3,3,Medium/Medium,Lean (170-185),Yes,27800000.0,#Speedster,"Injury Prone, Beat Offside Trap, Finesse Shot, Speed Dribbler (AI), Takes Finesse Free Kicks",91.0,75.0,72.0,80.0,38.0,66.0,74,77,58,74,72,81,76,74,65,78,92,91,83,77,79,76,66,73,62,69,65,35,80,72,74,78,33,39,36,11,8,9,9,8,,76+2,76+2,76+2,79+1,78+1,78+1,78+1,79+1,77+2,77+2,77+2,78+2,70+2,70+2,70+2,78+2,62+2,57+2,57+2,57+2,62+2,59+2,50+2,50+2,50+2,59+2,16+2,https://cdn.sofifa.net/players/164/859/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
23,176635,https://sofifa.com/player/176635/mesut-ozil/180002,M. Özil,Mesut Özil,"CAM, RW",88,88,60000000.0,250000.0,28,1988-10-15,180,76,1.0,Arsenal,English Premier League,1.0,RW,11.0,,2013-09-02,2018.0,21,Germany,1337.0,CAM,10.0,Left,2,4,4,Medium/Low,Lean (170-185),Yes,111000000.0,#Playmaker ,"Finesse Shot, Flair, Playmaker (AI), Technical Dribbler (AI)",71.0,74.0,87.0,86.0,24.0,58.0,82,74,54,89,77,86,84,79,84,90,75,68,83,87,70,70,52,69,57,76,48,24,83,92,67,78,22,16,19,6,14,10,6,14,,76+3,76+3,76+3,83+2,82+2,82+2,82+2,83+2,85+3,85+3,85+3,83+3,79+3,79+3,79+3,83+3,58+3,57+3,57+3,57+3,58+3,52+3,41+3,41+3,41+3,52+3,18+3,https://cdn.sofifa.net/players/176/635/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1337/60.png,https://cdn.sofifa.net/flags/de.png
100,178088,https://sofifa.com/player/178088/juan-manuel-mata-garcia/180002,Juan Mata,Juan Manuel Mata García,"CAM, RM",84,84,30500000.0,190000.0,29,1988-04-28,170,63,11.0,Manchester United,English Premier League,1.0,RM,8.0,,2014-01-25,2018.0,45,Spain,,,,Left,3,3,3,Medium/Medium,Lean (170-),Yes,56400000.0,#Playmaker ,"Finesse Shot, Playmaker (AI), Takes Finesse Free Kicks",67.0,76.0,84.0,84.0,32.0,54.0,84,79,59,86,71,82,84,84,77,87,71,63,85,84,89,75,72,75,43,70,52,39,83,87,81,85,25,28,21,9,10,14,5,8,,76+2,76+2,76+2,81+1,81+1,81+1,81+1,81+1,82+2,82+2,82+2,81+2,78+2,78+2,78+2,81+2,61+2,59+2,59+2,59+2,61+2,55+2,45+2,45+2,45+2,55+2,17+2,https://cdn.sofifa.net/players/178/088/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/es.png
