,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
1575,230767,https://sofifa.com/player/230767/renato-junior-luz-sanches/180002,Renato Sanches,Renato Júnior Luz Sanches,CM,76,86,12000000.0,40000.0,19,1997-08-18,176,70,1960.0,Swansea City,English Premier League,1.0,RCM,35.0,FC Bayern München,,2018.0,38,Portugal,,,,Right,4,3,3,High/High,Stocky (170-185),Yes,,#Engine,"Long Shot Taker (AI), Speed Dribbler (AI)",78.0,72.0,69.0,78.0,70.0,82.0,60,65,64,76,68,78,59,68,71,77,79,78,78,74,85,85,79,86,77,77,90,69,73,68,68,67,72,72,64,5,12,6,13,14,,74+2,74+2,74+2,73+1,75+1,75+1,75+1,73+1,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,73+2,74+2,74+2,74+2,73+2,72+2,73+2,73+2,73+2,72+2,18+2,https://cdn.sofifa.net/players/230/767/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/pt.png
522,6826,https://sofifa.com/player/6826/gareth-barry/180002,G. Barry,Gareth Barry,CDM,79,79,1700000.0,50000.0,36,1981-02-23,183,78,109.0,West Bromwich Albion,English Premier League,1.0,CDM,18.0,,2017-08-15,2018.0,14,England,,,,Left,3,2,2,Medium/Medium,Normal (170-185),Yes,3200000.0,,"Injury Free, Avoids Using Weaker Foot, Dives Into Tackles (AI), Long Passer (AI), Team Player",32.0,65.0,79.0,68.0,78.0,76.0,80,56,74,83,65,68,78,78,74,76,30,33,43,79,60,77,70,72,76,71,80,81,58,74,72,81,77,78,77,7,13,9,7,12,,66+1,66+1,66+1,65,66,66,66,65,69+1,69+1,69+1,67+1,75+1,75+1,75+1,67+1,73+1,78+1,78+1,78+1,73+1,72+1,77+1,77+1,77+1,72+1,17+1,https://cdn.sofifa.net/players/006/826/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
10445,221587,https://sofifa.com/player/221587/joe-lolley/180002,J. Lolley,Joe Lolley,"RM, LM",65,68,675000.0,10000.0,24,1992-08-25,178,72,1939.0,Huddersfield Town,English Premier League,1.0,SUB,18.0,,2014-01-15,2019.0,14,England,,,,Left,2,3,1,Medium/Medium,Lean (170-185),No,1400000.0,,"Injury Prone, Speed Dribbler (AI)",75.0,59.0,60.0,68.0,37.0,58.0,61,60,47,61,55,69,63,51,56,68,79,72,74,57,64,57,57,60,59,61,54,45,59,63,62,56,30,35,37,15,16,10,9,14,,61+1,61+1,61+1,65,64,64,64,65,64+1,64+1,64+1,64+1,60+1,60+1,60+1,64+1,54+1,51+1,51+1,51+1,54+1,52+1,46+1,46+1,46+1,52+1,18+1,https://cdn.sofifa.net/players/221/587/18_120.png,https://cdn.sofifa.net/teams/1939/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
336,188988,https://sofifa.com/player/188988/manuel-lanzini/180002,M. Lanzini,Manuel Lanzini,"CAM, LM",81,87,24500000.0,90000.0,24,1993-02-15,167,59,19.0,West Ham United,English Premier League,1.0,CAM,10.0,,2016-07-01,2020.0,52,Argentina,1369.0,SUB,20.0,Right,4,4,2,Medium/Medium,Normal (170-),Yes,51500000.0,#Dribbler,"Flair, Long Shot Taker (AI), Playmaker (AI)",82.0,71.0,78.0,86.0,28.0,55.0,74,70,56,80,61,87,75,76,78,86,85,80,88,73,88,75,76,78,45,73,47,23,72,79,73,75,20,32,25,14,9,6,7,15,,73+1,73+1,73+1,79,78,78,78,79,80+1,80+1,80+1,80+1,74+1,74+1,74+1,80+1,59+1,55+1,55+1,55+1,59+1,54+1,42+1,42+1,42+1,54+1,18+1,https://cdn.sofifa.net/players/188/988/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png
2859,189446,https://sofifa.com/player/189446/junior-stanislas/180002,J. Stanislas,Junior Stanislas,"RM, LM",73,73,4200000.0,60000.0,27,1989-11-26,183,76,1943.0,AFC Bournemouth,English Premier League,1.0,SUB,19.0,,2014-07-01,2019.0,14,England,,,,Right,3,4,1,High/Medium,Lean (170-185),Yes,7900000.0,,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Technical Dribbler (AI)",80.0,68.0,71.0,73.0,32.0,56.0,71,70,43,73,51,73,71,75,65,74,77,83,79,67,62,70,48,76,57,66,31,60,66,73,61,65,16,27,29,13,8,6,7,6,,67+1,67+1,67+1,72,71,71,71,72,72+1,72+1,72+1,72+1,68+1,68+1,68+1,72+1,59+1,55+1,55+1,55+1,59+1,55+1,43+1,43+1,43+1,55+1,15+1,https://cdn.sofifa.net/players/189/446/18_120.png,https://cdn.sofifa.net/teams/1943/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
2977,202491,https://sofifa.com/player/202491/tom-carroll/180002,T. Carroll,Tom Carroll,"CM, CDM",73,78,5000000.0,50000.0,25,1992-05-28,178,66,1960.0,Swansea City,English Premier League,1.0,LCM,14.0,,2017-01-17,2020.0,14,England,,,,Left,2,3,1,Medium/Medium,Lean (170-185),Yes,9900000.0,,,66.0,58.0,74.0,70.0,52.0,51.0,60,57,46,83,58,65,66,65,76,75,67,65,78,69,74,59,45,72,42,58,47,55,67,75,56,68,53,54,47,11,10,11,9,11,,62+1,62+1,62+1,68,68,68,68,68,71+1,71+1,71+1,69+1,72+1,72+1,72+1,69+1,63+1,64+1,64+1,64+1,63+1,61+1,54+1,54+1,54+1,61+1,17+1,https://cdn.sofifa.net/players/202/491/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
354,197242,https://sofifa.com/player/197242/grzegorz-krychowiak/180002,G. Krychowiak,Grzegorz Krychowiak,CDM,81,83,17500000.0,70000.0,27,1990-01-29,186,85,109.0,West Bromwich Albion,English Premier League,1.0,RCM,20.0,Paris Saint-Germain,,2018.0,37,Poland,1353.0,SUB,10.0,Right,3,2,3,Medium/High,Normal (185+),No,,#Strength,Long Passer (AI),65.0,58.0,72.0,66.0,79.0,86.0,59,42,83,79,40,63,46,62,83,75,62,68,59,77,52,81,75,77,91,70,87,81,52,71,78,83,75,82,72,15,14,8,6,7,,66+2,66+2,66+2,65+1,66+1,66+1,66+1,65+1,68+2,68+2,68+2,67+2,74+2,74+2,74+2,67+2,73+2,79+2,79+2,79+2,73+2,74+2,80+2,80+2,80+2,74+2,18+2,https://cdn.sofifa.net/players/197/242/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1353/60.png,https://cdn.sofifa.net/flags/pl.png
1594,52306,https://sofifa.com/player/52306/chris-brunt/180002,C. Brunt,Chris Brunt,"RM, LB",75,75,5000000.0,60000.0,32,1984-12-14,185,84,109.0,West Bromwich Albion,English Premier League,1.0,SUB,11.0,,2007-08-01,2018.0,35,Northern Ireland,110081.0,LCM,15.0,Left,2,3,2,Medium/Medium,Normal (185+),Yes,9500000.0,,"Power Free-Kick, Team Player, Set Play Specialist",59.0,73.0,79.0,75.0,67.0,67.0,85,67,61,78,58,77,86,70,79,77,63,56,65,74,61,86,77,65,66,79,69,67,70,74,74,65,65,71,63,11,13,6,16,7,,71+1,71+1,71+1,73,73,73,73,73,74+1,74+1,74+1,74+1,75,75,75,74+1,71+1,72+1,72+1,72+1,71+1,69+1,68+1,68+1,68+1,69+1,18+1,https://cdn.sofifa.net/players/052/306/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/110081/60.png,https://cdn.sofifa.net/flags/gb-nir.png
303,54050,https://sofifa.com/player/54050/wayne-rooney/180002,W. Rooney,Wayne Mark Rooney,"CAM, ST",81,81,15500000.0,120000.0,31,1985-10-24,176,83,7.0,Everton,English Premier League,1.0,RS,10.0,,2017-07-09,2019.0,14,England,,,,Right,4,3,4,Medium/Medium,Stocky (170-185),Yes,29500000.0,,"Long Passer (AI), Chip Shot (AI)",68.0,81.0,81.0,76.0,52.0,81.0,78,80,75,81,83,73,84,81,82,80,67,68,71,83,77,86,76,78,83,79,81,54,79,80,83,88,48,51,37,10,11,13,8,7,,79+2,79+2,79+2,77+2,78+2,78+2,78+2,77+2,78+3,78+3,78+3,77+3,77+3,77+3,77+3,77+3,66+3,68+3,68+3,68+3,66+3,63+3,63+3,63+3,63+3,63+3,17+3,https://cdn.sofifa.net/players/054/050/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
2845,188556,https://sofifa.com/player/188556/mohamed-diame/180002,M. Diamé,Mohamed Diamé,"CAM, CM",73,73,3800000.0,60000.0,30,1987-06-14,184,80,13.0,Newcastle United,English Premier League,1.0,SUB,10.0,,2016-08-03,2019.0,136,Senegal,,,,Right,3,3,2,Medium/High,Normal (170-185),Yes,7200000.0,,"Selfish, Technical Dribbler (AI)",73.0,70.0,67.0,78.0,73.0,77.0,63,64,74,75,69,80,69,29,72,80,71,75,73,65,69,85,73,72,79,73,77,72,68,64,63,67,69,77,77,16,13,13,9,7,,73,73,73,72,73,73,73,72,72+1,72+1,72+1,72+1,72+1,72+1,72+1,72+1,73,74-1,74-1,74-1,73,73,74-1,74-1,74-1,73,17+1,https://cdn.sofifa.net/players/188/556/18_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/sn.png
1067,194365,https://sofifa.com/player/194365/shinji-okazaki/180002,S. Okazaki,岡崎 慎司,"CF, ST",77,77,8000000.0,70000.0,31,1986-04-16,173,78,95.0,Leicester City,English Premier League,1.0,RS,20.0,,2015-07-01,2019.0,163,Japan,,,,Right,4,3,2,High/High,Normal (170-185),Yes,15200000.0,,Backs Into Player,74.0,74.0,69.0,78.0,47.0,75.0,66,74,74,76,76,77,53,50,66,78,76,73,83,84,71,77,91,79,69,68,80,45,82,69,74,70,35,55,34,10,6,14,6,6,,76+1,76+1,76+1,76,77,77,77,76,76+1,76+1,76+1,75+1,72+1,72+1,72+1,75+1,63+1,63+1,63+1,63+1,63+1,61+1,59+1,59+1,59+1,61+1,16+1,https://cdn.sofifa.net/players/194/365/18_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/jp.png
14831,236944,https://sofifa.com/player/236944/fousseni-diabate/180002,F. Diabaté,Fousseni Diabaté,ST,60,68,300000.0,2000.0,21,1995-10-18,176,65,110316.0,GFC Ajaccio,French Ligue 2,2.0,RS,28.0,,2017-07-01,2020.0,126,Mali,,,,Right,3,3,1,High/Low,Lean (170-185),No,585000.0,,,73.0,60.0,51.0,67.0,21.0,37.0,63,63,62,51,56,66,42,37,36,65,74,73,79,59,76,56,54,43,35,59,30,14,51,56,59,51,19,16,14,9,12,7,12,7,,59+1,59+1,59+1,63,61,61,61,63,59+1,59+1,59+1,60+1,50+1,50+1,50+1,60+1,43+1,35+1,35+1,35+1,43+1,40+1,32+1,32+1,32+1,40+1,15+1,https://cdn.sofifa.net/players/236/944/18_120.png,https://cdn.sofifa.net/teams/110316/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/ml.png
42,190460,https://sofifa.com/player/190460/christian-eriksen/180002,C. Eriksen,Christian Dannemann Eriksen,"CAM, RM, LM",87,91,65000000.0,160000.0,25,1992-02-14,182,76,18.0,Tottenham Hotspur,English Premier League,1.0,RM,23.0,,2013-08-30,2020.0,13,Denmark,1331.0,CAM,10.0,Right,5,4,3,High/Medium,Normal (170-185),Yes,128400000.0,"#Playmaker, #Crosser, #FK Specialist, #Complete Midfielder","Flair, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI), Takes Finesse Free Kicks",75.0,78.0,88.0,84.0,47.0,63.0,86,76,52,89,74,84,85,87,86,87,77,74,78,83,82,80,57,90,57,84,44,55,81,90,67,87,38,56,22,9,14,7,7,6,,77+2,77+2,77+2,83+1,82+1,82+1,82+1,83+1,85+2,85+2,85+2,84+2,83+2,83+2,83+2,84+2,69+2,68+2,68+2,68+2,69+2,64+2,53+2,53+2,53+2,64+2,17+2,https://cdn.sofifa.net/players/190/460/18_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1331/60.png,https://cdn.sofifa.net/flags/dk.png
6362,215556,https://sofifa.com/player/215556/edimilson-fernandes/180002,E. Fernandes,Edimilson Fernandes Ribeiro,"CM, CAM, RWB",69,81,1800000.0,40000.0,21,1996-04-15,190,77,19.0,West Ham United,English Premier League,1.0,SUB,31.0,,2016-08-27,2020.0,47,Switzerland,1364.0,SUB,17.0,Right,4,3,1,High/Medium,Lean (185+),Yes,3900000.0,,Speed Dribbler (AI),80.0,67.0,67.0,71.0,52.0,69.0,57,65,43,74,56,73,57,51,70,71,78,81,70,58,56,73,59,80,68,70,60,42,65,69,55,63,53,59,55,12,7,13,15,13,,66+1,66+1,66+1,69,69,69,69,69,70+1,70+1,70+1,70+1,68+1,68+1,68+1,70+1,63+1,62+1,62+1,62+1,63+1,61+1,57+1,57+1,57+1,61+1,17+1,https://cdn.sofifa.net/players/215/556/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1364/60.png,https://cdn.sofifa.net/flags/ch.png
2489,215590,https://sofifa.com/player/215590/ayoze-perez-gutierrez/180002,Ayoze Pérez,Ayoze Pérez Gutiérrez,"CAM, ST, LM",74,81,8000000.0,50000.0,23,1993-07-29,179,66,13.0,Newcastle United,English Premier League,1.0,CF,17.0,,2014-06-06,2021.0,45,Spain,,,,Right,4,3,1,High/Medium,Lean (170-185),Yes,16800000.0,,Speed Dribbler (AI),75.0,72.0,62.0,80.0,25.0,64.0,43,78,65,72,78,82,79,71,51,78,77,74,84,71,79,63,72,73,57,62,69,18,79,65,73,72,19,25,15,12,12,11,14,8,,73+1,73+1,73+1,73,75,75,75,73,73+1,73+1,73+1,71+1,65+1,65+1,65+1,71+1,50+1,49+1,49+1,49+1,50+1,46+1,42+1,42+1,42+1,46+1,18+1,https://cdn.sofifa.net/players/215/590/18_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/es.png
861,205569,https://sofifa.com/player/205569/james-ward-prowse/180002,J. Ward-Prowse,James Ward-Prowse,"CM, RM, CAM",78,86,15000000.0,70000.0,22,1994-11-01,173,66,17.0,Southampton,English Premier League,1.0,SUB,16.0,,2011-06-01,2022.0,14,England,,,,Right,3,3,2,Medium/Medium,Normal (170-185),Yes,31500000.0,#Crosser,"Early Crosser, Long Passer (AI), Set Play Specialist, Takes Finesse Free Kicks",66.0,66.0,84.0,75.0,61.0,67.0,88,61,57,83,51,71,88,83,82,81,67,65,74,74,79,74,68,77,61,70,67,65,62,82,80,79,55,65,62,12,12,10,15,15,,67+1,67+1,67+1,73,72,72,72,73,75+1,75+1,75+1,75+1,77+1,77+1,77+1,75+1,72+1,72+1,72+1,72+1,72+1,70+1,64+1,64+1,64+1,70+1,20+1,https://cdn.sofifa.net/players/205/569/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1374,190765,https://sofifa.com/player/190765/pascal-gross/180002,P. Groß,Pascal Groß,"CM, CAM, LM",76,78,9000000.0,50000.0,26,1991-06-15,181,76,1808.0,Brighton & Hove Albion,English Premier League,1.0,CAM,13.0,,2017-07-01,2021.0,21,Germany,,,,Right,4,3,2,High/High,Normal (170-185),No,18700000.0,#Engine,"Injury Free, Long Shot Taker (AI), Playmaker (AI), Set Play Specialist",65.0,68.0,78.0,73.0,62.0,76.0,78,65,53,79,61,72,81,77,76,76,67,64,68,73,73,74,72,90,74,72,66,71,68,76,57,71,58,64,63,8,15,15,16,11,,69+1,69+1,69+1,72,71,71,71,72,73+1,73+1,73+1,74+1,75+1,75+1,75+1,74+1,72+1,72+1,72+1,72+1,72+1,70+1,66+1,66+1,66+1,70+1,19+1,https://cdn.sofifa.net/players/190/765/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/de.png
3265,231943,https://sofifa.com/player/231943/richarlison-de-andrade/180002,Richarlison,Richarlison de Andrade,"LM, CF, RM, CAM",73,85,7000000.0,40000.0,20,1997-05-10,181,70,1795.0,Watford,English Premier League,1.0,LM,11.0,,2017-08-08,2022.0,54,Brazil,,,,Right,5,3,1,High/High,Normal (170-185),No,14700000.0,,,81.0,70.0,60.0,77.0,25.0,74.0,63,72,70,68,63,78,40,34,42,76,83,79,78,72,70,74,60,79,76,63,68,16,76,69,71,70,21,22,19,12,7,8,11,13,,74+1,74+1,74+1,74,74,74,74,74,72+1,72+1,72+1,72+1,63+1,63+1,63+1,72+1,53+1,48+1,48+1,48+1,53+1,49+1,43+1,43+1,43+1,49+1,17+1,https://cdn.sofifa.net/players/231/943/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/br.png
11827,237499,https://sofifa.com/player/237499/abdelhamid-sabiri/180002,A. Sabiri,Abdelhamid Sabiri,LM,64,77,875000.0,10000.0,20,1996-11-28,186,80,1939.0,Huddersfield Town,English Premier League,1.0,RES,11.0,,2017-08-23,2020.0,129,Morocco,,,,Right,4,4,1,Medium/Medium,Normal (185+),No,2300000.0,,"Flair, Through Ball",76.0,56.0,51.0,74.0,38.0,64.0,54,58,68,45,41,76,72,64,48,71,74,78,82,62,63,55,72,72,67,55,44,28,56,50,53,64,36,37,39,8,6,14,8,12,,62+1,62+1,62+1,64,62,62,62,64,61+1,61+1,61+1,63+1,55+1,55+1,55+1,63+1,53+1,47+1,47+1,47+1,53+1,51+1,47+1,47+1,47+1,51+1,15+1,https://cdn.sofifa.net/players/237/499/18_120.png,https://cdn.sofifa.net/teams/1939/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ma.png
1021,184716,https://sofifa.com/player/184716/joe-allen/180002,J. Allen,Joseph Michael Allen,"CM, CAM",77,78,10000000.0,70000.0,27,1990-03-14,168,62,1806.0,Stoke City,English Premier League,1.0,LCM,4.0,,2016-07-26,2021.0,50,Wales,1367.0,RCM,7.0,Right,3,3,2,Medium/Medium,Lean (170-),Yes,19800000.0,,,62.0,63.0,73.0,77.0,70.0,70.0,68,68,44,82,38,75,58,50,75,77,65,60,78,82,90,63,78,86,59,60,74,76,69,72,52,81,68,77,70,10,13,12,6,8,,67+1,67+1,67+1,72,72,72,72,72,74+1,74+1,74+1,74+1,76+1,76+1,76+1,74+1,75+1,76+1,76+1,76+1,75+1,73+1,70+1,70+1,70+1,73+1,17+1,https://cdn.sofifa.net/players/184/716/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1367/60.png,https://cdn.sofifa.net/flags/gb-wls.png
296,219809,https://sofifa.com/player/219809/tiemoue-bakayoko/180002,T. Bakayoko,Tiémoué Bakayoko,"CDM, CM",82,88,26000000.0,100000.0,22,1994-08-17,185,77,5.0,Chelsea,English Premier League,1.0,LCM,14.0,,2017-07-15,2022.0,18,France,,,,Right,3,2,2,Medium/Medium,Lean (185+),No,53300000.0,,,73.0,49.0,70.0,75.0,81.0,83.0,54,39,72,80,36,75,49,37,78,78,75,72,66,78,62,72,78,86,82,51,85,81,60,75,45,74,80,84,82,11,15,11,14,10,,65+1,65+1,65+1,68,69,69,69,68,71+1,71+1,71+1,71+1,76+1,76+1,76+1,71+1,77+1,81+1,81+1,81+1,77+1,78+1,80+1,80+1,80+1,78+1,20+1,https://cdn.sofifa.net/players/219/809/18_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/fr.png
3434,170570,https://sofifa.com/player/170570/stephen-ireland/180002,S. Ireland,Stephen Ireland,"CAM, CM",72,72,2900000.0,40000.0,30,1986-08-22,173,67,1806.0,Stoke City,English Premier League,1.0,RES,7.0,,2014-01-14,2017.0,25,Republic of Ireland,,,,Right,3,3,1,Medium/Medium,Normal (170-185),Yes,5600000.0,,"Injury Prone, Finesse Shot",54.0,65.0,70.0,72.0,45.0,59.0,63,64,42,75,75,70,71,60,64,73,57,51,75,76,78,62,60,60,57,64,60,54,75,76,66,74,38,45,48,16,9,10,11,14,,65+1,65+1,65+1,69,69,69,69,69,71+1,71+1,71+1,68+1,69+1,69+1,69+1,68+1,59+1,60+1,60+1,60+1,59+1,56+1,52+1,52+1,52+1,56+1,19+1,https://cdn.sofifa.net/players/170/570/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ie.png
18,192985,https://sofifa.com/player/192985/kevin-de-bruyne/180002,K. De Bruyne,Kevin De Bruyne,"CAM, CM, RM",89,92,83000000.0,275000.0,26,1991-06-28,181,68,10.0,Manchester City,English Premier League,1.0,RCM,17.0,,2015-08-30,2021.0,7,Belgium,1325.0,RCM,7.0,Right,4,4,4,High/High,Normal (170-185),Yes,159800000.0,"#Playmaker, #Engine, #Crosser, #Complete Midfielder","Early Crosser, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Set Play Specialist",75.0,84.0,88.0,85.0,45.0,75.0,90,83,53,90,82,85,83,83,84,87,76,75,80,88,75,85,65,87,73,86,68,56,84,90,77,84,30,51,40,15,13,5,10,13,,81+3,81+3,81+3,85+2,85+2,85+2,85+2,85+2,86+3,86+3,86+3,85+3,84+3,84+3,84+3,85+3,71+3,70+3,70+3,70+3,71+3,66+3,57+3,57+3,57+3,66+3,21+3,https://cdn.sofifa.net/players/192/985/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
1927,213648,https://sofifa.com/player/213648/pierre-emile-hojbjerg/180002,P. Højbjerg,Pierre-Emile Kordt Højbjerg,"CM, CDM",75,81,9000000.0,50000.0,21,1995-08-05,185,84,17.0,Southampton,English Premier League,1.0,SUB,23.0,,2016-07-11,2021.0,13,Denmark,1331.0,SUB,23.0,Right,4,3,2,Medium/Medium,Normal (185+),Yes,18900000.0,,Long Shot Taker (AI),64.0,61.0,73.0,75.0,69.0,77.0,66,52,60,76,60,75,69,70,74,77,65,64,71,75,65,78,64,79,77,68,78,74,62,74,51,69,65,73,64,9,7,12,11,11,,67+1,67+1,67+1,69,70,70,70,69,71+1,71+1,71+1,71+1,74+1,74+1,74+1,71+1,71+1,74+1,74+1,74+1,71+1,70+1,71+1,71+1,71+1,70+1,17+1,https://cdn.sofifa.net/players/213/648/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1331/60.png,https://cdn.sofifa.net/flags/dk.png
3167,220633,https://sofifa.com/player/220633/demarai-gray/180002,D. Gray,Demarai Gray,LM,73,83,6500000.0,40000.0,21,1996-06-28,180,74,95.0,Leicester City,English Premier League,1.0,SUB,7.0,,2016-01-04,2020.0,14,England,,,,Right,3,3,1,Medium/Low,Lean (170-185),Yes,13700000.0,"#Speedster, #Acrobat","Avoids Using Weaker Foot, Selfish, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Technical Dribbler (AI)",90.0,66.0,64.0,80.0,23.0,55.0,69,64,31,66,50,82,70,45,59,77,90,90,90,64,82,74,55,72,56,71,33,23,65,60,58,64,21,23,20,6,11,11,13,10,,66+1,66+1,66+1,74,71,71,71,74,71+1,71+1,71+1,72+1,63+1,63+1,63+1,72+1,54+1,47+1,47+1,47+1,54+1,49+1,36+1,36+1,36+1,49+1,16+1,https://cdn.sofifa.net/players/220/633/18_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
122,211117,https://sofifa.com/player/211117/dele-alli/180002,D. Alli,Bamidele Alli,"CAM, CF, LM",84,90,42500000.0,110000.0,21,1996-04-11,188,80,18.0,Tottenham Hotspur,English Premier League,1.0,CAM,20.0,,2015-02-02,2022.0,14,England,1318.0,CAM,10.0,Right,3,4,3,High/Medium,Lean (185+),Yes,90300000.0,,"Beat Offside Trap, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",76.0,81.0,77.0,82.0,64.0,78.0,68,84,75,83,76,83,71,53,76,85,77,76,74,85,62,77,69,89,71,79,84,67,86,83,68,86,60,63,57,7,6,9,11,8,,81+1,81+1,81+1,81,83,83,83,81,83+1,83+1,83+1,81+1,81+1,81+1,81+1,81+1,73+1,75+1,75+1,75+1,73+1,72+1,69+1,69+1,69+1,72+1,17+1,https://cdn.sofifa.net/players/211/117/18_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
