,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
991,178091,https://sofifa.com/player/178091/stefano-okaka/180002,S. Okaka,Stefano Okaka Chuka,ST,77,77,9500000.0,60000.0,27,1989-08-09,186,90,1795.0,Watford,English Premier League,1.0,SUB,33.0,,2016-09-01,2021.0,27,Italy,,,,Right,3,2,2,High/High,Stocky (185+),Yes,18100000.0,#Strength,"Power Header, Backs Into Player",73.0,74.0,57.0,72.0,27.0,83.0,50,74,84,71,67,75,58,48,29,75,67,77,57,71,47,81,76,73,93,69,73,21,74,62,68,71,15,25,20,7,7,7,5,8,,76+1,76+1,76+1,70,73,73,73,70,69+1,69+1,69+1,68+1,61+1,61+1,61+1,68+1,50+1,48+1,48+1,48+1,50+1,48+1,48+1,48+1,48+1,48+1,14+1,https://cdn.sofifa.net/players/178/091/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/it.png
1284,169792,https://sofifa.com/player/169792/jay-rodriguez/180002,J. Rodriguez,Jay Rodriguez,"LM, ST",76,76,8000000.0,70000.0,27,1989-07-29,185,80,109.0,West Bromwich Albion,English Premier League,1.0,LM,19.0,,2017-07-02,2021.0,14,England,,,,Right,4,3,2,High/Medium,Lean (185+),Yes,15200000.0,,"Diver, Injury Prone, Beat Offside Trap, Long Shot Taker (AI), Speed Dribbler (AI)",77.0,75.0,68.0,76.0,32.0,67.0,68,77,76,75,74,77,69,29,66,75,76,78,75,77,64,74,81,76,71,72,41,44,80,69,71,75,16,28,21,12,12,16,14,9,,76,76,76,75,76,76,76,75,75+1,75+1,75+1,75+1,70+1,70+1,70+1,75+1,57+1,54+1,54+1,54+1,57+1,54+1,47+1,47+1,47+1,54+1,19+1,https://cdn.sofifa.net/players/169/792/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1025,185422,https://sofifa.com/player/185422/joshua-king/180002,J. King,Joshua Christian Kojo King,"ST, CF, CAM",77,81,11500000.0,70000.0,25,1992-01-15,180,74,1943.0,AFC Bournemouth,English Premier League,1.0,CF,17.0,,2015-07-01,2021.0,36,Norway,1352.0,SUB,18.0,Right,2,3,1,Medium/Medium,Normal (170-185),Yes,22700000.0,,"Beat Offside Trap, Flair, Speed Dribbler (AI)",90.0,77.0,60.0,76.0,29.0,70.0,63,82,63,68,67,77,69,42,48,74,87,92,78,72,71,78,72,73,77,69,50,33,77,56,72,72,22,26,19,12,9,11,12,7,,76+1,76+1,76+1,75,75,75,75,75,71+1,71+1,71+1,73+1,63+1,63+1,63+1,73+1,55+1,50+1,50+1,50+1,55+1,52+1,45+1,45+1,45+1,52+1,17+1,https://cdn.sofifa.net/players/185/422/18_120.png,https://cdn.sofifa.net/teams/1943/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1352/60.png,https://cdn.sofifa.net/flags/no.png
1027,186351,https://sofifa.com/player/186351/leroy-fer/180002,L. Fer,Leroy Johan Fer,"CM, CAM, CDM",77,78,10000000.0,70000.0,27,1990-01-05,188,90,1960.0,Swansea City,English Premier League,1.0,CAM,8.0,,2016-07-05,2019.0,34,Netherlands,,,,Right,4,3,2,Medium/Low,Normal (185+),Yes,19800000.0,,"Flair, Long Shot Taker (AI)",71.0,75.0,72.0,75.0,70.0,81.0,68,71,80,79,66,78,49,44,76,75,70,72,71,73,51,85,91,90,75,78,80,70,75,73,72,72,66,70,69,9,8,14,16,14,,76+1,76+1,76+1,74,75,75,75,74,75+1,75+1,75+1,75+1,76+1,76+1,76+1,75+1,73+1,74+1,74+1,74+1,73+1,73+1,73+1,73+1,73+1,73+1,19+1,https://cdn.sofifa.net/players/186/351/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/nl.png
1065,194138,https://sofifa.com/player/194138/andre-gray/180002,A. Gray,Andre Gray,ST,77,80,11000000.0,60000.0,26,1991-06-26,180,78,1795.0,Watford,English Premier League,1.0,ST,18.0,,2017-08-09,2022.0,14,England,,,,Right,3,3,1,High/Medium,Normal (170-185),Yes,21700000.0,,"Injury Free, Beat Offside Trap, Backs Into Player",89.0,76.0,62.0,72.0,29.0,78.0,61,80,65,66,67,72,57,39,54,70,90,89,78,72,75,80,72,79,81,64,70,33,79,67,74,71,22,23,20,11,16,11,9,14,,76+1,76+1,76+1,73,74,74,74,73,72+1,72+1,72+1,72+1,64+1,64+1,64+1,72+1,55+1,51+1,51+1,51+1,55+1,51+1,46+1,46+1,46+1,51+1,19+1,https://cdn.sofifa.net/players/194/138/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
10441,221479,https://sofifa.com/player/221479/dominic-calvert-lewin/180002,D. Calvert-Lewin,Dominic Calvert-Lewin,"ST, LM",65,79,1200000.0,20000.0,20,1997-03-16,185,71,7.0,Everton,English Premier League,1.0,SUB,29.0,,2016-08-31,2022.0,14,England,,,,Right,3,2,1,High/Low,Lean (185+),Yes,3000000.0,,,80.0,64.0,47.0,67.0,30.0,62.0,46,69,52,50,59,65,42,42,35,66,79,81,81,57,71,65,73,69,62,56,49,34,63,54,54,55,23,31,21,12,12,8,7,11,,64+1,64+1,64+1,63,63,63,63,63,61+1,61+1,61+1,61+1,53+1,53+1,53+1,61+1,48+1,44+1,44+1,44+1,48+1,46+1,42+1,42+1,42+1,46+1,15+1,https://cdn.sofifa.net/players/221/479/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
12354,220031,https://sofifa.com/player/220031/oliver-mcburnie/180002,O. McBurnie,Oliver McBurnie,ST,63,77,825000.0,10000.0,21,1996-06-04,191,77,1960.0,Swansea City,English Premier League,1.0,RES,62.0,,2015-07-13,2019.0,42,Scotland,,,,Right,2,2,1,High/Medium,Lean (185+),Yes,2100000.0,,,67.0,64.0,44.0,55.0,21.0,61.0,36,67,62,52,50,50,42,31,37,60,66,68,59,61,60,70,66,71,69,57,27,21,61,48,59,53,12,19,14,13,11,12,13,13,,62+1,62+1,62+1,56,59,59,59,56,56+1,56+1,56+1,55+1,50+1,50+1,50+1,55+1,41+1,39+1,39+1,39+1,41+1,40+1,35+1,35+1,35+1,40+1,18+1,https://cdn.sofifa.net/players/220/031/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-sct.png
3262,231352,https://sofifa.com/player/231352/tammy-abraham/180002,T. Abraham,Tammy Bakumo-Abraham,ST,73,86,7500000.0,40000.0,19,1997-10-02,190,82,1960.0,Swansea City,English Premier League,1.0,SUB,10.0,Chelsea,,2018.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,,,Beat Offside Trap,80.0,70.0,53.0,67.0,25.0,70.0,37,73,72,64,44,66,50,42,41,68,80,80,68,71,60,75,71,71,81,62,41,22,73,60,72,70,19,22,15,12,7,8,13,13,,72+1,72+1,72+1,67,70,70,70,67,66+1,66+1,66+1,65+1,59+1,59+1,59+1,65+1,47+1,45+1,45+1,45+1,47+1,45+1,42+1,42+1,42+1,45+1,18+1,https://cdn.sofifa.net/players/231/352/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
64,192505,https://sofifa.com/player/192505/romelu-lukaku/180002,R. Lukaku,Romelu Lukaku Menama,ST,86,90,59000000.0,200000.0,24,1993-05-13,190,94,11.0,Manchester United,English Premier League,1.0,ST,9.0,,2017-07-10,2022.0,7,Belgium,1325.0,ST,9.0,Left,4,3,3,Medium/Medium,Normal (185+),Yes,113600000.0,"#Poacher, #Strength","Injury Free, Beat Offside Trap, Power Header, Target Forward",83.0,85.0,70.0,74.0,34.0,84.0,68,89,87,71,76,77,72,66,68,75,76,89,62,85,47,88,71,80,93,75,72,27,87,73,82,84,27,30,30,8,15,14,7,10,,84+2,84+2,84+2,78+1,80+1,80+1,80+1,78+1,77+2,77+2,77+2,77+2,71+2,71+2,71+2,77+2,58+2,57+2,57+2,57+2,58+2,56+2,53+2,53+2,53+2,56+2,18+2,https://cdn.sofifa.net/players/192/505/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
13,153079,https://sofifa.com/player/153079/sergio-aguero/180002,S. Agüero,Sergio Leonel Agüero del Castillo,ST,89,89,66500000.0,325000.0,29,1988-06-02,173,70,10.0,Manchester City,English Premier League,1.0,RS,10.0,,2011-07-28,2020.0,52,Argentina,1369.0,ST,7.0,Right,4,4,4,High/Medium,Normal (170-185),Yes,123000000.0,"#Dribbler, #Acrobat, #Clinical Finisher","Beat Offside Trap, Flair, Technical Dribbler (AI)",87.0,88.0,75.0,89.0,23.0,72.0,70,90,68,79,85,89,82,72,63,89,90,84,86,89,91,88,80,74,74,83,63,24,91,83,83,90,13,20,12,13,15,6,11,14,,86+3,86+3,86+3,86+2,87+2,87+2,87+2,86+2,85+3,85+3,85+3,84+3,75+3,75+3,75+3,84+3,57+3,54+3,54+3,54+3,57+3,52+3,44+3,44+3,44+3,52+3,21+3,https://cdn.sofifa.net/players/153/079/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png
375,208830,https://sofifa.com/player/208830/jamie-vardy/180002,J. Vardy,Jamie Vardy,ST,81,81,17000000.0,90000.0,30,1987-01-11,179,74,95.0,Leicester City,English Premier League,1.0,LS,9.0,,2012-05-01,2020.0,14,England,1318.0,SUB,21.0,Right,3,3,3,High/High,Lean (170-185),Yes,32300000.0,"#Speedster, #Engine","Diver, Beat Offside Trap",91.0,79.0,63.0,77.0,51.0,78.0,63,83,64,66,73,76,59,48,48,76,91,91,78,86,77,85,74,88,68,67,92,49,84,72,76,79,48,52,51,15,14,7,15,11,,79+2,79+2,79+2,77+1,79+1,79+1,79+1,77+1,75+2,75+2,75+2,76+2,69+2,69+2,69+2,76+2,67+2,63+2,63+2,63+2,67+2,66+2,61+2,61+2,61+2,66+2,21+2,https://cdn.sofifa.net/players/208/830/18_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
117,201153,https://sofifa.com/player/201153/alvaro-borja-morata-martin/180002,Morata,Álvaro Borja Morata Martín,ST,84,88,41000000.0,170000.0,24,1992-10-23,189,85,5.0,Chelsea,English Premier League,1.0,ST,9.0,,2017-07-21,2022.0,45,Spain,1362.0,SUB,9.0,Right,4,3,3,High/High,Normal (185+),Yes,78900000.0,,"Beat Offside Trap, Speed Dribbler (AI)",82.0,80.0,71.0,80.0,23.0,73.0,73,82,79,78,81,83,76,44,51,84,78,86,62,81,56,80,79,70,82,78,54,24,83,76,72,79,14,14,20,4,5,4,4,5,,82+2,82+2,82+2,80+1,81+1,81+1,81+1,80+1,79+2,79+2,79+2,78+2,70+2,70+2,70+2,78+2,56+2,51+2,51+2,51+2,56+2,51+2,45+2,45+2,45+2,51+2,13+2,https://cdn.sofifa.net/players/201/153/18_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png
3265,231943,https://sofifa.com/player/231943/richarlison-de-andrade/180002,Richarlison,Richarlison de Andrade,"LM, CF, RM, CAM",73,85,7000000.0,40000.0,20,1997-05-10,181,70,1795.0,Watford,English Premier League,1.0,LM,11.0,,2017-08-08,2022.0,54,Brazil,,,,Right,5,3,1,High/High,Normal (170-185),No,14700000.0,,,81.0,70.0,60.0,77.0,25.0,74.0,63,72,70,68,63,78,40,34,42,76,83,79,78,72,70,74,60,79,76,63,68,16,76,69,71,70,21,22,19,12,7,8,11,13,,74+1,74+1,74+1,74,74,74,74,74,72+1,72+1,72+1,72+1,63+1,63+1,63+1,72+1,53+1,48+1,48+1,48+1,53+1,49+1,43+1,43+1,43+1,49+1,17+1,https://cdn.sofifa.net/players/231/943/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/br.png
2142,165788,https://sofifa.com/player/165788/leonardo-ulloa/180002,L. Ulloa,José Leonardo Ulloa,ST,74,74,5500000.0,60000.0,30,1986-07-26,188,89,95.0,Leicester City,English Premier League,1.0,SUB,23.0,,2014-07-22,2019.0,52,Argentina,,,,Right,3,2,1,Medium/Medium,Normal (185+),Yes,10500000.0,#Strength,"Power Header, Target Forward",49.0,72.0,62.0,69.0,42.0,79.0,51,74,83,69,72,70,55,56,63,72,44,53,55,75,57,76,74,67,88,63,71,33,76,61,73,72,27,48,45,13,8,8,16,11,,73+1,73+1,73+1,66,69,69,69,66,67+1,67+1,67+1,65+1,65+1,65+1,65+1,65+1,54+1,57+1,57+1,57+1,54+1,53+1,56+1,56+1,56+1,53+1,19+1,https://cdn.sofifa.net/players/165/788/18_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ar.png
763,182836,https://sofifa.com/player/182836/andy-carroll/180002,A. Carroll,Andy Carroll,ST,78,78,10500000.0,100000.0,28,1989-01-06,193,79,19.0,West Ham United,English Premier League,1.0,SUB,9.0,,2013-06-19,2019.0,14,England,,,,Left,3,2,2,Medium/High,Normal (185+),Yes,20000000.0,"#Aerial Threat, #Strength","Injury Prone, Power Header, Target Forward",62.0,78.0,61.0,68.0,49.0,85.0,62,77,91,65,74,67,53,42,57,74,60,64,62,77,49,85,84,68,93,78,85,45,76,65,73,78,42,46,43,14,14,12,10,6,,77+1,77+1,77+1,69,72,72,72,69,69+1,69+1,69+1,68+1,66+1,66+1,66+1,68+1,58+1,60+1,60+1,60+1,58+1,58+1,62+1,62+1,62+1,58+1,18+1,https://cdn.sofifa.net/players/182/836/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1867,205670,https://sofifa.com/player/205670/dwight-gayle/180002,D. Gayle,Dwight Gayle,"ST, LM",75,78,8500000.0,60000.0,26,1990-10-20,177,73,13.0,Newcastle United,English Premier League,1.0,SUB,9.0,,2016-07-01,2021.0,14,England,,,,Right,4,3,1,Medium/Medium,Normal (170-185),Yes,16800000.0,,Beat Offside Trap,83.0,76.0,55.0,72.0,25.0,60.0,59,79,68,62,68,70,54,75,53,71,85,82,83,74,80,73,71,66,62,72,46,35,78,34,73,76,12,21,13,10,7,16,8,8,,74+1,74+1,74+1,70,70,70,70,70,66+1,66+1,66+1,68+1,59+1,59+1,59+1,68+1,51+1,46+1,46+1,46+1,51+1,48+1,41+1,41+1,41+1,48+1,16+1,https://cdn.sofifa.net/players/205/670/18_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1032,187084,https://sofifa.com/player/187084/mame-diouf/180002,M. Diouf,Mame Biram Diouf,"ST, RM, RWB",77,77,9000000.0,80000.0,29,1987-12-16,185,79,1806.0,Stoke City,English Premier League,1.0,RWB,18.0,,2014-07-01,2020.0,136,Senegal,,,,Right,3,3,2,High/Medium,Normal (185+),Yes,17100000.0,,"Power Header, Target Forward",83.0,75.0,56.0,68.0,42.0,78.0,62,77,84,67,71,65,32,36,31,70,81,85,74,76,66,80,92,77,80,64,72,51,78,60,75,73,42,29,21,1,1,1,1,1,,76+1,76+1,76+1,71,72,72,72,71,68+1,68+1,68+1,69+1,61+1,61+1,61+1,69+1,58+1,54+1,54+1,54+1,58+1,56+1,55+1,55+1,55+1,56+1,9+1,https://cdn.sofifa.net/players/187/084/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/sn.png
3009,205351,https://sofifa.com/player/205351/alex-pritchard/180002,A. Pritchard,Alex David Pritchard,"CAM, LM",73,79,5500000.0,30000.0,24,1993-05-03,171,62,1792.0,Norwich City,English League Championship,2.0,SUB,21.0,,2016-08-04,2020.0,14,England,,,,Right,4,3,1,High/Medium,Lean (170-185),Yes,11600000.0,,"Selfish, Long Shot Taker (AI), Playmaker (AI), Takes Finesse Free Kicks",73.0,69.0,71.0,76.0,38.0,54.0,63,67,42,73,59,76,75,78,65,75,77,69,76,64,85,76,59,73,39,69,67,37,70,76,66,56,34,40,43,13,13,14,10,8,,66+1,66+1,66+1,72,71,71,71,72,72+1,72+1,72+1,71+1,68+1,68+1,68+1,71+1,58+1,56+1,56+1,56+1,58+1,55+1,46+1,46+1,46+1,55+1,17+1,https://cdn.sofifa.net/players/205/351/18_120.png,https://cdn.sofifa.net/teams/1792/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
868,207494,https://sofifa.com/player/207494/jesse-lingard/180002,J. Lingard,Jesse Lingard,"RM, LW, LM, RW",78,80,13000000.0,100000.0,24,1992-12-15,175,62,11.0,Manchester United,English Premier League,1.0,SUB,14.0,,2010-07-01,2021.0,14,England,1318.0,SUB,17.0,Right,3,3,2,High/High,Lean (170-185),Yes,25000000.0,,"Beat Offside Trap, Flair, Long Shot Taker (AI), Outside Foot Shot",83.0,74.0,72.0,81.0,51.0,67.0,72,72,61,75,64,79,74,56,65,82,84,83,85,75,84,76,65,79,61,80,66,53,79,74,65,75,52,46,44,14,10,8,13,9,,75+1,75+1,75+1,78,78,78,78,78,77+1,77+1,77+1,77+1,73+1,73+1,73+1,77+1,67+1,64+1,64+1,64+1,67+1,64+1,58+1,58+1,58+1,64+1,18+1,https://cdn.sofifa.net/players/207/494/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
1113,203299,https://sofifa.com/player/203299/andre-carrillo/180002,A. Carrillo,André Martín Carrillo Díaz,"RM, LM",77,78,10500000.0,60000.0,26,1991-06-14,181,78,1795.0,Watford,English Premier League,1.0,RM,28.0,SL Benfica,,2018.0,59,Peru,111108.0,CAM,18.0,Right,4,4,2,High/Medium,Lean (170-185),No,,,"Flair, Speed Dribbler (AI)",84.0,73.0,71.0,79.0,32.0,67.0,76,71,70,73,74,79,78,55,60,79,86,83,80,75,77,76,74,65,72,75,53,34,76,75,68,73,19,32,25,11,14,13,12,7,,75+1,75+1,75+1,77,77,77,77,77,76+1,76+1,76+1,76+1,69+1,69+1,69+1,76+1,58+1,53+1,53+1,53+1,58+1,54+1,47+1,47+1,47+1,54+1,18+1,https://cdn.sofifa.net/players/203/299/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111108/60.png,https://cdn.sofifa.net/flags/pe.png
294,217699,https://sofifa.com/player/217699/islam-slimani/180002,I. Slimani,Islam Slimani,ST,82,82,22000000.0,100000.0,29,1988-06-18,188,83,95.0,Leicester City,English Premier League,1.0,SUB,19.0,,2016-08-31,2021.0,97,Algeria,,,,Right,3,2,3,High/Medium,Lean (185+),Yes,41800000.0,#Aerial Threat,"Beat Offside Trap, Flair, Power Header, Target Forward",69.0,78.0,67.0,73.0,47.0,86.0,58,80,91,73,79,74,73,47,61,75,66,72,64,84,55,78,87,87,85,71,86,54,85,72,74,79,34,48,24,10,9,6,15,11,,80+2,80+2,80+2,74+1,77+1,77+1,77+1,74+1,74+2,74+2,74+2,74+2,72+2,72+2,72+2,74+2,61+2,63+2,63+2,63+2,61+2,59+2,61+2,61+2,61+2,59+2,19+2,https://cdn.sofifa.net/players/217/699/18_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/dz.png
1545,224883,https://sofifa.com/player/224883/steve-mounie/180002,S. Mounié,Steve Michel Mounié,ST,76,83,11000000.0,50000.0,22,1994-09-29,190,80,1939.0,Huddersfield Town,English Premier League,1.0,ST,24.0,,2017-07-05,2021.0,99,Benin,,,,Right,3,2,1,High/Medium,Normal (185+),No,24200000.0,,"Power Header, Target Forward",74.0,74.0,61.0,66.0,44.0,81.0,60,77,84,66,69,64,52,41,59,72,75,74,63,70,54,78,82,72,87,65,78,42,76,61,65,67,43,35,40,14,15,6,12,15,,75+1,75+1,75+1,69,71,71,71,69,68+1,68+1,68+1,68+1,64+1,64+1,64+1,68+1,58+1,57+1,57+1,57+1,58+1,57+1,58+1,58+1,58+1,57+1,20+1,https://cdn.sofifa.net/players/224/883/18_120.png,https://cdn.sofifa.net/teams/1939/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/bj.png
809,192991,https://sofifa.com/player/192991/cenk-tosun/180002,C. Tosun,Cenk Tosun,ST,78,80,12500000.0,60000.0,26,1991-06-07,183,78,327.0,Beşiktaş JK,Turkish Süper Lig,1.0,ST,23.0,,2014-07-01,2019.0,48,Turkey,1365.0,ST,9.0,Right,4,3,2,High/Medium,Stocky (170-185),No,24700000.0,,"Power Header, Target Forward",73.0,78.0,66.0,75.0,30.0,77.0,64,78,82,70,76,74,72,73,60,76,73,73,76,78,66,80,81,74,80,73,72,31,80,61,82,74,13,34,15,12,14,12,12,9,,77+1,77+1,77+1,73,75,75,75,73,72+1,72+1,72+1,72+1,67+1,67+1,67+1,72+1,54+1,53+1,53+1,53+1,54+1,51+1,49+1,49+1,49+1,51+1,19+1,https://cdn.sofifa.net/players/192/991/18_120.png,https://cdn.sofifa.net/teams/327/60.png,https://cdn.sofifa.net/flags/tr.png,https://cdn.sofifa.net/teams/1365/60.png,https://cdn.sofifa.net/flags/tr.png
7920,184480,https://sofifa.com/player/184480/hal-robson-kanu/180002,H. Robson-Kanu,Hal Robson-Kanu,"ST, LM",67,67,800000.0,40000.0,28,1989-05-21,183,83,109.0,West Bromwich Albion,English Premier League,1.0,SUB,4.0,,2016-09-01,2020.0,50,Wales,1367.0,SUB,9.0,Left,3,3,1,Medium/Medium,Normal (170-185),Yes,1500000.0,,"Avoids Using Weaker Foot, Flair, Backs Into Player",71.0,67.0,60.0,68.0,37.0,72.0,66,66,54,63,65,71,61,35,57,67,70,71,60,63,58,70,62,71,75,68,68,32,62,59,73,61,40,35,27,16,7,10,13,13,,66+1,66+1,66+1,66,66,66,66,66,65+1,65+1,65+1,66+1,61+1,61+1,61+1,66+1,54+1,52+1,52+1,52+1,54+1,51+1,48+1,48+1,48+1,51+1,18+1,https://cdn.sofifa.net/players/184/480/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1367/60.png,https://cdn.sofifa.net/flags/gb-wls.png
235,184200,https://sofifa.com/player/184200/marko-arnautovic/180002,M. Arnautović,Marko Arnautović,"LM, RM, LW",82,82,22500000.0,120000.0,28,1989-04-19,192,83,19.0,West Ham United,English Premier League,1.0,LM,27.0,,2017-07-23,2022.0,4,Austria,1322.0,LW,7.0,Right,4,4,3,Medium/Medium,Normal (185+),Yes,42800000.0,,"Diver, Selfish, Flair, Technical Dribbler (AI)",77.0,74.0,79.0,81.0,53.0,81.0,83,73,71,79,79,84,79,74,74,85,76,78,72,75,57,78,68,79,84,71,81,53,80,81,77,77,49,60,30,14,15,10,10,15,,78+2,78+2,78+2,80+1,79+1,79+1,79+1,80+1,79+2,79+2,79+2,80+2,77+2,77+2,77+2,80+2,68+2,68+2,68+2,68+2,68+2,64+2,63+2,63+2,63+2,64+2,20+2,https://cdn.sofifa.net/players/184/200/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1322/60.png,https://cdn.sofifa.net/flags/at.png
2460,212933,https://sofifa.com/player/212933/laurent-depoitre/180002,L. Depoitre,Laurent Depoitre,ST,74,74,6000000.0,50000.0,28,1988-12-07,191,91,1939.0,Huddersfield Town,English Premier League,1.0,SUB,20.0,,2017-07-01,2019.0,7,Belgium,,,,Right,3,2,1,High/High,Stocky (185+),No,12000000.0,#Strength,Target Forward,55.0,72.0,59.0,63.0,37.0,84.0,42,74,82,70,69,64,46,29,59,72,48,61,37,72,40,77,68,82,90,63,77,32,77,65,62,73,15,46,38,7,16,6,9,12,,73+1,73+1,73+1,64,69,69,69,64,67+1,67+1,67+1,65+1,66+1,66+1,66+1,65+1,53+1,56+1,56+1,56+1,53+1,51+1,54+1,54+1,54+1,51+1,17+1,https://cdn.sofifa.net/players/212/933/18_120.png,https://cdn.sofifa.net/teams/1939/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/be.png
3695,204276,https://sofifa.com/player/204276/tomer-hemed/180002,T. Hemed,Tomer Hemed,ST,72,72,3000000.0,30000.0,30,1987-05-02,186,80,1808.0,Brighton & Hove Albion,English Premier League,1.0,SUB,10.0,,2015-06-24,2018.0,26,Israel,,,,Right,4,2,1,Medium/Medium,Normal (185+),No,6000000.0,,Target Forward,56.0,73.0,52.0,66.0,32.0,73.0,45,72,76,60,72,63,52,54,44,73,53,59,64,74,56,76,72,68,76,67,74,34,75,51,83,65,17,37,15,12,12,11,9,11,,71+1,71+1,71+1,64,67,67,67,64,64+1,64+1,64+1,62+1,59+1,59+1,59+1,62+1,48+1,50+1,50+1,50+1,48+1,46+1,48+1,48+1,48+1,46+1,18+1,https://cdn.sofifa.net/players/204/276/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/il.png
