,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
232,183497,https://sofifa.com/player/183497/orestis-karnezis/180002,O. Karnezis,Orestis Spyridon Karnezis,GK,82,82,13500000.0,60000.0,31,1985-07-11,190,81,1795.0,Watford,English Premier League,1.0,SUB,13.0,Udinese Calcio,,2018.0,22,Greece,1338.0,GK,1.0,Right,3,1,2,Medium/Medium,Normal (185+),No,,,,,,,,,,19,16,24,22,14,15,11,11,36,23,44,34,45,78,49,22,64,33,66,18,18,23,10,47,21,22,13,15,24,80,83,70,80,84,39.0,27+1,27+1,27+1,27,28,28,28,27,29+1,29+1,29+1,29+1,31+1,31+1,31+1,29+1,28+1,29+1,29+1,29+1,28+1,28+1,29+1,29+1,29+1,28+1,81+1,https://cdn.sofifa.net/players/183/497/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1338/60.png,https://cdn.sofifa.net/flags/gr.png
219,172723,https://sofifa.com/player/172723/asmir-begovic/180002,A. Begović,Asmir Begović,GK,82,82,14000000.0,60000.0,30,1987-06-20,199,83,1943.0,AFC Bournemouth,English Premier League,1.0,GK,27.0,,2017-05-30,2020.0,8,Bosnia and Herzegovina,,,,Right,2,1,3,Medium/Medium,Lean (185+),Yes,26600000.0,,"Comes For Crosses, Saves with Feet",,,,,,,14,12,12,26,12,16,17,15,32,24,52,58,53,78,41,28,38,36,80,12,42,21,11,31,40,62,13,11,12,81,81,73,79,82,55.0,28+2,28+2,28+2,28+1,28+1,28+1,28+1,28+1,29+2,29+2,29+2,30+2,28+2,28+2,28+2,30+2,28+2,29+2,29+2,29+2,28+2,27+2,28+2,28+2,28+2,27+2,80+2,https://cdn.sofifa.net/players/172/723/18_120.png,https://cdn.sofifa.net/teams/1943/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ba.png
220,174543,https://sofifa.com/player/174543/claudio-bravo/180002,C. Bravo,Claudio Andrés Bravo Muñoz,GK,82,82,9000000.0,110000.0,34,1983-04-13,184,80,10.0,Manchester City,English Premier League,1.0,SUB,1.0,,2016-08-25,2020.0,55,Chile,111459.0,GK,1.0,Right,3,1,3,Medium/Medium,Normal (170-185),Yes,16700000.0,,"Puncher, Rushes Out Of Goal",,,,,,,12,13,18,56,11,22,25,38,54,41,58,54,64,77,64,22,81,44,70,17,40,23,15,69,23,60,11,18,19,80,80,87,77,81,56.0,32+2,32+2,32+2,37+1,38+1,38+1,38+1,37+1,44+2,44+2,44+2,40+2,45+2,45+2,45+2,40+2,34+2,40+2,40+2,40+2,34+2,33+2,33+2,33+2,33+2,33+2,80+2,https://cdn.sofifa.net/players/174/543/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111459/60.png,https://cdn.sofifa.net/flags/cl.png
2622,53739,https://sofifa.com/player/53739/lee-grant/180002,L. Grant,Lee Grant,GK,73,73,1600000.0,40000.0,34,1983-01-27,193,83,1806.0,Stoke City,English Premier League,1.0,SUB,33.0,,2017-01-04,2019.0,14,England,,,,Right,4,1,1,Medium/Medium,Normal (185+),Yes,3100000.0,,"Injury Free, Puncher, GK Long Throw",,,,,,,19,17,14,26,15,11,17,19,24,20,47,40,49,67,45,24,63,34,58,19,42,23,14,56,20,59,12,13,19,74,70,69,72,75,43.0,26+1,26+1,26+1,28,28,28,28,28,30+1,30+1,30+1,28+1,30+1,30+1,30+1,28+1,27+1,28+1,28+1,28+1,27+1,27+1,27+1,27+1,27+1,27+1,72+1,https://cdn.sofifa.net/players/053/739/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1756,189324,https://sofifa.com/player/189324/alex-mccarthy/180002,A. McCarthy,Alex McCarthy,GK,75,77,5500000.0,50000.0,27,1989-12-03,193,79,17.0,Southampton,English Premier League,1.0,RES,13.0,,2016-08-02,2019.0,14,England,,,,Right,2,1,1,Medium/Medium,Lean (185+),Yes,10900000.0,,"Puncher, Comes For Crosses",,,,,,,11,17,16,33,12,17,15,18,35,17,58,56,35,69,43,20,68,35,63,14,35,22,16,50,41,63,13,13,12,76,73,61,74,78,57.0,28+1,28+1,28+1,29,30,30,30,29,32+1,32+1,32+1,31+1,31+1,31+1,31+1,31+1,27+1,29+1,29+1,29+1,27+1,27+1,27+1,27+1,27+1,27+1,74+1,https://cdn.sofifa.net/players/189/324/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
2621,51261,https://sofifa.com/player/51261/boaz-myhill/180002,B. Myhill,Glyn Oliver Myhill,GK,73,73,1600000.0,40000.0,34,1982-11-09,191,92,109.0,West Bromwich Albion,English Premier League,1.0,SUB,13.0,,2010-08-01,2018.0,50,Wales,,,,Right,2,1,1,Medium/Medium,Normal (185+),Yes,3100000.0,,Cautious With Crosses,,,,,,,11,11,13,39,11,15,13,12,32,35,41,46,51,66,48,27,72,29,63,12,21,25,13,40,42,46,13,11,16,74,71,69,70,78,44.0,27+1,27+1,27+1,29,29,29,29,29,32+1,32+1,32+1,30+1,32+1,32+1,32+1,30+1,28+1,30+1,30+1,30+1,28+1,27+1,27+1,27+1,27+1,27+1,72+1,https://cdn.sofifa.net/players/051/261/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-wls.png
1084,199005,https://sofifa.com/player/199005/mathew-ryan/180002,M. Ryan,Mathew David Ryan,GK,77,80,8000000.0,40000.0,25,1992-04-08,184,82,1808.0,Brighton & Hove Albion,English Premier League,1.0,GK,1.0,,2017-07-01,2022.0,195,Australia,1415.0,GK,1.0,Right,4,1,1,Medium/Medium,Stocky (170-185),No,16600000.0,,"GK Long Throw, Rushes Out Of Goal, Comes For Crosses",,,,,,,23,11,14,40,15,13,23,12,45,24,53,52,53,73,50,35,78,34,68,18,36,23,10,68,25,56,16,20,17,76,74,90,74,78,52.0,28+1,28+1,28+1,31,32,32,32,31,36+1,36+1,36+1,34+1,37+1,37+1,37+1,34+1,31+1,35+1,35+1,35+1,31+1,31+1,31+1,31+1,31+1,31+1,76+1,https://cdn.sofifa.net/players/199/005/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1415/60.png,https://cdn.sofifa.net/flags/au.png
414,163155,https://sofifa.com/player/163155/ben-foster/180002,B. Foster,Ben Foster,GK,80,80,6000000.0,60000.0,34,1983-04-03,193,90,109.0,West Bromwich Albion,English Premier League,1.0,GK,1.0,,2012-07-01,2019.0,14,England,,,,Left,3,1,2,Medium/Medium,Normal (185+),Yes,11400000.0,,"GK Up for Corners, GK Long Throw, Comes For Crosses, Saves with Feet",,,,,,,15,18,14,36,14,14,15,17,32,25,50,48,45,72,50,27,75,32,57,14,15,23,14,42,41,67,15,15,14,79,79,73,77,84,49.0,28+1,28+1,28+1,29,30,30,30,29,32+1,32+1,32+1,31+1,32+1,32+1,32+1,31+1,28+1,29+1,29+1,29+1,28+1,28+1,27+1,27+1,27+1,28+1,79+1,https://cdn.sofifa.net/players/163/155/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
415,164835,https://sofifa.com/player/164835/lukasz-fabianski/180002,Ł. Fabiański,Łukasz Fabiański,GK,80,80,8500000.0,60000.0,32,1985-04-18,190,83,1960.0,Swansea City,English Premier League,1.0,GK,1.0,,2014-07-01,2019.0,37,Poland,1353.0,SUB,22.0,Right,2,1,2,Medium/Medium,Normal (185+),Yes,16200000.0,,"GK Long Throw, Comes For Crosses",,,,,,,14,13,11,20,17,14,18,12,32,22,50,47,52,71,44,14,68,25,65,20,43,16,15,52,22,63,11,12,13,77,84,70,78,84,48.0,25+1,25+1,25+1,28,28,28,28,28,30+1,30+1,30+1,28+1,29+1,29+1,29+1,28+1,24+1,27+1,27+1,27+1,24+1,24+1,26+1,26+1,26+1,24+1,79+1,https://cdn.sofifa.net/players/164/835/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1353/60.png,https://cdn.sofifa.net/flags/pl.png
12362,220407,https://sofifa.com/player/220407/martin-dubravka/180002,M. Dúbravka,Martin Dúbravka,GK,63,63,250000.0,500.0,28,1989-01-15,191,85,267.0,AC Sparta Praha,Czech Republic Gambrinus Liga,1.0,GK,1.0,,2017-07-01,2020.0,43,Slovakia,,,,Right,2,1,1,Medium/Medium,Lean (185+),No,572000.0,,GK Long Throw,,,,,,,14,13,13,42,12,12,14,13,37,21,40,35,40,56,60,22,62,40,44,14,26,21,11,51,17,36,14,20,22,59,64,53,65,67,37.0,23+1,23+1,23+1,26,26,26,26,26,30+1,30+1,30+1,28+1,33+1,33+1,33+1,28+1,28+1,31+1,31+1,31+1,28+1,27+1,26+1,26+1,26+1,27+1,62+1,https://cdn.sofifa.net/players/220/407/18_120.png,https://cdn.sofifa.net/teams/267/60.png,https://cdn.sofifa.net/flags/cz.png,,https://cdn.sofifa.net/flags/sk.png
6773,170008,https://sofifa.com/player/170008/ben-hamer/180002,B. Hamer,Ben Hamer,GK,68,69,700000.0,30000.0,29,1987-11-20,192,91,95.0,Leicester City,English Premier League,1.0,RES,12.0,,2014-07-01,2018.0,14,England,,,,Right,3,1,1,Medium/Medium,Normal (185+),Yes,1400000.0,,,,,,,,,11,20,11,25,14,18,13,12,30,23,45,45,51,60,56,23,54,35,64,18,34,23,16,39,22,56,12,12,12,71,63,63,69,68,45.0,27+1,27+1,27+1,27,28,28,28,27,29+1,29+1,29+1,28+1,28+1,28+1,28+1,28+1,25+1,27+1,27+1,27+1,25+1,25+1,25+1,25+1,25+1,25+1,67+1,https://cdn.sofifa.net/players/170/008/18_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
10,193080,https://sofifa.com/player/193080/david-de-gea-quintana/180002,De Gea,David De Gea Quintana,GK,90,92,64500000.0,200000.0,26,1990-11-07,193,76,11.0,Manchester United,English Premier League,1.0,GK,1.0,,2011-07-01,2019.0,45,Spain,1362.0,GK,1.0,Right,3,1,4,Medium/Medium,Lean (185+),Yes,124200000.0,,"GK Long Throw, Saves with Feet",,,,,,,17,13,21,50,13,18,21,19,51,42,57,58,60,88,43,31,67,40,64,12,38,30,12,68,40,64,13,21,13,90,85,87,86,90,58.0,33+2,33+2,33+2,37+1,38+1,38+1,38+1,37+1,43+2,43+2,43+2,40+2,45+2,45+2,45+2,40+2,36+2,41+2,41+2,41+2,36+2,35+2,34+2,34+2,34+2,35+2,88+2,https://cdn.sofifa.net/players/193/080/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png
3308,52326,https://sofifa.com/player/52326/eldin-jakupovic/180002,E. Jakupović,Eldin Jakupović,GK,72,72,1800000.0,30000.0,32,1984-10-02,191,85,95.0,Leicester City,English Premier League,1.0,SUB,17.0,,2017-07-19,2020.0,47,Switzerland,,,,Right,2,1,1,Medium/Medium,Normal (185+),Yes,3400000.0,,"GK Long Throw, Rushes Out Of Goal",,,,,,,11,12,12,39,22,11,11,14,34,22,46,47,38,59,45,25,66,31,62,11,45,24,11,52,22,67,13,12,11,73,70,69,71,77,47.0,25+1,25+1,25+1,26,27,27,27,26,31+1,31+1,31+1,29+1,31+1,31+1,31+1,29+1,26+1,30+1,30+1,30+1,26+1,25+1,27+1,27+1,27+1,25+1,71+1,https://cdn.sofifa.net/players/052/326/18_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ch.png
