,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
264,202335,https://sofifa.com/player/202335/eric-dier/180002,E. Dier,Eric Dier,"CB, CDM",82,87,25000000.0,90000.0,23,1994-01-15,188,90,18.0,Tottenham Hotspur,English Premier League,1.0,RDM,15.0,,2014-08-02,2021.0,14,England,1318.0,LDM,8.0,Right,3,2,2,Medium/High,Normal (185+),Yes,49400000.0,#Strength,"Dives Into Tackles (AI), Power Header",72.0,63.0,71.0,65.0,81.0,85.0,67,52,83,76,52,66,54,77,77,70,70,74,56,76,40,83,77,80,87,72,90,80,53,66,70,77,79,82,83,11,14,6,13,9,,68+1,68+1,68+1,66,67,67,67,66,68+1,68+1,68+1,69+1,72+1,72+1,72+1,69+1,76+1,78+1,78+1,78+1,76+1,77+1,81+1,81+1,81+1,77+1,19+1,https://cdn.sofifa.net/players/202/335/18_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
2798,184037,https://sofifa.com/player/184037/martin-kelly/180002,M. Kelly,Martin Kelly,"RB, LB, CB",73,74,3700000.0,40000.0,27,1990-04-27,191,77,1799.0,Crystal Palace,English Premier League,1.0,SUB,34.0,,2014-08-14,2019.0,14,England,,,,Right,3,3,2,Medium/Medium,Normal (185+),Yes,7300000.0,,,58.0,44.0,61.0,62.0,74.0,76.0,73,38,76,68,39,59,60,35,64,67,56,60,59,73,55,61,70,75,79,38,70,71,42,39,58,75,72,77,78,7,11,8,7,8,,57+1,57+1,57+1,57,56,56,56,57,56+1,56+1,56+1,60+1,61+1,61+1,61+1,60+1,71+1,70+1,70+1,70+1,71+1,72+1,74,74,74,72+1,15+1,https://cdn.sofifa.net/players/184/037/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
275,205452,https://sofifa.com/player/205452/antonio-rudiger/180002,A. Rüdiger,Antonio Rüdiger,"CB, RB",82,86,24500000.0,100000.0,24,1993-03-03,190,85,5.0,Chelsea,English Premier League,1.0,SUB,2.0,,2017-07-09,2022.0,21,Germany,,,,Right,3,2,2,Medium/High,Normal (185+),No,47200000.0,,Long Passer (AI),74.0,40.0,64.0,63.0,82.0,79.0,68,27,78,70,34,59,34,56,65,68,73,75,63,82,50,70,74,65,83,40,89,79,33,57,40,73,82,84,81,14,15,10,12,8,,58+1,58+1,58+1,59,58,58,58,59,59+1,59+1,59+1,62+1,64+1,64+1,64+1,62+1,74+1,75+1,75+1,75+1,74+1,76+1,81+1,81+1,81+1,76+1,20+1,https://cdn.sofifa.net/players/205/452/18_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/de.png
8483,225024,https://sofifa.com/player/225024/mason-holgate/180002,M. Holgate,Mason Holgate,"RB, RWB, CB",67,82,1500000.0,30000.0,20,1996-10-22,184,63,7.0,Everton,English Premier League,1.0,SUB,30.0,,2015-08-13,2021.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (170-185),Yes,3800000.0,,,76.0,42.0,54.0,65.0,66.0,71.0,43,37,62,68,40,65,39,35,59,67,75,76,65,65,57,51,57,74,75,42,63,58,50,45,40,66,65,71,70,13,12,9,8,16,,57+1,57+1,57+1,59,58,58,58,59,59+1,59+1,59+1,61+1,61+1,61+1,61+1,61+1,65+1,65+1,65+1,65+1,65+1,66+1,66+1,66+1,66+1,66+1,18+1,https://cdn.sofifa.net/players/225/024/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
638,201988,https://sofifa.com/player/201988/federico-fernandez/180002,F. Fernández,Federico Fernández,CB,79,79,10000000.0,80000.0,28,1989-02-21,189,83,1960.0,Swansea City,English Premier League,1.0,RCB,33.0,,2014-08-20,2020.0,52,Argentina,,,,Right,2,2,2,Medium/High,Normal (185+),Yes,19000000.0,,,48.0,28.0,51.0,50.0,81.0,76.0,23,26,80,70,21,39,49,42,56,66,48,48,48,72,48,27,76,68,79,29,78,82,36,44,42,71,82,79,78,12,12,13,14,12,,48+1,48+1,48+1,46,48,48,48,46,51+1,51+1,51+1,49+1,59+1,59+1,59+1,49+1,64+1,72+1,72+1,72+1,64+1,68+1,78+1,78+1,78+1,68+1,19+1,https://cdn.sofifa.net/players/201/988/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ar.png
1734,186598,https://sofifa.com/player/186598/kyle-naughton/180002,K. Naughton,Kyle Naughton,RB,75,75,5500000.0,50000.0,28,1988-11-11,180,73,1960.0,Swansea City,English Premier League,1.0,RB,26.0,,2015-01-22,2020.0,14,England,,,,Right,3,3,2,High/Medium,Lean (170-185),Yes,10500000.0,,Long Throw-in,74.0,52.0,65.0,67.0,74.0,70.0,71,45,70,73,52,64,43,28,66,68,74,74,71,70,70,68,73,74,68,52,68,73,54,59,47,67,71,78,79,12,10,9,9,11,,62+1,62+1,62+1,64,63,63,63,64,64+1,64+1,64+1,66+1,66+1,66+1,66+1,66+1,73+1,71+1,71+1,71+1,73+1,74+1,73+1,73+1,73+1,74+1,17+1,https://cdn.sofifa.net/players/186/598/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1030,186801,https://sofifa.com/player/186801/cheikhou-kouyate/180002,C. Kouyaté,Cheikhou Kouyaté,"CDM, CM, CB, RB",77,79,8500000.0,80000.0,27,1989-12-21,189,83,19.0,West Ham United,English Premier League,1.0,SUB,8.0,,2014-06-18,2018.0,136,Senegal,,,,Right,3,2,2,High/Medium,Lean (185+),Yes,16800000.0,#Strength,Speed Dribbler (AI),74.0,65.0,61.0,69.0,77.0,88.0,54,65,79,68,50,68,39,47,64,73,71,77,65,79,58,74,78,92,88,63,84,81,72,63,52,72,70,81,75,15,8,9,12,9,,72+1,72+1,72+1,68,70,70,70,68,69+1,69+1,69+1,70+1,71+1,71+1,71+1,70+1,74+1,76+1,76+1,76+1,74+1,75+1,78+1,78+1,78+1,75+1,18+1,https://cdn.sofifa.net/players/186/801/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/sn.png
373,207599,https://sofifa.com/player/207599/michael-keane/180002,M. Keane,Michael Keane,CB,81,87,21000000.0,90000.0,24,1993-01-11,191,82,7.0,Everton,English Premier League,1.0,RCB,4.0,,2017-07-03,2022.0,14,England,,,,Right,3,2,2,Medium/High,Normal (185+),Yes,44100000.0,,"Injury Free, Power Header",72.0,49.0,64.0,68.0,82.0,82.0,60,50,84,74,40,66,53,33,71,71,73,72,63,76,64,58,83,79,88,46,68,81,29,56,48,75,84,82,80,16,7,8,14,11,,62+1,62+1,62+1,62,61,61,61,62,62+1,62+1,62+1,65+1,67+1,67+1,67+1,65+1,75+1,77+1,77+1,77+1,75+1,77+1,80+1,80+1,80+1,77+1,19+1,https://cdn.sofifa.net/players/207/599/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
578,183855,https://sofifa.com/player/183855/angelo-ogbonna/180002,A. Ogbonna,Angelo Obinze Ogbonna,CB,79,79,10000000.0,100000.0,29,1988-05-23,191,86,19.0,West Ham United,English Premier League,1.0,LCB,21.0,,2015-07-10,2022.0,27,Italy,,,,Left,3,2,2,High/Medium,Lean (185+),Yes,19000000.0,,Long Passer (AI),70.0,40.0,58.0,60.0,81.0,76.0,51,25,77,68,30,61,51,36,67,59,69,70,60,70,54,71,74,70,82,46,70,82,30,50,39,73,80,82,81,5,3,5,4,4,,55+1,55+1,55+1,55,54,54,54,55,56+1,56+1,56+1,58+1,61+1,61+1,61+1,58+1,71+1,73+1,73+1,73+1,71+1,73+1,78+1,78+1,78+1,73+1,11+1,https://cdn.sofifa.net/players/183/855/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/it.png
1801,194806,https://sofifa.com/player/194806/craig-dawson/180002,C. Dawson,Craig Dawson,"RB, CB",75,76,6000000.0,50000.0,27,1990-05-06,188,85,109.0,West Bromwich Albion,English Premier League,1.0,SUB,25.0,,2010-08-31,2020.0,14,England,,,,Right,2,2,2,Medium/Medium,Normal (185+),Yes,11900000.0,,Injury Free,65.0,43.0,59.0,60.0,76.0,76.0,66,49,81,65,20,55,45,24,60,67,62,67,62,69,50,57,83,78,77,14,71,74,56,51,66,68,75,78,74,7,8,7,7,5,,60+3,60+3,60+3,59+2,58+2,58+2,58+2,59+2,57+3,57+3,57+3,62+3,61+3,61+3,61+3,62+3,70+3,70+3,70+3,70+3,70+3,72+3,75+1,75+1,75+1,72+3,14+3,https://cdn.sofifa.net/players/194/806/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
876,209997,https://sofifa.com/player/209997/kevin-wimmer/180002,K. Wimmer,Kevin Wimmer,CB,78,83,12000000.0,50000.0,24,1992-11-15,187,85,1806.0,Stoke City,English Premier League,1.0,LCB,5.0,,2017-08-29,2022.0,4,Austria,1322.0,SUB,5.0,Left,3,2,2,Medium/Medium,Normal (185+),Yes,23700000.0,,,59.0,27.0,61.0,64.0,79.0,75.0,52,21,76,74,27,63,24,28,70,67,55,62,59,78,61,40,71,63,80,25,76,78,30,59,35,72,78,81,78,13,10,15,12,11,,51+1,51+1,51+1,55,54,54,54,55,58+1,58+1,58+1,59+1,64+1,64+1,64+1,59+1,70+1,74+1,74+1,74+1,70+1,71+1,77+1,77+1,77+1,71+1,19+1,https://cdn.sofifa.net/players/209/997/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1322/60.png,https://cdn.sofifa.net/flags/at.png
2403,205243,https://sofifa.com/player/205243/molla-wague/180002,M. Wagué,Molla Wagué,CB,74,77,6000000.0,40000.0,26,1991-02-21,191,87,1795.0,Watford,English Premier League,1.0,SUB,22.0,Udinese Calcio,,2018.0,126,Mali,,,,Right,3,2,1,Low/Medium,Normal (185+),No,,#Strength,,58.0,33.0,41.0,44.0,74.0,81.0,36,31,73,46,25,36,30,29,51,51,51,64,47,69,46,44,67,66,91,29,77,71,29,36,34,68,75,75,73,13,9,5,6,6,,48+1,48+1,48+1,43,44,44,44,43,43+1,43+1,43+1,45+1,49+1,49+1,49+1,45+1,60+1,64+1,64+1,64+1,60+1,64+1,73+1,73+1,73+1,64+1,15+1,https://cdn.sofifa.net/players/205/243/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ml.png
1714,183491,https://sofifa.com/player/183491/mathias-jorgensen/180002,M. Jørgensen,Mathias Jattah-Njie Jørgensen,CB,75,78,6500000.0,40000.0,27,1990-04-23,191,85,1939.0,Huddersfield Town,English Premier League,1.0,RCB,25.0,,2017-07-07,2020.0,13,Denmark,1331.0,SUB,13.0,Right,3,2,1,Medium/High,Lean (185+),No,13500000.0,,,69.0,39.0,61.0,56.0,73.0,82.0,47,34,76,74,40,48,30,26,68,66,66,71,62,66,55,61,73,78,84,30,84,71,46,65,27,71,70,76,71,16,9,9,14,13,,57+1,57+1,57+1,56,57,57,57,56,59+1,59+1,59+1,60+1,64+1,64+1,64+1,60+1,68+1,72+1,72+1,72+1,68+1,69+1,74+1,74+1,74+1,69+1,19+1,https://cdn.sofifa.net/players/183/491/18_120.png,https://cdn.sofifa.net/teams/1939/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1331/60.png,https://cdn.sofifa.net/flags/dk.png
1749,189067,https://sofifa.com/player/189067/miguel-angel-britos/180002,M. Britos,Miguel Ángel Britos Cabrera,CB,75,75,4500000.0,40000.0,31,1985-07-17,190,85,1795.0,Watford,English Premier League,1.0,LCB,3.0,,2015-07-22,2018.0,60,Uruguay,,,,Left,3,2,2,Medium/Medium,Normal (185+),Yes,8500000.0,,,50.0,34.0,50.0,52.0,76.0,74.0,43,37,75,60,22,47,47,52,64,58,48,51,49,68,54,30,83,62,79,31,76,75,24,31,51,66,75,78,76,12,13,11,10,11,,48+1,48+1,48+1,47,46,46,46,47,47+1,47+1,47+1,49+1,54+1,54+1,54+1,49+1,63+1,68+1,68+1,68+1,63+1,66+1,74+1,74+1,74+1,66+1,18+1,https://cdn.sofifa.net/players/189/067/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/uy.png
553,169596,https://sofifa.com/player/169596/ryan-shawcross/180002,R. Shawcross,Ryan Shawcross,CB,79,79,10000000.0,80000.0,29,1987-10-04,191,76,1806.0,Stoke City,English Premier League,1.0,CB,17.0,,2008-01-17,2021.0,14,England,,,,Right,3,2,2,Medium/High,Normal (185+),Yes,19000000.0,,"Injury Prone, Dives Into Tackles (AI), Long Passer (AI), Power Header",49.0,44.0,52.0,50.0,80.0,84.0,33,53,83,63,35,42,34,24,69,54,46,51,62,73,53,44,68,76,89,28,87,80,31,50,48,69,79,80,79,10,12,7,13,15,,54+1,54+1,54+1,48,50,50,50,48,52+1,52+1,52+1,51+1,59+1,59+1,59+1,51+1,65+1,73+1,73+1,73+1,65+1,68+1,78+1,78+1,78+1,68+1,19+1,https://cdn.sofifa.net/players/169/596/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1325,183129,https://sofifa.com/player/183129/ciaran-clark/180002,C. Clark,Ciaran Clark,CB,76,77,7500000.0,60000.0,27,1989-09-26,188,76,13.0,Newcastle United,English Premier League,1.0,LCB,2.0,,2016-08-03,2021.0,25,Republic of Ireland,1355.0,LCB,5.0,Left,2,2,2,Medium/Medium,Normal (170-185),Yes,14800000.0,,,62.0,52.0,55.0,57.0,77.0,76.0,39,43,79,64,57,53,52,43,63,60,56,66,59,73,51,71,73,70,76,54,82,75,50,51,55,71,75,77,80,14,7,12,14,12,,60+1,60+1,60+1,55,57,57,57,55,57+1,57+1,57+1,56+1,61+1,61+1,61+1,56+1,66+1,70+1,70+1,70+1,66+1,69+1,75+1,75+1,75+1,69+1,19+1,https://cdn.sofifa.net/players/183/129/18_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1355/60.png,https://cdn.sofifa.net/flags/ie.png
7376,220570,https://sofifa.com/player/220570/jan-bednarek/180002,J. Bednarek,Jan Bednarek,CB,68,80,1400000.0,30000.0,21,1996-04-12,189,77,17.0,Southampton,English Premier League,1.0,SUB,35.0,,2017-07-01,2022.0,37,Poland,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,3000000.0,,,66.0,22.0,48.0,46.0,66.0,74.0,29,19,59,67,20,40,23,26,41,46,63,69,59,65,62,25,74,69,79,23,67,64,26,52,32,58,67,70,66,11,13,16,7,9,,42+1,42+1,42+1,45,44,44,44,45,47+1,47+1,47+1,48+1,52+1,52+1,52+1,48+1,59+1,62+1,62+1,62+1,59+1,62+1,67+1,67+1,67+1,62+1,16+1,https://cdn.sofifa.net/players/220/570/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/pl.png
1779,191648,https://sofifa.com/player/191648/maya-yoshida/180002,M. Yoshida,吉田 麻也,CB,75,75,5500000.0,60000.0,28,1988-08-24,189,78,17.0,Southampton,English Premier League,1.0,LCB,3.0,,2012-08-30,2020.0,163,Japan,,,,Right,4,2,1,Medium/High,Lean (185+),Yes,10500000.0,,Long Passer (AI),62.0,41.0,51.0,61.0,76.0,75.0,36,34,74,63,56,57,38,33,52,63,61,62,72,73,57,50,85,74,78,41,66,70,42,50,54,65,76,79,76,12,16,8,6,13,,55+1,55+1,55+1,54,55,55,55,54,56+1,56+1,56+1,56+1,59+1,59+1,59+1,56+1,66+1,68+1,68+1,68+1,66+1,68+1,74+1,74+1,74+1,68+1,18+1,https://cdn.sofifa.net/players/191/648/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/jp.png
2819,186158,https://sofifa.com/player/186158/kyle-bartley/180002,K. Bartley,Kyle Bartley,CB,73,75,4000000.0,50000.0,26,1991-05-22,194,94,1960.0,Swansea City,English Premier League,1.0,SUB,27.0,,2012-08-01,2021.0,14,England,,,,Right,3,2,1,Medium/High,Normal (185+),Yes,7900000.0,"#Aerial Threat, #Strength",Dives Into Tackles (AI),55.0,27.0,49.0,50.0,72.0,79.0,39,24,78,65,23,44,33,34,53,64,58,53,41,62,32,36,33,71,87,20,81,70,25,38,46,66,72,73,70,6,10,14,10,7,,47+1,47+1,47+1,46,46,46,46,46,48+1,48+1,48+1,50+1,54+1,54+1,54+1,50+1,63+1,67+1,67+1,67+1,63+1,65+1,72+1,72+1,72+1,65+1,14+1,https://cdn.sofifa.net/players/186/158/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
172,197061,https://sofifa.com/player/197061/joel-matip/180002,J. Matip,Joël Andre Job Matip,CB,83,85,26500000.0,110000.0,25,1991-08-08,195,90,9.0,Liverpool,English Premier League,1.0,RCB,32.0,,2016-07-01,2020.0,103,Cameroon,,,,Right,2,2,2,Medium/Medium,Lean (185+),Yes,52300000.0,#Aerial Threat,"Avoids Using Weaker Foot, Long Passer (AI), Power Header",67.0,46.0,68.0,66.0,84.0,78.0,54,36,85,77,50,65,63,22,74,71,60,73,58,81,49,66,67,73,81,48,81,85,51,72,42,75,83,85,79,11,15,10,7,10,,63+1,63+1,63+1,63,64,64,64,63,66+1,66+1,66+1,66+1,72+1,72+1,72+1,66+1,75+1,79+1,79+1,79+1,75+1,76+1,82+1,82+1,82+1,76+1,18+1,https://cdn.sofifa.net/players/197/061/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/cm.png
1226,135883,https://sofifa.com/player/135883/simon-francis/180002,S. Francis,Simon Francis,"CB, RB",76,76,4400000.0,60000.0,32,1985-02-16,183,90,1943.0,AFC Bournemouth,English Premier League,1.0,SUB,2.0,,2012-01-01,2019.0,14,England,,,,Right,4,2,1,High/Medium,Normal (170-185),Yes,8400000.0,,,65.0,43.0,69.0,67.0,76.0,76.0,75,25,69,73,26,66,51,61,67,73,62,67,58,73,58,64,57,72,81,62,75,71,55,62,44,71,77,79,77,12,6,10,8,12,,59+1,59+1,59+1,63,62,62,62,63,64+1,64+1,64+1,66+1,68+1,68+1,68+1,66+1,73+1,73+1,73+1,73+1,73+1,73+1,75+1,75+1,75+1,73+1,17+1,https://cdn.sofifa.net/players/135/883/18_120.png,https://cdn.sofifa.net/teams/1943/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
3044,208534,https://sofifa.com/player/208534/alfie-mawson/180002,A. Mawson,Alfie Mawson,CB,73,84,6000000.0,40000.0,23,1994-01-19,188,87,1960.0,Swansea City,English Premier League,1.0,LCB,6.0,,2016-08-30,2020.0,14,England,,,,Right,3,2,1,Medium/High,Normal (185+),Yes,12600000.0,,Injury Free,53.0,43.0,42.0,53.0,73.0,75.0,23,52,77,62,45,47,22,24,52,63,53,53,50,64,51,53,78,61,85,21,69,73,25,26,32,67,74,72,69,14,12,12,14,10,,54+1,54+1,54+1,47,49,49,49,47,48+1,48+1,48+1,48+1,52+1,52+1,52+1,48+1,60+1,65+1,65+1,65+1,60+1,63+1,72+1,72+1,72+1,63+1,18+1,https://cdn.sofifa.net/players/208/534/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
2095,159577,https://sofifa.com/player/159577/damien-delaney/180002,D. Delaney,Damien Delaney,CB,74,74,1300000.0,30000.0,35,1981-07-20,191,89,1799.0,Crystal Palace,English Premier League,1.0,SUB,27.0,,2012-08-31,2018.0,25,Republic of Ireland,,,,Left,3,2,1,Medium/Medium,Normal (185+),Yes,2500000.0,,"Leadership, Long Passer (AI)",32.0,41.0,49.0,39.0,74.0,79.0,51,32,77,50,28,28,32,49,57,55,31,32,26,73,38,49,58,65,84,57,87,71,33,45,56,61,73,75,74,6,14,7,14,11,,48+1,48+1,48+1,42,44,44,44,42,45+1,45+1,45+1,45+1,53+1,53+1,53+1,45+1,60+1,66+1,66+1,66+1,60+1,63+1,73+1,73+1,73+1,63+1,18+1,https://cdn.sofifa.net/players/159/577/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ie.png
1870,205989,https://sofifa.com/player/205989/calum-chambers/180002,C. Chambers,Calum Chambers,"CB, RB",75,84,9000000.0,60000.0,22,1995-01-20,183,66,1.0,Arsenal,English Premier League,1.0,RES,21.0,,2014-07-28,2020.0,14,England,,,,Right,3,2,1,Low/High,Normal (170-185),Yes,18500000.0,,,64.0,51.0,66.0,69.0,75.0,76.0,70,47,68,73,49,67,59,49,65,73,61,67,66,66,67,52,71,75,75,56,81,72,54,54,54,68,75,79,77,11,14,12,7,12,,61+1,61+1,61+1,64,62,62,62,64,64+1,64+1,64+1,65+1,67+1,67+1,67+1,65+1,72+1,73+1,73+1,73+1,72+1,72+1,74+1,74+1,74+1,72+1,17+1,https://cdn.sofifa.net/players/205/989/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1236,139313,https://sofifa.com/player/139313/christian-fuchs/180002,C. Fuchs,Christian Fuchs,LB,76,76,5000000.0,60000.0,31,1986-04-07,187,89,95.0,Leicester City,English Premier League,1.0,LB,28.0,,2015-07-01,2019.0,4,Austria,,,,Left,2,3,2,Medium/Medium,Normal (185+),Yes,9500000.0,,"Avoids Using Weaker Foot, Long Passer (AI), Giant Throw-in, Set Play Specialist, Takes Finesse Free Kicks",62.0,69.0,77.0,71.0,76.0,77.0,83,57,76,76,70,70,86,78,75,75,63,62,66,75,60,83,76,79,75,79,78,76,72,73,68,70,74,77,77,14,12,15,16,13,,71+1,71+1,71+1,71,71,71,71,71,72+1,72+1,72+1,72+1,75+1,75+1,75+1,72+1,75+1,76,76,76,75+1,75+1,76,76,76,75+1,21+1,https://cdn.sofifa.net/players/139/313/18_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/at.png
800,190531,https://sofifa.com/player/190531/eliaquim-mangala/180002,E. Mangala,Eliaquim Mangala,CB,78,81,11000000.0,100000.0,26,1991-02-13,187,84,10.0,Manchester City,English Premier League,1.0,SUB,15.0,,2014-08-11,2019.0,18,France,,,,Left,4,2,2,Medium/High,Normal (185+),Yes,21200000.0,#Strength,"Dives Into Tackles (AI), Power Header",70.0,42.0,55.0,51.0,78.0,85.0,58,27,80,60,44,46,47,48,58,50,67,73,65,66,61,67,86,75,88,48,89,73,39,47,46,64,78,80,81,10,13,6,10,14,,54+1,54+1,54+1,52,51,51,51,52,51+1,51+1,51+1,54+1,56+1,56+1,56+1,54+1,68+1,69+1,69+1,69+1,68+1,71+1,77+1,77+1,77+1,71+1,17+1,https://cdn.sofifa.net/players/190/531/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/fr.png
6709,156164,https://sofifa.com/player/156164/martin-cranie/180002,M. Cranie,Martin Cranie,"RB, CB",68,68,650000.0,20000.0,30,1986-09-26,183,78,1939.0,Huddersfield Town,English Premier League,1.0,SUB,14.0,,2015-07-22,2018.0,14,England,,,,Right,3,2,1,Medium/High,Normal (170-185),No,1300000.0,,,68.0,42.0,59.0,62.0,67.0,71.0,65,38,68,67,27,59,37,39,53,66,67,69,62,60,63,65,74,76,71,33,66,68,51,56,30,64,65,68,67,7,16,9,9,6,,57+1,57+1,57+1,59,58,58,58,59,58+1,58+1,58+1,61+1,60+1,60+1,60+1,61+1,67+1,65+1,65+1,65+1,67+1,67+1,67+1,67+1,67+1,67+1,15+1,https://cdn.sofifa.net/players/156/164/18_120.png,https://cdn.sofifa.net/teams/1939/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
571,177578,https://sofifa.com/player/177578/sebastian-prodl/180002,S. Prödl,Sebastian Prödl,CB,79,79,9500000.0,60000.0,30,1987-06-21,196,97,1795.0,Watford,English Premier League,1.0,SUB,5.0,,2015-07-01,2020.0,4,Austria,1322.0,CB,15.0,Right,2,2,2,Medium/Medium,Normal (185+),Yes,18100000.0,"#Aerial Threat, #Strength",Power Header,37.0,36.0,50.0,40.0,80.0,81.0,44,34,87,60,22,30,32,38,49,57,38,36,30,73,29,47,64,65,89,32,85,74,37,46,35,68,80,83,76,11,8,12,15,8,,50+1,50+1,50+1,44,46,46,46,44,46+1,46+1,46+1,47+1,54+1,54+1,54+1,47+1,63+1,69+1,69+1,69+1,63+1,66+1,78+1,78+1,78+1,66+1,17+1,https://cdn.sofifa.net/players/177/578/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1322/60.png,https://cdn.sofifa.net/flags/at.png
