,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
3691,203783,https://sofifa.com/player/203783/tommy-smith/180002,T. Smith,Tommy Smith,RB,72,76,3300000.0,30000.0,25,1992-04-14,186,84,1939.0,Huddersfield Town,English Premier League,1.0,RB,2.0,,2012-09-01,2020.0,14,England,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,6900000.0,,Injury Free,74.0,34.0,67.0,65.0,70.0,73.0,74,38,65,68,20,65,59,41,62,67,76,73,60,72,63,29,64,79,71,22,71,67,67,68,41,63,71,73,69,15,14,14,14,9,,57+1,57+1,57+1,64,61,61,61,64,63+1,63+1,63+1,68+1,66+1,66+1,66+1,68+1,71+1,69+1,69+1,69+1,71+1,71+1,70+1,70+1,70+1,71+1,20+1,https://cdn.sofifa.net/players/203/783/18_120.png,https://cdn.sofifa.net/teams/1939/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
2594,232270,https://sofifa.com/player/232270/timothy-fosu-mensah/180002,T. Fosu-Mensah,Timothy Evans Fosu-Mensah,"RB, CB, CDM",74,86,8500000.0,20000.0,19,1998-01-02,190,78,1799.0,Crystal Palace,English Premier League,1.0,RCB,24.0,Manchester United,,2018.0,34,Netherlands,105035.0,SUB,15.0,Right,4,2,1,Medium/Medium,Normal (185+),Yes,,,Dives Into Tackles (AI),84.0,62.0,66.0,66.0,73.0,77.0,66,57,73,73,55,65,60,34,70,64,82,85,73,70,63,79,76,67,79,60,84,74,60,61,48,69,71,74,74,11,8,8,7,11,,68+1,68+1,68+1,67,67,67,67,67,66+1,66+1,66+1,68+1,67+1,67+1,67+1,68+1,72+1,72+1,72+1,72+1,72+1,73+1,74+1,74+1,74+1,73+1,16+1,https://cdn.sofifa.net/players/232/270/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
1790,192838,https://sofifa.com/player/192838/ezequiel-schelotto/180002,E. Schelotto,Matías Ezequiel Schelotto,"RB, RM",75,75,5500000.0,40000.0,28,1989-05-23,187,76,1808.0,Brighton & Hove Albion,English Premier League,1.0,SUB,26.0,,2017-08-31,2020.0,27,Italy,,,,Right,3,3,1,High/Medium,Lean (185+),No,11000000.0,,Speed Dribbler (AI),78.0,61.0,67.0,71.0,71.0,81.0,74,52,64,68,59,71,67,57,65,72,74,82,71,73,65,75,72,90,75,67,85,73,73,62,54,66,68,74,76,11,11,6,5,9,,68+1,68+1,68+1,70,69,69,69,70,68+1,68+1,68+1,71+1,70+1,70+1,70+1,71+1,75,72+1,72+1,72+1,75,74+1,73+1,73+1,73+1,74+1,16+1,https://cdn.sofifa.net/players/192/838/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/it.png
450,184392,https://sofifa.com/player/184392/matteo-darmian/180002,M. Darmian,Matteo Darmian,"LB, RB",80,81,13500000.0,120000.0,27,1989-12-02,182,70,11.0,Manchester United,English Premier League,1.0,SUB,36.0,,2015-07-11,2019.0,27,Italy,1343.0,RB,4.0,Right,5,3,2,Low/High,Lean (170-185),Yes,26000000.0,,,77.0,58.0,69.0,75.0,80.0,73.0,71,55,68,76,59,74,69,35,66,75,78,77,80,80,78,69,73,88,65,56,76,79,64,63,45,76,81,84,82,6,7,7,12,7,,68+1,68+1,68+1,71,70,70,70,71,70+1,70+1,70+1,73+1,72+1,72+1,72+1,73+1,79+1,77+1,77+1,77+1,79+1,79+1,77+1,77+1,77+1,79+1,16+1,https://cdn.sofifa.net/players/184/392/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1343/60.png,https://cdn.sofifa.net/flags/it.png
18,192985,https://sofifa.com/player/192985/kevin-de-bruyne/180002,K. De Bruyne,Kevin De Bruyne,"CAM, CM, RM",89,92,83000000.0,275000.0,26,1991-06-28,181,68,10.0,Manchester City,English Premier League,1.0,RCM,17.0,,2015-08-30,2021.0,7,Belgium,1325.0,RCM,7.0,Right,4,4,4,High/High,Normal (170-185),Yes,159800000.0,"#Playmaker, #Engine, #Crosser, #Complete Midfielder","Early Crosser, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Set Play Specialist",75.0,84.0,88.0,85.0,45.0,75.0,90,83,53,90,82,85,83,83,84,87,76,75,80,88,75,85,65,87,73,86,68,56,84,90,77,84,30,51,40,15,13,5,10,13,,81+3,81+3,81+3,85+2,85+2,85+2,85+2,85+2,86+3,86+3,86+3,85+3,84+3,84+3,84+3,85+3,71+3,70+3,70+3,70+3,71+3,66+3,57+3,57+3,57+3,66+3,21+3,https://cdn.sofifa.net/players/192/985/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
1669,169600,https://sofifa.com/player/169600/danny-simpson/180002,D. Simpson,Danny Simpson,RB,75,75,4800000.0,50000.0,30,1987-01-04,176,80,95.0,Leicester City,English Premier League,1.0,RB,2.0,,2014-08-30,2019.0,14,England,,,,Right,3,2,2,Low/High,Lean (170-185),Yes,9100000.0,,Long Passer (AI),69.0,38.0,61.0,67.0,77.0,76.0,68,27,71,64,50,64,44,32,60,69,70,68,65,76,80,37,79,79,72,54,79,77,58,63,54,67,78,77,76,10,15,13,9,11,,56+1,56+1,56+1,62,60,60,60,62,62+1,62+1,62+1,64+1,66+1,66+1,66+1,64+1,73+1,72+1,72+1,72+1,73+1,74+1,75,75,75,74+1,18+1,https://cdn.sofifa.net/players/169/600/18_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
248,190456,https://sofifa.com/player/190456/nathaniel-clyne/180002,N. Clyne,Nathaniel Edwin Clyne,RB,82,84,22000000.0,110000.0,26,1991-04-05,175,67,9.0,Liverpool,English Premier League,1.0,RB,2.0,,2015-07-01,2020.0,14,England,1318.0,SUB,15.0,Right,2,3,2,High/Medium,Normal (170-185),Yes,43500000.0,,"Injury Free, Avoids Using Weaker Foot",83.0,61.0,71.0,77.0,80.0,76.0,79,54,67,77,45,76,64,39,67,76,82,83,83,76,76,74,69,87,71,69,76,79,72,64,46,75,81,83,86,10,11,13,15,7,,70+1,70+1,70+1,74,72,72,72,74,73+1,73+1,73+1,75+1,74+1,74+1,74+1,75+1,81+1,77+1,77+1,77+1,81+1,81+1,78+1,78+1,78+1,81+1,18+1,https://cdn.sofifa.net/players/190/456/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
16043,224263,https://sofifa.com/player/224263/jonjoe-kenny/180002,J. Kenny,Jonjoe Kenny,"RB, CB, RWB",57,72,200000.0,9000.0,20,1997-03-15,176,67,7.0,Everton,English Premier League,1.0,RES,43.0,,2014-07-18,2019.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (170-185),Yes,505000.0,,,58.0,33.0,50.0,51.0,57.0,61.0,46,28,62,57,33,47,43,34,50,52,54,62,61,53,71,44,74,62,60,30,59,50,35,46,51,48,56,60,58,6,13,16,13,15,,46+1,46+1,46+1,47,46,46,46,47,48+1,48+1,48+1,49+1,50+1,50+1,50+1,49+1,55+1,55+1,55+1,55+1,55+1,56+1,58+1,58+1,58+1,56+1,17+1,https://cdn.sofifa.net/players/224/263/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
3411,163261,https://sofifa.com/player/163261/phil-bardsley/180002,P. Bardsley,Phil Bardsley,"RB, LB",72,72,1700000.0,30000.0,32,1985-06-28,180,74,1796.0,Burnley,English Premier League,1.0,SUB,26.0,,2017-07-25,2019.0,42,Scotland,,,,Right,3,2,1,Medium/Medium,Normal (170-185),Yes,3300000.0,,Dives Into Tackles (AI),62.0,59.0,60.0,64.0,73.0,76.0,65,47,67,70,43,61,66,33,62,67,66,58,68,74,62,83,75,71,75,66,85,68,58,42,56,67,74,76,79,11,8,9,9,8,,64+1,64+1,64+1,62,62,62,62,62,61+1,61+1,61+1,62+1,64+1,64+1,64+1,62+1,70+1,70+1,70+1,70+1,70+1,71+1,73-1,73-1,73-1,71+1,16+1,https://cdn.sofifa.net/players/163/261/18_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-sct.png
1730,186392,https://sofifa.com/player/186392/joel-ward/180002,J. Ward,Joel Ward,"RB, LB",75,76,6000000.0,40000.0,27,1989-10-29,188,83,1799.0,Crystal Palace,English Premier League,1.0,RWB,2.0,,2012-05-01,2018.0,14,England,,,,Right,3,2,1,Medium/Medium,Normal (185+),Yes,11900000.0,,Injury Free,65.0,54.0,67.0,65.0,77.0,76.0,73,46,75,70,33,64,43,34,69,67,64,65,66,73,61,68,66,77,78,63,74,77,64,68,40,73,76,78,77,8,7,7,10,11,,64+1,64+1,64+1,65,65,65,65,65,66+1,66+1,66+1,67+1,69+1,69+1,69+1,67+1,73+1,74+1,74+1,74+1,73+1,74+1,75+1,75+1,75+1,74+1,16+1,https://cdn.sofifa.net/players/186/392/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1486,210972,https://sofifa.com/player/210972/javier-manquillo-gaitan/180002,Manquillo,Javier Manquillo Gaitán,"RB, LB",76,82,9000000.0,50000.0,23,1994-05-05,180,72,13.0,Newcastle United,English Premier League,1.0,RB,19.0,,2017-07-21,2020.0,45,Spain,,,,Right,3,2,1,High/Medium,Normal (170-185),Yes,18900000.0,,,76.0,45.0,65.0,71.0,73.0,72.0,79,32,63,73,37,71,75,51,66,73,78,74,74,69,64,69,68,89,66,44,67,69,69,39,46,64,73,78,75,14,7,14,12,13,,62+1,62+1,62+1,66,63,63,63,66,63+1,63+1,63+1,69+1,66+1,66+1,66+1,69+1,75+1,71+1,71+1,71+1,75+1,75+1,71+1,71+1,71+1,75+1,18+1,https://cdn.sofifa.net/players/210/972/18_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/es.png
2796,183916,https://sofifa.com/player/183916/jeremy-pied/180002,J. Pied,Jérémy Pied,"RB, RM, LB",73,73,3200000.0,60000.0,28,1989-02-23,173,69,17.0,Southampton,English Premier League,1.0,SUB,26.0,,2016-08-02,2018.0,18,France,,,,Right,3,3,1,High/High,Normal (170-185),No,6000000.0,,Early Crosser,71.0,68.0,74.0,75.0,72.0,73.0,75,61,71,77,69,75,75,73,75,75,73,70,76,68,77,83,70,75,70,72,77,73,67,67,63,73,71,72,70,13,9,7,15,7,,71+1,71+1,71+1,72,71,71,71,72,72+1,72+1,72+1,72+1,73,73,73,72+1,73,73,73,73,73,72+1,72+1,72+1,72+1,72+1,17+1,https://cdn.sofifa.net/players/183/916/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/fr.png
1346,186672,https://sofifa.com/player/186672/geoff-cameron/180002,G. Cameron,Geoff Cameron,"CDM, CB, RB, RWB",76,76,5000000.0,60000.0,31,1985-07-11,191,84,1806.0,Stoke City,English Premier League,1.0,SUB,20.0,,2012-08-01,2020.0,95,United States,1387.0,RCB,20.0,Right,3,2,2,Medium/Medium,Normal (185+),Yes,9500000.0,,"Long Throw-in, Injury Prone",63.0,56.0,67.0,68.0,78.0,77.0,60,51,73,73,56,69,60,60,66,70,62,63,60,71,53,65,77,79,76,56,77,78,62,70,63,80,76,81,77,7,16,6,10,14,,64+1,64+1,64+1,65,66,66,66,65,67+1,67+1,67+1,67+1,70+1,70+1,70+1,67+1,72+1,75+1,75+1,75+1,72+1,73+1,76,76,76,73+1,18+1,https://cdn.sofifa.net/players/186/672/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
371,203747,https://sofifa.com/player/203747/hector-bellerin-moruno/180002,Héctor Bellerín,Héctor Bellerín Moruno,RB,81,88,21000000.0,90000.0,22,1995-03-19,178,74,1.0,Arsenal,English Premier League,1.0,RWB,24.0,,2014-07-01,2023.0,45,Spain,,,,Right,3,3,3,High/Medium,Normal (170-185),Yes,43100000.0,#Speedster,Speed Dribbler (AI),95.0,51.0,69.0,78.0,75.0,70.0,76,52,60,75,41,76,63,50,59,79,96,94,84,78,77,52,65,87,62,43,72,78,67,63,62,72,75,77,81,8,14,14,13,12,,66+1,66+1,66+1,74,71,71,71,74,71+1,71+1,71+1,76+1,71+1,71+1,71+1,76+1,80+1,75+1,75+1,75+1,80+1,80+1,74+1,74+1,74+1,80+1,19+1,https://cdn.sofifa.net/players/203/747/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/es.png
646,204311,https://sofifa.com/player/204311/kurt-zouma/180002,K. Zouma,Kurt Happy Zouma,"CB, RB",79,86,15000000.0,60000.0,22,1994-10-27,190,96,1806.0,Stoke City,English Premier League,1.0,RCB,6.0,Chelsea,,2018.0,18,France,,,,Right,3,2,2,Medium/Medium,Normal (185+),Yes,,#Strength,Power Header,67.0,50.0,58.0,55.0,79.0,83.0,54,47,77,62,47,48,59,60,56,66,63,71,45,74,52,56,87,72,88,49,83,76,53,57,61,71,78,83,78,14,14,7,9,15,,61+1,61+1,61+1,57,58,58,58,57,58+1,58+1,58+1,59+1,62+1,62+1,62+1,59+1,70+1,72+1,72+1,72+1,70+1,72+1,78+1,78+1,78+1,72+1,19+1,https://cdn.sofifa.net/players/204/311/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/fr.png
14210,238319,https://sofifa.com/player/238319/tom-edwards/180002,T. Edwards,Thomas Edwards,RB,61,80,450000.0,6000.0,18,1999-01-22,175,76,1806.0,Stoke City,English Premier League,1.0,RES,42.0,,2016-08-11,2019.0,14,England,,,,Right,3,2,1,High/Medium,Normal (170-185),No,1100000.0,,,68.0,42.0,46.0,61.0,61.0,59.0,56,40,55,41,32,70,36,43,37,50,69,67,59,58,44,37,61,67,56,48,57,57,48,53,50,49,58,67,69,10,14,13,6,7,,50+1,50+1,50+1,55,53,53,53,55,52+1,52+1,52+1,55+1,51+1,51+1,51+1,55+1,60+1,54+1,54+1,54+1,60+1,60+1,59+1,59+1,59+1,60+1,15+1,https://cdn.sofifa.net/players/238/319/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1226,135883,https://sofifa.com/player/135883/simon-francis/180002,S. Francis,Simon Francis,"CB, RB",76,76,4400000.0,60000.0,32,1985-02-16,183,90,1943.0,AFC Bournemouth,English Premier League,1.0,SUB,2.0,,2012-01-01,2019.0,14,England,,,,Right,4,2,1,High/Medium,Normal (170-185),Yes,8400000.0,,,65.0,43.0,69.0,67.0,76.0,76.0,75,25,69,73,26,66,51,61,67,73,62,67,58,73,58,64,57,72,81,62,75,71,55,62,44,71,77,79,77,12,6,10,8,12,,59+1,59+1,59+1,63,62,62,62,63,64+1,64+1,64+1,66+1,68+1,68+1,68+1,66+1,73+1,73+1,73+1,73+1,73+1,73+1,75+1,75+1,75+1,73+1,17+1,https://cdn.sofifa.net/players/135/883/18_120.png,https://cdn.sofifa.net/teams/1943/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
3032,207725,https://sofifa.com/player/207725/mike-van-der-hoorn/180002,M. van der Hoorn,Mike van der Hoorn,CB,73,77,4400000.0,40000.0,24,1992-10-15,190,83,1960.0,Swansea City,English Premier League,1.0,SUB,5.0,,2016-07-18,2019.0,34,Netherlands,,,,Right,3,2,1,Medium/Medium,Normal (185+),Yes,8700000.0,,Power Header,38.0,45.0,47.0,47.0,75.0,74.0,36,42,80,57,26,45,33,31,62,54,34,42,32,62,37,73,83,57,85,31,64,70,40,37,40,62,75,78,70,7,11,15,10,15,,54+1,54+1,54+1,45,48,48,48,45,47+1,47+1,47+1,47+1,54+1,54+1,54+1,47+1,58+1,65+1,65+1,65+1,58+1,61+1,72+1,72+1,72+1,61+1,17+1,https://cdn.sofifa.net/players/207/725/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/nl.png
4069,152723,https://sofifa.com/player/152723/liam-rosenior/180002,L. Rosenior,Liam Rosenior,"LB, RB, RM",71,71,1300000.0,30000.0,32,1984-07-09,178,77,1808.0,Brighton & Hove Albion,English Premier League,1.0,RES,23.0,,2015-07-01,2018.0,14,England,,,,Right,3,3,1,High/Medium,Lean (170-185),Yes,2600000.0,,"Long Passer (AI), Team Player",69.0,52.0,59.0,69.0,71.0,67.0,62,50,60,63,54,69,65,35,53,68,69,69,69,65,71,64,71,76,61,42,71,71,60,56,43,64,70,73,76,14,10,15,9,9,,61+1,61+1,61+1,63,62,62,62,63,62+1,62+1,62+1,64+1,62+1,62+1,62+1,64+1,69+1,67+1,67+1,67+1,69+1,70+1,69+1,69+1,69+1,70+1,17+1,https://cdn.sofifa.net/players/152/723/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
356,197853,https://sofifa.com/player/197853/serge-aurier/180002,S. Aurier,Serge Alain Stéphane Aurier,RB,81,85,19000000.0,80000.0,24,1992-12-24,176,76,18.0,Tottenham Hotspur,English Premier League,1.0,RB,24.0,,2017-08-31,2022.0,108,Côte d'Ivoire,111112.0,RB,17.0,Right,3,3,2,High/High,Stocky (170-185),No,37500000.0,#Engine,"Power Header, Through Ball",84.0,66.0,73.0,77.0,78.0,84.0,80,65,75,76,50,76,69,30,72,77,84,84,76,81,78,78,93,87,81,58,83,76,74,71,66,75,77,80,82,7,10,15,16,9,,74+1,74+1,74+1,76,75,75,75,76,74+1,74+1,74+1,77+1,75+1,75+1,75+1,77+1,80+1,78+1,78+1,78+1,80+1,80+1,79+1,79+1,79+1,80+1,18+1,https://cdn.sofifa.net/players/197/853/18_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111112/60.png,https://cdn.sofifa.net/flags/ci.png
3444,172953,https://sofifa.com/player/172953/adrian-mariappa/180002,A. Mariappa,Adrian Mariappa,"RB, CB",72,72,2200000.0,30000.0,30,1986-10-03,180,78,1795.0,Watford,English Premier League,1.0,RES,6.0,,2016-08-30,2019.0,82,Jamaica,,,,Right,3,2,1,Medium/Medium,Normal (170-185),Yes,4300000.0,,,68.0,34.0,57.0,63.0,75.0,72.0,57,27,76,63,21,59,33,22,61,65,68,68,64,73,76,47,80,70,77,34,58,68,53,58,44,64,76,77,79,6,15,8,13,10,,55+1,55+1,55+1,58,57,57,57,58,58+1,58+1,58+1,60+1,62+1,62+1,62+1,60+1,69+1,69+1,69+1,69+1,69+1,71+1,73-1,73-1,73-1,71+1,18+1,https://cdn.sofifa.net/players/172/953/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/jm.png
2082,153938,https://sofifa.com/player/153938/angel-rangel-zaragoza/180002,Àngel Rangel,Àngel Rangel Zaragoza,RB,74,74,1600000.0,50000.0,34,1982-10-28,178,82,1960.0,Swansea City,English Premier League,1.0,SUB,22.0,,2007-07-01,2018.0,45,Spain,,,,Right,3,3,2,Medium/High,Normal (170-185),Yes,3000000.0,,Team Player,50.0,59.0,71.0,72.0,79.0,72.0,80,56,76,70,43,73,63,57,71,75,53,47,68,75,55,66,75,67,76,59,68,82,65,71,59,76,78,80,77,13,16,8,6,6,,66+1,66+1,66+1,68,67,67,67,68,68+1,68+1,68+1,69+1,71+1,71+1,71+1,69+1,73+1,75-1,75-1,75-1,73+1,73+1,76-2,76-2,76-2,73+1,17+1,https://cdn.sofifa.net/players/153/938/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/es.png
532,142784,https://sofifa.com/player/142784/pablo-zabaleta/180002,P. Zabaleta,Pablo Javier Zabaleta Girod,RB,79,79,7000000.0,100000.0,32,1985-01-16,178,74,19.0,West Ham United,English Premier League,1.0,RB,5.0,,2017-07-01,2019.0,52,Argentina,,,,Right,3,3,3,High/High,Normal (170-185),Yes,13300000.0,,"Dives Into Tackles (AI), Team Player",61.0,56.0,70.0,73.0,81.0,78.0,74,49,75,72,53,73,68,66,64,75,61,61,69,85,66,66,84,69,78,57,89,84,71,66,64,76,78,83,82,10,14,15,7,5,,67+2,67+2,67+2,69+1,69+1,69+1,69+1,69+1,69+2,69+2,69+2,70+2,72+2,72+2,72+2,70+2,76+2,77+2,77+2,77+2,76+2,77+2,80-1,80-1,80-1,77+2,18+2,https://cdn.sofifa.net/players/142/784/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ar.png
10575,227927,https://sofifa.com/player/227927/kyle-walker-peters/180002,K. Walker-Peters,Kyle Walker-Peters,"RB, LB",65,80,1100000.0,15000.0,20,1997-04-13,174,64,18.0,Tottenham Hotspur,English Premier League,1.0,RES,37.0,,2015-07-01,2020.0,14,England,,,,Right,4,2,1,High/Medium,Normal (170-185),Yes,2700000.0,,,79.0,36.0,55.0,63.0,63.0,61.0,62,35,55,60,25,62,50,31,55,60,81,77,72,55,82,31,75,68,61,41,48,64,55,44,32,66,60,67,63,9,8,7,11,12,,52+1,52+1,52+1,58,55,55,55,58,56+1,56+1,56+1,60+1,56+1,56+1,56+1,60+1,64+1,60+1,60+1,60+1,64+1,64+1,61+1,61+1,61+1,64+1,15+1,https://cdn.sofifa.net/players/227/927/18_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1613,152908,https://sofifa.com/player/152908/ashley-young/180002,A. Young,Ashley Young,"RB, LM, LB",75,75,4400000.0,80000.0,31,1985-07-09,175,65,11.0,Manchester United,English Premier League,1.0,SUB,18.0,,2011-07-01,2018.0,14,England,,,,Right,3,3,2,Medium/Medium,Lean (170-185),Yes,8100000.0,,"Diver, Avoids Using Weaker Foot, Early Crosser",77.0,69.0,77.0,79.0,65.0,61.0,84,65,54,77,73,78,86,72,69,79,79,76,81,79,77,75,57,73,57,70,58,67,68,75,65,65,64,68,63,16,10,15,16,15,,70+3,70+3,70+3,76-1,74+1,74+1,74+1,76-1,75,75,75,76-1,74+1,74+1,74+1,76-1,73+2,70+3,70+3,70+3,73+2,72+3,65+3,65+3,65+3,72+3,21+3,https://cdn.sofifa.net/players/152/908/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1057,192667,https://sofifa.com/player/192667/allan-nyom/180002,A. Nyom,Allan Roméo Nyom,"LB, RB",77,77,6500000.0,70000.0,29,1988-05-10,188,81,109.0,West Bromwich Albion,English Premier League,1.0,RB,2.0,,2016-08-31,2020.0,103,Cameroon,,,,Right,3,2,2,Medium/Medium,Normal (185+),Yes,12400000.0,,Injury Free,75.0,47.0,63.0,67.0,78.0,83.0,75,27,69,65,44,68,68,30,64,72,72,78,50,74,50,74,57,84,86,66,80,75,51,54,37,67,77,83,81,12,8,9,9,14,,61+1,61+1,61+1,63,62,62,62,63,62+1,62+1,62+1,66+1,66+1,66+1,66+1,66+1,76+1,74+1,74+1,74+1,76+1,76+1,77,77,77,76+1,18+1,https://cdn.sofifa.net/players/192/667/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/cm.png
1870,205989,https://sofifa.com/player/205989/calum-chambers/180002,C. Chambers,Calum Chambers,"CB, RB",75,84,9000000.0,60000.0,22,1995-01-20,183,66,1.0,Arsenal,English Premier League,1.0,RES,21.0,,2014-07-28,2020.0,14,England,,,,Right,3,2,1,Low/High,Normal (170-185),Yes,18500000.0,,,64.0,51.0,66.0,69.0,75.0,76.0,70,47,68,73,49,67,59,49,65,73,61,67,66,66,67,52,71,75,75,56,81,72,54,54,54,68,75,79,77,11,14,12,7,12,,61+1,61+1,61+1,64,62,62,62,64,64+1,64+1,64+1,65+1,67+1,67+1,67+1,65+1,72+1,73+1,73+1,73+1,72+1,72+1,74+1,74+1,74+1,72+1,17+1,https://cdn.sofifa.net/players/205/989/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1036,188155,https://sofifa.com/player/188155/daryl-janmaat/180002,D. Janmaat,Daryl Janmaat,"RB, RWB",77,77,7500000.0,50000.0,27,1989-07-22,185,80,1795.0,Watford,English Premier League,1.0,RB,2.0,,2016-08-24,2020.0,34,Netherlands,,,,Right,3,3,2,High/Medium,Normal (185+),Yes,14300000.0,,Early Crosser,74.0,63.0,70.0,74.0,74.0,81.0,77,55,70,70,67,74,64,56,68,76,72,75,71,79,63,76,71,92,75,64,84,73,68,70,62,66,74,77,75,15,10,7,11,7,,70+1,70+1,70+1,71,71,71,71,71,71+1,71+1,71+1,73+1,73+1,73+1,73+1,73+1,77,75+1,75+1,75+1,77,76+1,75+1,75+1,75+1,76+1,18+1,https://cdn.sofifa.net/players/188/155/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/nl.png
