,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
503,208333,https://sofifa.com/player/208333/emre-can/180002,E. Can,Emre Can,"CM, CDM",80,85,19500000.0,100000.0,23,1994-01-12,184,82,9.0,Liverpool,English Premier League,1.0,SUB,23.0,,2014-07-03,2019.0,21,Germany,1337.0,SUB,19.0,Right,4,3,2,High/High,Normal (170-185),Yes,38500000.0,,"Dives Into Tackles (AI), Flair, Long Shot Taker (AI)",71.0,67.0,77.0,77.0,78.0,84.0,70,60,70,81,61,76,68,65,80,80,69,73,73,77,71,79,76,85,84,72,83,79,73,78,60,74,78,80,79,14,8,8,13,11,,73+1,73+1,73+1,74,75,75,75,74,76+1,76+1,76+1,75+1,79+1,79+1,79+1,75+1,78+1,80+1,80+1,80+1,78+1,77+1,79+1,79+1,79+1,77+1,19+1,https://cdn.sofifa.net/players/208/333/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1337/60.png,https://cdn.sofifa.net/flags/de.png
234,183711,https://sofifa.com/player/183711/jordan-henderson/180002,J. Henderson,Jordan Henderson,"CDM, CM",82,84,21500000.0,110000.0,27,1990-06-17,182,67,9.0,Liverpool,English Premier League,1.0,CDM,14.0,,2011-06-09,2020.0,14,England,1318.0,RDM,4.0,Right,3,3,2,High/High,Normal (170-185),Yes,42500000.0,#Engine,"Leadership, Long Passer (AI), Team Player",72.0,70.0,83.0,76.0,76.0,81.0,81,67,65,85,72,74,80,74,83,80,73,71,73,79,71,75,81,93,76,71,80,79,76,82,64,78,73,80,76,7,13,7,9,13,,74+1,74+1,74+1,76,76,76,76,76,78+1,78+1,78+1,78+1,81+1,81+1,81+1,78+1,80+1,81+1,81+1,81+1,80+1,79+1,77+1,77+1,77+1,79+1,18+1,https://cdn.sofifa.net/players/183/711/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
148,177358,https://sofifa.com/player/177358/morgan-schneiderlin/180002,M. Schneiderlin,Morgan Schneiderlin,"CDM, CM",83,85,25500000.0,110000.0,27,1989-11-08,181,75,7.0,Everton,English Premier League,1.0,SUB,2.0,,2017-01-12,2021.0,18,France,,,,Right,3,2,2,Medium/High,Normal (170-185),Yes,50400000.0,,Dives Into Tackles (AI),68.0,62.0,76.0,77.0,79.0,81.0,65,61,71,86,56,74,68,61,80,84,67,68,73,81,71,71,70,89,77,56,83,84,65,73,56,83,76,82,80,6,11,12,14,7,,71+1,71+1,71+1,72,73,73,73,72,75+1,75+1,75+1,75+1,79+1,79+1,79+1,75+1,79+1,82+1,82+1,82+1,79+1,79+1,79+1,79+1,79+1,79+1,17+1,https://cdn.sofifa.net/players/177/358/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/fr.png
1006,183256,https://sofifa.com/player/183256/henri-saivet/180002,H. Saivet,Henri Saivet,"CM, CAM, CDM",77,80,11000000.0,70000.0,26,1990-10-26,175,73,13.0,Newcastle United,English Premier League,1.0,SUB,24.0,,2016-01-12,2020.0,136,Senegal,,,,Right,4,3,2,High/High,Normal (170-),Yes,21700000.0,,,74.0,71.0,78.0,79.0,65.0,70.0,78,73,77,78,69,79,73,76,77,78,75,74,82,76,76,75,90,75,69,65,59,64,75,78,66,70,60,66,62,10,8,13,15,11,,75+1,75+1,75+1,76,76,76,76,76,77+1,77+1,77+1,77+1,76+1,76+1,76+1,77+1,72+1,70+1,70+1,70+1,72+1,70+1,68+1,68+1,68+1,70+1,18+1,https://cdn.sofifa.net/players/183/256/18_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/sn.png
2084,155976,https://sofifa.com/player/155976/charlie-adam/180002,C. Adam,Charles Graham Adam,"CM, CDM, CAM",74,74,4800000.0,60000.0,31,1985-12-10,185,83,1806.0,Stoke City,English Premier League,1.0,SUB,16.0,,2012-08-31,2019.0,42,Scotland,,,,Left,3,3,2,Medium/Low,Normal (185+),Yes,9200000.0,,"Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Set Play Specialist",43.0,75.0,79.0,67.0,58.0,72.0,82,67,66,77,75,64,79,75,81,74,48,39,59,73,63,85,58,56,75,80,88,54,77,81,83,71,54,61,57,8,7,9,6,6,,70+1,70+1,70+1,69,71,71,71,69,72+1,72+1,72+1,69+1,73+1,73+1,73+1,69+1,63+1,68+1,68+1,68+1,63+1,62+1,64+1,64+1,64+1,62+1,14+1,https://cdn.sofifa.net/players/155/976/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-sct.png
49,162895,https://sofifa.com/player/162895/francesc-fabregas-i-soler/180002,Cesc Fàbregas,Francesc Fàbregas i Soler,"CM, CDM, CAM",86,86,41000000.0,200000.0,30,1987-05-04,180,77,5.0,Chelsea,English Premier League,1.0,SUB,4.0,,2014-07-01,2019.0,45,Spain,,,,Right,3,3,4,High/Medium,Normal (170-),Yes,75900000.0,#Playmaker ,"Long Passer (AI), Playmaker (AI), Set Play Specialist",63.0,77.0,88.0,80.0,61.0,64.0,85,76,74,91,81,80,77,81,90,86,65,62,65,81,77,77,68,80,64,75,45,50,78,91,80,92,60,63,62,6,10,8,15,15,,77+3,77+3,77+3,80+2,80+2,80+2,80+2,80+2,82+3,82+3,82+3,81+3,83+3,83+3,83+3,81+3,72+3,72+3,72+3,72+3,72+3,70+3,64+3,64+3,64+3,70+3,19+3,https://cdn.sofifa.net/players/162/895/18_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/es.png
12701,237238,https://sofifa.com/player/237238/scott-mctominay/180002,S. McTominay,Scott McTominay,"CM, ST",63,77,800000.0,15000.0,20,1996-12-08,193,88,11.0,Manchester United,English Premier League,1.0,RES,39.0,,2013-07-01,2020.0,42,Scotland,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,2000000.0,,,64.0,59.0,63.0,57.0,59.0,68.0,66,55,66,68,53,55,45,34,62,64,61,66,54,62,39,64,63,60,75,61,64,57,61,63,62,57,58,60,57,9,6,6,10,11,,62+1,62+1,62+1,61,61,61,61,61,62+1,62+1,62+1,62+1,62+1,62+1,62+1,62+1,61+1,62+1,62+1,62+1,61+1,61+1,62+1,62+1,62+1,61+1,15+1,https://cdn.sofifa.net/players/237/238/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-sct.png
1025,185422,https://sofifa.com/player/185422/joshua-king/180002,J. King,Joshua Christian Kojo King,"ST, CF, CAM",77,81,11500000.0,70000.0,25,1992-01-15,180,74,1943.0,AFC Bournemouth,English Premier League,1.0,CF,17.0,,2015-07-01,2021.0,36,Norway,1352.0,SUB,18.0,Right,2,3,1,Medium/Medium,Normal (170-185),Yes,22700000.0,,"Beat Offside Trap, Flair, Speed Dribbler (AI)",90.0,77.0,60.0,76.0,29.0,70.0,63,82,63,68,67,77,69,42,48,74,87,92,78,72,71,78,72,73,77,69,50,33,77,56,72,72,22,26,19,12,9,11,12,7,,76+1,76+1,76+1,75,75,75,75,75,71+1,71+1,71+1,73+1,63+1,63+1,63+1,73+1,55+1,50+1,50+1,50+1,55+1,52+1,45+1,45+1,45+1,52+1,17+1,https://cdn.sofifa.net/players/185/422/18_120.png,https://cdn.sofifa.net/teams/1943/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1352/60.png,https://cdn.sofifa.net/flags/no.png
168,191202,https://sofifa.com/player/191202/nemanja-matic/180002,N. Matić,Nemanja Matić,"CDM, CM",83,83,21000000.0,140000.0,28,1988-08-01,194,85,11.0,Manchester United,English Premier League,1.0,LDM,31.0,,2017-07-31,2020.0,51,Serbia,,,,Left,3,3,3,Medium/High,Lean (185+),Yes,38900000.0,"#Aerial Threat, #Strength",,64.0,70.0,76.0,72.0,80.0,87.0,68,64,77,83,74,72,68,67,78,78,62,66,56,82,53,78,71,89,89,75,83,85,68,75,69,84,75,83,75,7,15,12,14,9,,73+2,73+2,73+2,72+1,73+1,73+1,73+1,72+1,74+2,74+2,74+2,74+2,79+2,79+2,79+2,74+2,78+2,81+2,81+2,81+2,78+2,78+2,80+2,80+2,80+2,78+2,19+2,https://cdn.sofifa.net/players/191/202/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/rs.png
4509,206115,https://sofifa.com/player/206115/isaac-hayden/180002,I. Hayden,Isaac Hayden,CDM,71,79,3000000.0,30000.0,22,1995-03-22,187,79,13.0,Newcastle United,English Premier League,1.0,LCM,14.0,,2016-07-11,2021.0,14,England,,,,Right,4,2,1,Medium/Medium,Lean (185+),Yes,6300000.0,,,62.0,49.0,61.0,66.0,69.0,76.0,43,47,65,72,30,64,45,38,68,71,59,64,60,67,61,58,70,75,78,50,75,68,51,65,49,62,69,72,67,9,15,8,8,12,,59+1,59+1,59+1,60,61,61,61,60,63+1,63+1,63+1,62+1,67+1,67+1,67+1,62+1,66+1,70+1,70+1,70+1,66+1,66+1,70+1,70+1,70+1,66+1,17+1,https://cdn.sofifa.net/players/206/115/18_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1675,171972,https://sofifa.com/player/171972/james-mcarthur/180002,J. McArthur,James McArthur,"CM, CDM, CAM",75,75,6500000.0,50000.0,29,1987-10-07,178,66,1799.0,Crystal Palace,English Premier League,1.0,SUB,18.0,,2014-09-01,2018.0,42,Scotland,1359.0,SUB,13.0,Right,3,3,1,High/High,Normal (170-185),No,12400000.0,,,62.0,60.0,72.0,71.0,72.0,76.0,66,56,66,78,51,66,54,61,74,77,65,60,72,77,78,65,61,78,73,61,86,78,73,71,67,77,70,74,70,1,1,1,1,1,,67+1,67+1,67+1,69,69,69,69,69,71+1,71+1,71+1,70+1,74+1,74+1,74+1,70+1,73+1,76-1,76-1,76-1,73+1,72+1,73+1,73+1,73+1,72+1,9+1,https://cdn.sofifa.net/players/171/972/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1359/60.png,https://cdn.sofifa.net/flags/gb-sct.png
392,21146,https://sofifa.com/player/21146/michael-carrick/180002,M. Carrick,Michael Carrick,CDM,80,80,3500000.0,90000.0,35,1981-07-28,188,74,11.0,Manchester United,English Premier League,1.0,SUB,16.0,,2006-08-31,2018.0,14,England,,,,Right,3,2,3,Low/Medium,Normal (185+),Yes,6500000.0,,"Long Passer (AI), Team Player",44.0,65.0,81.0,72.0,75.0,66.0,72,59,71,87,67,71,68,59,85,79,43,44,58,85,62,78,72,65,66,64,64,81,66,83,64,88,73,76,70,13,12,11,15,9,,69+2,69+2,69+2,69+1,71+1,71+1,71+1,69+1,74+2,74+2,74+2,71+2,79+1,79+1,79+1,71+2,73+2,78+2,78+2,78+2,73+2,72+2,74+2,74+2,74+2,72+2,20+2,https://cdn.sofifa.net/players/021/146/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
264,202335,https://sofifa.com/player/202335/eric-dier/180002,E. Dier,Eric Dier,"CB, CDM",82,87,25000000.0,90000.0,23,1994-01-15,188,90,18.0,Tottenham Hotspur,English Premier League,1.0,RDM,15.0,,2014-08-02,2021.0,14,England,1318.0,LDM,8.0,Right,3,2,2,Medium/High,Normal (185+),Yes,49400000.0,#Strength,"Dives Into Tackles (AI), Power Header",72.0,63.0,71.0,65.0,81.0,85.0,67,52,83,76,52,66,54,77,77,70,70,74,56,76,40,83,77,80,87,72,90,80,53,66,70,77,79,82,83,11,14,6,13,9,,68+1,68+1,68+1,66,67,67,67,66,68+1,68+1,68+1,69+1,72+1,72+1,72+1,69+1,76+1,78+1,78+1,78+1,76+1,77+1,81+1,81+1,81+1,77+1,19+1,https://cdn.sofifa.net/players/202/335/18_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
1027,186351,https://sofifa.com/player/186351/leroy-fer/180002,L. Fer,Leroy Johan Fer,"CM, CAM, CDM",77,78,10000000.0,70000.0,27,1990-01-05,188,90,1960.0,Swansea City,English Premier League,1.0,CAM,8.0,,2016-07-05,2019.0,34,Netherlands,,,,Right,4,3,2,Medium/Low,Normal (185+),Yes,19800000.0,,"Flair, Long Shot Taker (AI)",71.0,75.0,72.0,75.0,70.0,81.0,68,71,80,79,66,78,49,44,76,75,70,72,71,73,51,85,91,90,75,78,80,70,75,73,72,72,66,70,69,9,8,14,16,14,,76+1,76+1,76+1,74,75,75,75,74,75+1,75+1,75+1,75+1,76+1,76+1,76+1,75+1,73+1,74+1,74+1,74+1,73+1,73+1,73+1,73+1,73+1,73+1,19+1,https://cdn.sofifa.net/players/186/351/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/nl.png
1876,206516,https://sofifa.com/player/206516/will-hughes/180002,W. Hughes,Will Hughes,CM,75,84,10000000.0,40000.0,22,1995-04-17,185,74,1795.0,Watford,English Premier League,1.0,SUB,19.0,,2017-06-24,2022.0,14,England,,,,Left,3,3,1,Medium/Medium,Lean (185+),No,21000000.0,,Technical Dribbler (AI),66.0,59.0,72.0,77.0,65.0,65.0,64,61,58,77,46,77,56,48,73,78,68,65,73,75,78,58,54,74,61,56,67,62,68,79,60,78,67,68,67,7,15,12,9,12,,66+1,66+1,66+1,71,71,71,71,71,73+1,73+1,73+1,72+1,74+1,74+1,74+1,72+1,70+1,71+1,71+1,71+1,70+1,68+1,66+1,66+1,66+1,68+1,18+1,https://cdn.sofifa.net/players/206/516/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
470,193061,https://sofifa.com/player/193061/roberto-pereyra/180002,R. Pereyra,Roberto Maximiliano Pereyra,"CM, CAM",80,83,18000000.0,70000.0,26,1991-01-07,182,77,1795.0,Watford,English Premier League,1.0,SUB,37.0,,2016-08-19,2021.0,52,Argentina,,,,Right,4,4,2,High/High,Lean (170-185),Yes,35600000.0,,Speed Dribbler (AI),78.0,66.0,80.0,81.0,68.0,68.0,78,61,60,83,74,82,78,72,76,83,78,78,79,78,75,66,66,77,64,72,66,72,76,81,72,78,64,71,70,4,5,3,4,8,,72+1,72+1,72+1,78,77,77,77,78,79+1,79+1,79+1,79+1,79+1,79+1,79+1,79+1,76+1,75+1,75+1,75+1,76+1,74+1,69+1,69+1,69+1,74+1,13+1,https://cdn.sofifa.net/players/193/061/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ar.png
1309,178213,https://sofifa.com/player/178213/etienne-capoue/180002,E. Capoue,Etienne Capoue,"CM, CDM",76,76,7500000.0,60000.0,28,1988-07-11,190,87,1795.0,Watford,English Premier League,1.0,SUB,29.0,,2015-07-06,2019.0,18,France,,,,Right,3,2,2,Medium/Medium,Normal (185+),Yes,14300000.0,,,58.0,70.0,70.0,73.0,74.0,76.0,70,70,70,77,67,76,61,30,77,77,62,55,48,78,63,76,74,85,77,69,65,71,73,67,52,77,75,75,73,12,11,11,14,12,,72+1,72+1,72+1,71,73,73,73,71,72+1,72+1,72+1,73+1,75+1,75+1,75+1,73+1,74+1,75+1,75+1,75+1,74+1,73+1,73+1,73+1,73+1,73+1,19+1,https://cdn.sofifa.net/players/178/213/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/fr.png
1132,206304,https://sofifa.com/player/206304/luka-milivojevic/180002,L. Milivojević,Luka Milivojević,"CDM, CM",77,81,9500000.0,50000.0,26,1991-04-07,186,80,1799.0,Crystal Palace,English Premier League,1.0,RCM,4.0,,2017-02-01,2020.0,51,Serbia,,,,Right,2,3,1,Medium/Medium,Normal (185+),No,18800000.0,,"Long Passer (AI), Long Shot Taker (AI), Takes Finesse Free Kicks",62.0,62.0,70.0,66.0,74.0,81.0,59,54,74,76,42,63,64,75,75,72,61,63,60,74,58,75,64,89,77,72,85,76,65,69,62,73,75,73,68,13,9,16,6,12,,67+1,67+1,67+1,66,67,67,67,66,68+1,68+1,68+1,68+1,73+1,73+1,73+1,68+1,72+1,76+1,76+1,76+1,72+1,72+1,74+1,74+1,74+1,72+1,17+1,https://cdn.sofifa.net/players/206/304/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/rs.png
1157,212811,https://sofifa.com/player/212811/mario-lemina/180002,M. Lemina,Mario René Junior Lemina,"CM, CDM",77,83,12000000.0,70000.0,23,1993-09-01,184,85,17.0,Southampton,English Premier League,1.0,RDM,18.0,,2017-08-08,2022.0,115,Gabon,,,,Right,3,3,2,Medium/Medium,Normal (170-185),Yes,25200000.0,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",78.0,66.0,77.0,79.0,66.0,75.0,72,55,68,81,68,80,72,68,77,81,78,78,74,72,75,78,51,78,78,78,70,70,70,76,68,74,62,66,66,12,9,15,8,16,,72+1,72+1,72+1,75,75,75,75,75,76+1,76+1,76+1,76+1,76+1,76+1,76+1,76+1,73+1,73+1,73+1,73+1,73+1,72+1,69+1,69+1,69+1,72+1,18+1,https://cdn.sofifa.net/players/212/811/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ga.png
1575,230767,https://sofifa.com/player/230767/renato-junior-luz-sanches/180002,Renato Sanches,Renato Júnior Luz Sanches,CM,76,86,12000000.0,40000.0,19,1997-08-18,176,70,1960.0,Swansea City,English Premier League,1.0,RCM,35.0,FC Bayern München,,2018.0,38,Portugal,,,,Right,4,3,3,High/High,Stocky (170-185),Yes,,#Engine,"Long Shot Taker (AI), Speed Dribbler (AI)",78.0,72.0,69.0,78.0,70.0,82.0,60,65,64,76,68,78,59,68,71,77,79,78,78,74,85,85,79,86,77,77,90,69,73,68,68,67,72,72,64,5,12,6,13,14,,74+2,74+2,74+2,73+1,75+1,75+1,75+1,73+1,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,73+2,74+2,74+2,74+2,73+2,72+2,73+2,73+2,73+2,72+2,18+2,https://cdn.sofifa.net/players/230/767/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/pt.png
1030,186801,https://sofifa.com/player/186801/cheikhou-kouyate/180002,C. Kouyaté,Cheikhou Kouyaté,"CDM, CM, CB, RB",77,79,8500000.0,80000.0,27,1989-12-21,189,83,19.0,West Ham United,English Premier League,1.0,SUB,8.0,,2014-06-18,2018.0,136,Senegal,,,,Right,3,2,2,High/Medium,Lean (185+),Yes,16800000.0,#Strength,Speed Dribbler (AI),74.0,65.0,61.0,69.0,77.0,88.0,54,65,79,68,50,68,39,47,64,73,71,77,65,79,58,74,78,92,88,63,84,81,72,63,52,72,70,81,75,15,8,9,12,9,,72+1,72+1,72+1,68,70,70,70,68,69+1,69+1,69+1,70+1,71+1,71+1,71+1,70+1,74+1,76+1,76+1,76+1,74+1,75+1,78+1,78+1,78+1,75+1,18+1,https://cdn.sofifa.net/players/186/801/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/sn.png
2203,182184,https://sofifa.com/player/182184/dale-stephens/180002,D. Stephens,Dale Stephens,CM,74,74,5500000.0,50000.0,28,1989-06-12,185,71,1808.0,Brighton & Hove Albion,English Premier League,1.0,RCM,6.0,,2014-01-30,2021.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,11000000.0,,,63.0,65.0,73.0,67.0,71.0,75.0,70,63,65,77,69,64,67,61,73,72,63,63,69,73,66,67,89,84,68,70,78,72,66,71,44,68,69,74,69,11,15,8,13,10,,67+1,67+1,67+1,68,68,68,68,68,70+1,70+1,70+1,70+1,73+1,73+1,73+1,70+1,72+1,74,74,74,72+1,71+1,72+1,72+1,72+1,71+1,19+1,https://cdn.sofifa.net/players/182/184/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
2977,202491,https://sofifa.com/player/202491/tom-carroll/180002,T. Carroll,Tom Carroll,"CM, CDM",73,78,5000000.0,50000.0,25,1992-05-28,178,66,1960.0,Swansea City,English Premier League,1.0,LCM,14.0,,2017-01-17,2020.0,14,England,,,,Left,2,3,1,Medium/Medium,Lean (170-185),Yes,9900000.0,,,66.0,58.0,74.0,70.0,52.0,51.0,60,57,46,83,58,65,66,65,76,75,67,65,78,69,74,59,45,72,42,58,47,55,67,75,56,68,53,54,47,11,10,11,9,11,,62+1,62+1,62+1,68,68,68,68,68,71+1,71+1,71+1,69+1,72+1,72+1,72+1,69+1,63+1,64+1,64+1,64+1,63+1,61+1,54+1,54+1,54+1,61+1,17+1,https://cdn.sofifa.net/players/202/491/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1594,52306,https://sofifa.com/player/52306/chris-brunt/180002,C. Brunt,Chris Brunt,"RM, LB",75,75,5000000.0,60000.0,32,1984-12-14,185,84,109.0,West Bromwich Albion,English Premier League,1.0,SUB,11.0,,2007-08-01,2018.0,35,Northern Ireland,110081.0,LCM,15.0,Left,2,3,2,Medium/Medium,Normal (185+),Yes,9500000.0,,"Power Free-Kick, Team Player, Set Play Specialist",59.0,73.0,79.0,75.0,67.0,67.0,85,67,61,78,58,77,86,70,79,77,63,56,65,74,61,86,77,65,66,79,69,67,70,74,74,65,65,71,63,11,13,6,16,7,,71+1,71+1,71+1,73,73,73,73,73,74+1,74+1,74+1,74+1,75,75,75,74+1,71+1,72+1,72+1,72+1,71+1,69+1,68+1,68+1,68+1,69+1,18+1,https://cdn.sofifa.net/players/052/306/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/110081/60.png,https://cdn.sofifa.net/flags/gb-nir.png
128,20289,https://sofifa.com/player/20289/yaya-toure/180002,Y. Touré,Gnégnéri Yaya Touré,"CM, CDM",83,83,12500000.0,140000.0,34,1983-05-13,189,90,10.0,Manchester City,English Premier League,1.0,SUB,42.0,,2010-07-02,2018.0,108,Côte d'Ivoire,,,,Right,4,3,4,Medium/Medium,Lean (185+),Yes,23100000.0,"#FK Specialist, #Strength","Injury Free, Long Shot Taker (AI), Playmaker (AI), Takes Finesse Free Kicks",63.0,82.0,80.0,76.0,70.0,83.0,67,82,72,84,68,78,82,86,81,82,61,64,58,82,56,86,63,73,92,80,78,60,80,85,89,83,68,77,74,13,14,6,12,8,,79+3,79+3,79+3,77+2,80+2,80+2,80+2,77+2,80+3,80+3,80+3,77+3,80+3,80+3,80+3,77+3,73+3,77+3,77+3,77+3,73+3,72+3,74+3,74+3,74+3,72+3,19+3,https://cdn.sofifa.net/players/020/289/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ci.png
6362,215556,https://sofifa.com/player/215556/edimilson-fernandes/180002,E. Fernandes,Edimilson Fernandes Ribeiro,"CM, CAM, RWB",69,81,1800000.0,40000.0,21,1996-04-15,190,77,19.0,West Ham United,English Premier League,1.0,SUB,31.0,,2016-08-27,2020.0,47,Switzerland,1364.0,SUB,17.0,Right,4,3,1,High/Medium,Lean (185+),Yes,3900000.0,,Speed Dribbler (AI),80.0,67.0,67.0,71.0,52.0,69.0,57,65,43,74,56,73,57,51,70,71,78,81,70,58,56,73,59,80,68,70,60,42,65,69,55,63,53,59,55,12,7,13,15,13,,66+1,66+1,66+1,69,69,69,69,69,70+1,70+1,70+1,70+1,68+1,68+1,68+1,70+1,63+1,62+1,62+1,62+1,63+1,61+1,57+1,57+1,57+1,61+1,17+1,https://cdn.sofifa.net/players/215/556/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1364/60.png,https://cdn.sofifa.net/flags/ch.png
586,186132,https://sofifa.com/player/186132/danny-drinkwater/180002,D. Drinkwater,Daniel Noel Drinkwater,CM,79,80,14000000.0,120000.0,27,1990-03-05,177,70,5.0,Chelsea,English Premier League,1.0,SUB,6.0,,2017-08-31,2022.0,14,England,,,,Right,4,3,2,Medium/Medium,Normal (170-185),Yes,27000000.0,,"Long Passer (AI), Playmaker (AI)",66.0,65.0,75.0,76.0,74.0,75.0,64,58,61,79,69,75,72,69,83,79,65,67,69,79,78,77,56,83,74,70,74,76,74,77,53,77,70,79,76,12,6,8,9,12,,70+1,70+1,70+1,72,73,73,73,72,75+1,75+1,75+1,74+1,78+1,78+1,78+1,74+1,75+1,78+1,78+1,78+1,75+1,74+1,73+1,73+1,73+1,74+1,17+1,https://cdn.sofifa.net/players/186/132/18_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
